电影id,电影名称,出品国家,电影类别,电影评分,男性占比,女性占比
1475131,棉花糖和云朵妈妈1宝贝芯计划,"中国大陆
                      /88分钟","喜剧,动画,冒险",9.0,21.1%,78.9%
