日期,上座率,场均人次,票房占比,电影ID,电影名字,已上映天数,排片场次,排片占比,当日票房,当日总出票,当日总场次
329,9.0%,14.8,78.9%,1470629,哥斯拉大战金刚2：帝国崛起,上映首日,152052,41.7%,9668.50,288.6万,36.4万
329,2.4%,2.9,5.0%,475180,功夫熊猫4,上映8天,52057,14.2%,615.16,288.6万,36.4万
329,2.4%,2.8,3.9%,1488960,周处除三害,上映29天,44593,12.2%,488.58,288.6万,36.4万
329,6.0%,6.3,3.4%,1487151,我们一起摇太阳,点映,16107,4.4%,425.88,288.6万,36.4万
329,5.7%,5.7,2.2%,1448919,坠落的审判,上映首日,12295,3.3%,279.31,288.6万,36.4万
329,2.5%,2.9,1.4%,1441786,沙丘2,上映22天,13996,3.8%,181.84,288.6万,36.4万
329,2.4%,2.4,0.9%,1489349,第二十条,上映49天,12186,3.3%,119.67,288.6万,36.4万
329,1.6%,1.6,0.9%,1451499,被我弄丢的你,上映22天,17331,4.7%,115.53,288.6万,36.4万
329,1.5%,1.6,0.8%,1448767,灿烂的她,上映15天,18175,4.9%,106.55,288.6万,36.4万
329,1.8%,1.8,0.6%,1495728,飞驰人生2,上映49天,10252,2.8%,76.62,288.6万,36.4万
329,1.8%,1.8,0.2%,1500234,熊出没·逆转时空,上映49天,4299,1.1%,29.96,288.6万,36.4万
329,16.5%,19.3,0.1%,1437173,绝地重生,上映16天,329,<0.1%,21.51,288.6万,36.4万
329,1.2%,1.2,0.1%,1478901,热辣滚烫,上映49天,4112,1.1%,20.25,288.6万,36.4万
329,44.5%,103.0,<0.1%,1414027,八百矿工上井冈,,33,<0.1%,8.98,288.6万,36.4万
329,35.7%,63.6,<0.1%,1355362,我们的七月,,40,<0.1%,7.62,288.6万,36.4万
329,--,103.8,<0.1%,1462637,雪豹,点映,13,<0.1%,7.39,288.6万,36.4万
329,--,43.8,<0.1%,1475199,家园梦想,,36,<0.1%,6.71,288.6万,36.4万
329,1.6%,1.7,<0.1%,1511023,午夜6号房,上映29天,848,0.2%,4.66,288.6万,36.4万
329,0.7%,0.7,<0.1%,1432006,红毯先生,上映15天,1439,0.3%,3.82,288.6万,36.4万
329,44.2%,36.5,<0.1%,1427883,因你而动,上映22天,35,<0.1%,3.26,288.6万,36.4万
329,--,161.8,<0.1%,1282399,苍穹,展映,5,<0.1%,3.23,288.6万,36.4万
329,18.5%,16.5,<0.1%,1491012,银河写手,点映,50,<0.1%,3.11,288.6万,36.4万
329,1.0%,1.1,<0.1%,1442386,挑战,上映15天,702,0.1%,3.02,288.6万,36.4万
329,1.4%,1.5,<0.1%,1515588,古堡守灵人,上映15天,663,0.1%,2.82,288.6万,36.4万
329,1.2%,1.7,<0.1%,1445662,堡垒,上映8天,455,0.1%,2.65,288.6万,36.4万
329,33.8%,30.4,<0.1%,1414999,一山之隔,,35,<0.1%,2.60,288.6万,36.4万
329,--,15.8,<0.1%,1229786,秋田,上映65天,39,<0.1%,2.47,288.6万,36.4万
329,4.4%,91.1,<0.1%,1431842,浙南儿女英雄传之热血长虹,上映65天,7,<0.1%,2.25,288.6万,36.4万
329,--,102.3,<0.1%,1385790,望道,,4,<0.1%,2.04,288.6万,36.4万
329,11.1%,38.5,<0.1%,1340449,单声,,17,<0.1%,1.88,288.6万,36.4万
329,--,106.0,<0.1%,1263778,毛泽东在才溪,,8,<0.1%,1.87,288.6万,36.4万
329,0.3%,38.7,<0.1%,1519246,大话情圣,上映22天,11,<0.1%,1.57,288.6万,36.4万
329,5.1%,7.0,<0.1%,1489930,阿莫阿依,上映14天,59,<0.1%,1.33,288.6万,36.4万
329,--,120.0,<0.1%,1198578,你想活出怎样的人生,点映,2,<0.1%,1.20,288.6万,36.4万
329,55.6%,30.2,<0.1%,1459208,边疆军魂,,18,<0.1%,1.08,288.6万,36.4万
329,1.9%,15.6,<0.1%,1413629,泪光中的妈妈,,28,<0.1%,0.93,288.6万,36.4万
329,48.8%,91.5,<0.1%,1355149,生死坚守,,4,<0.1%,0.73,288.6万,36.4万
329,--,30.5,<0.1%,1435017,李夏·在路上,上映29天,10,<0.1%,0.63,288.6万,36.4万
329,1.8%,2.4,<0.1%,343568,哥斯拉大战金刚,,65,<0.1%,0.59,288.6万,36.4万
329,2.3%,2.2,<0.1%,1427961,寻找消失的恋人,上映8天,77,<0.1%,0.51,288.6万,36.4万
329,0.1%,0.2,<0.1%,1423883,国鼎魂（戏曲 苏剧）,上映5天,824,0.2%,0.49,288.6万,36.4万
329,89.1%,71.7,<0.1%,1512418,美好人间,,3,<0.1%,0.49,288.6万,36.4万
329,2.6%,1.7,<0.1%,1460981,追月,上映22天,76,<0.1%,0.45,288.6万,36.4万
329,--,105.0,<0.1%,1411266,川流不“熄”,,1,<0.1%,0.42,288.6万,36.4万
329,--,81.5,<0.1%,1487818,烽火塘田,,2,<0.1%,0.40,288.6万,36.4万
329,--,43.5,<0.1%,1362705,爱的重叠,上映78天,2,<0.1%,0.30,288.6万,36.4万
329,74.6%,37.3,<0.1%,1491518,密室逃脱,,3,<0.1%,0.28,288.6万,36.4万
329,14.4%,50.0,<0.1%,1516739,北极荒原,展映,1,<0.1%,0.21,288.6万,36.4万
329,21.8%,26.0,<0.1%,1431946,双山阻击战,上映64天,2,<0.1%,0.15,288.6万,36.4万
329,0.2%,0.4,<0.1%,1449034,生死赛车,上映14天,104,<0.1%,0.15,288.6万,36.4万
329,--,60.0,<0.1%,487018,申纪兰,展映,1,<0.1%,0.15,288.6万,36.4万
329,--,71.0,<0.1%,1355439,歌动地天,,1,<0.1%,0.14,288.6万,36.4万
329,0.6%,0.5,<0.1%,1299938,蜘蛛夫人：超感觉醒,上映29天,66,<0.1%,0.12,288.6万,36.4万
329,9.8%,21.0,<0.1%,1443924,奥本海默,,1,<0.1%,0.12,288.6万,36.4万
329,--,60.0,<0.1%,1352653,郭富山,,1,<0.1%,0.12,288.6万,36.4万
329,0.3%,0.3,<0.1%,1497948,戏杀,上映28天,105,<0.1%,0.11,288.6万,36.4万
329,9.3%,7.5,<0.1%,1431886,志愿军：雄兵出击,,4,<0.1%,0.10,288.6万,36.4万
329,--,13.3,<0.1%,1445798,让这首歌作证,,3,<0.1%,0.10,288.6万,36.4万
329,55.5%,45.0,<0.1%,1418965,玩转门神,上映85天,1,<0.1%,0.09,288.6万,36.4万
329,1.6%,2.3,<0.1%,1443049,孔秀,上映22天,15,<0.1%,0.08,288.6万,36.4万
329,--,6.2,<0.1%,1351757,爸爸，我懂你了,,5,<0.1%,0.07,288.6万,36.4万
329,--,38.0,<0.1%,1499403,余下都是春天,,1,<0.1%,0.07,288.6万,36.4万
329,--,6.7,<0.1%,1458940,江豚·风时舞,上映70天,3,<0.1%,0.07,288.6万,36.4万
329,--,8.5,<0.1%,1442365,养蜂人,上映78天,2,<0.1%,0.06,288.6万,36.4万
329,--,2.6,<0.1%,672203,超级的我,,8,<0.1%,0.06,288.6万,36.4万
329,2.4%,2.4,<0.1%,1387181,悬崖下72小时,上映64天,5,<0.1%,0.05,288.6万,36.4万
329,--,6.7,<0.1%,1384928,谷魂,,3,<0.1%,0.05,288.6万,36.4万
329,--,1.5,<0.1%,1429264,新九品芝麻官,上映14天,12,<0.1%,0.04,288.6万,36.4万
329,0.1%,0.1,<0.1%,1499749,高中的我们,上映8天,83,<0.1%,0.03,288.6万,36.4万
329,--,0.5,<0.1%,301457,周处除三害,,15,<0.1%,0.02,288.6万,36.4万
329,0.4%,1.3,<0.1%,1331905,金手指,上映91天,3,<0.1%,0.01,288.6万,36.4万
329,0.1%,0.2,<0.1%,1431800,舒克贝塔·五角飞碟,上映91天,17,<0.1%,0.01,288.6万,36.4万
329,0.1%,0.2,<0.1%,1262729,冒牌特工,上映21天,25,<0.1%,0.01,288.6万,36.4万
329,--,0.7,<0.1%,1383307,奇迹·笨小孩,,9,<0.1%,0.01,288.6万,36.4万
329,2.4%,2.0,<0.1%,1447569,幸福核桃,上映14天,2,<0.1%,0.01,288.6万,36.4万
329,0.8%,0.4,<0.1%,1459756,狗神,,7,<0.1%,0.01,288.6万,36.4万
329,8.3%,0.2,<0.1%,1452790,消失的她,,27,<0.1%,0.01,288.6万,36.4万
329,--,0.1,<0.1%,78535,功夫熊猫3,,14,<0.1%,0.00,288.6万,36.4万
329,0.1%,<0.1,<0.1%,1413802,陌路狂刀,上映28天,38,<0.1%,0.00,288.6万,36.4万
329,2.7%,1.0,<0.1%,1505569,大道十年,,1,<0.1%,0.00,288.6万,36.4万
329,0.2%,0.5,<0.1%,1413511,极速阻击,上映13天,4,<0.1%,0.00,288.6万,36.4万
329,--,1.0,<0.1%,1461478,大国粮仓,,2,<0.1%,0.00,288.6万,36.4万
329,--,0.0,<0.1%,1244,红猪,,11,<0.1%,0.00,288.6万,36.4万
329,--,1.0,<0.1%,1479130,熊出没·伴我“熊芯”,,1,<0.1%,0.00,288.6万,36.4万
329,--,0.2,<0.1%,1299991,临时家族,上映7天,5,<0.1%,0.00,288.6万,36.4万
329,0.1%,<0.1,<0.1%,1374349,孤注一掷,,15,<0.1%,0.00,288.6万,36.4万
329,2.7%,2.0,<0.1%,248835,消失爱人,,1,<0.1%,0.00,288.6万,36.4万
329,--,0.0,<0.1%,1370725,草木人间,点映,5,<0.1%,0.00,288.6万,36.4万
329,1.7%,0.0,<0.1%,1446251,午夜怪谈,点映,2,<0.1%,0.00,288.6万,36.4万
