日期,上座率,场均人次,票房占比,电影ID,电影名字,已上映天数,排片场次,排片占比,当日票房,当日总出票,当日总场次
501,14.1%,24.0,33.0%,1413549,维和防暴队,上映首日,134354,26.9%,13635.16,1015.8万,49.8万
501,25.7%,28.8,21.0%,1446323,末路狂花钱,上映首日,75147,15.0%,8655.19,1015.8万,49.8万
501,15.8%,19.9,13.6%,1488646,间谍过家家 代号：白,上映2天,72707,14.6%,5641.80,1015.8万,49.8万
501,23.0%,26.3,12.3%,78645,九龙城寨之围城,上映首日,46998,9.4%,5068.69,1015.8万,49.8万
501,12.2%,14.6,7.7%,225980,哈尔的移动城堡,上映2天,55961,11.2%,3206.62,1015.8万,49.8万
501,10.6%,11.3,4.4%,1489410,没有一顿火锅解决不了的事,上映首日,39602,7.9%,1822.22,1015.8万,49.8万
501,9.0%,9.5,3.9%,1489942,穿过月亮的旅行,上映首日,41759,8.3%,1610.19,1015.8万,49.8万
501,10.5%,11.1,2.3%,1495758,猪猪侠大电影·星际行动,上映首日,24771,4.9%,958.18,1015.8万,49.8万
501,25.4%,28.4,0.6%,1470629,哥斯拉大战金刚2：帝国崛起,上映34天,2090,0.4%,247.48,1015.8万,49.8万
501,28.4%,27.3,0.3%,1198578,你想活出怎样的人生,上映29天,1202,0.2%,129.13,1015.8万,49.8万
501,23.2%,23.7,0.2%,475180,功夫熊猫4,上映41天,1127,0.2%,109.64,1015.8万,49.8万
501,21.7%,20.6,<0.1%,1500234,熊出没·逆转时空,上映82天,489,<0.1%,39.61,1015.8万,49.8万
501,--,87.6,<0.1%,1417411,暴风,,46,<0.1%,14.17,1015.8万,49.8万
501,23.6%,38.1,<0.1%,1441786,沙丘2,上映55天,43,<0.1%,11.58,1015.8万,49.8万
501,23.8%,21.7,<0.1%,1310520,年少日记,上映13天,104,<0.1%,9.64,1015.8万,49.8万
501,5.6%,48.6,<0.1%,1413665,云淡风轻,上映6天,32,<0.1%,5.58,1015.8万,49.8万
501,21.9%,15.7,<0.1%,1462637,雪豹,上映29天,67,<0.1%,4.24,1015.8万,49.8万
501,16.0%,13.1,<0.1%,1487151,我们一起摇太阳,上映33天,70,<0.1%,3.91,1015.8万,49.8万
501,--,160.2,<0.1%,1282399,苍穹,展映,6,<0.1%,3.84,1015.8万,49.8万
501,1.8%,42.6,<0.1%,1351778,爱在陇南,上映14天,24,<0.1%,3.51,1015.8万,49.8万
501,7.1%,7.1,<0.1%,1250661,消失的木偶,上映13天,146,<0.1%,3.18,1015.8万,49.8万
501,4.7%,5.7,<0.1%,1396308,魔幻奇缘之宝石公主,,145,<0.1%,2.47,1015.8万,49.8万
501,2.7%,3.2,<0.1%,58747,数码宝贝02：最初的召唤,上映12天,121,<0.1%,1.62,1015.8万,49.8万
501,2.3%,4.0,<0.1%,1522256,我要当老师,上映14天,81,<0.1%,1.61,1015.8万,49.8万
