日期,上座率,场均人次,票房占比,电影ID,电影名字,已上映天数,排片场次,排片占比,当日票房,当日总出票,当日总场次
428,5.6%,7.7,37.4%,78645,九龙城寨之围城,点映,40257,11.2%,1280.65,80.8万,35.9万
428,1.1%,1.6,16.4%,1470629,哥斯拉大战金刚2：帝国崛起,上映31天,77394,21.5%,563.86,80.8万,35.9万
428,1.0%,1.4,11.5%,1198578,你想活出怎样的人生,上映26天,72298,20.1%,394.87,80.8万,35.9万
428,1.7%,1.8,6.4%,1487151,我们一起摇太阳,上映30天,29005,8.0%,220.61,80.8万,35.9万
428,1.8%,1.9,4.2%,1491083,大“反”派,上映25天,19746,5.4%,144.95,80.8万,35.9万
428,1.0%,1.1,2.9%,1370725,草木人间,上映26天,23683,6.5%,101.88,80.8万,35.9万
428,1.9%,2.0,2.5%,1310520,年少日记,上映10天,11259,3.1%,86.44,80.8万,35.9万
428,1.0%,1.2,2.3%,475180,功夫熊猫4,上映38天,17187,4.7%,80.75,80.8万,35.9万
428,0.8%,0.9,1.8%,1298240,黄雀在后！,上映26天,18613,5.1%,62.64,80.8万,35.9万
428,8.6%,7.5,1.5%,1489349,第二十条,上映79天,928,0.2%,53.02,80.8万,35.9万
428,8.9%,7.4,1.3%,1495728,飞驰人生2,上映79天,730,0.2%,46.85,80.8万,35.9万
428,82.6%,82.2,1.1%,1522020,幸福慢车,上映20天,105,<0.1%,40.24,80.8万,35.9万
428,23.0%,19.5,1.1%,1522256,我要当老师,上映11天,456,0.1%,39.20,80.8万,35.9万
428,94.5%,313.9,0.8%,1489942,穿过月亮的旅行,点映,7,<0.1%,30.02,80.8万,35.9万
428,100.0%,116.7,0.7%,1356108,回西藏,,36,<0.1%,25.20,80.8万,35.9万
428,1.5%,1.5,0.6%,1488960,周处除三害,上映59天,4141,1.1%,23.85,80.8万,35.9万
428,0.3%,0.4,0.6%,58747,数码宝贝02：最初的召唤,上映9天,15466,4.3%,21.34,80.8万,35.9万
428,1.9%,2.5,0.5%,1441786,沙丘2,上映52天,1473,0.4%,20.50,80.8万,35.9万
428,0.8%,0.9,0.4%,1483129,白日之下,上映17天,4604,1.2%,15.79,80.8万,35.9万
428,1.9%,1.9,0.4%,1448919,坠落的审判,上映31天,1751,0.4%,14.21,80.8万,35.9万
428,26.1%,20.8,0.3%,1437173,绝地重生,上映46天,168,<0.1%,11.98,80.8万,35.9万
428,3.6%,3.6,0.3%,1519724,重山之外,上映9天,641,0.1%,10.71,80.8万,35.9万
428,0.8%,0.8,0.2%,1250661,消失的木偶,上映10天,3736,1.0%,9.51,80.8万,35.9万
428,--,24.9,0.2%,1417411,暴风,,91,<0.1%,7.92,80.8万,35.9万
428,2.1%,2.2,0.2%,1462637,雪豹,上映26天,746,0.2%,7.04,80.8万,35.9万
428,1.1%,1.2,0.1%,1490406,金的音像店,上映10天,1344,0.3%,6.51,80.8万,35.9万
428,74.3%,44.3,0.1%,1458881,陨石江湖：天降20亿,上映17天,49,<0.1%,5.84,80.8万,35.9万
428,0.4%,0.4,0.1%,1500234,熊出没·逆转时空,上映79天,3171,0.8%,5.50,80.8万,35.9万
428,67.0%,73.8,0.1%,1469929,假如爱情欺骗了你,上映28天,19,<0.1%,4.51,80.8万,35.9万
428,--,178.0,0.1%,1282399,苍穹,展映,5,<0.1%,3.56,80.8万,35.9万
428,2.2%,2.0,<0.1%,1356011,再见土拨鼠,上映10天,390,0.1%,2.82,80.8万,35.9万
428,47.2%,36.3,<0.1%,1427883,因你而动,上映52天,31,<0.1%,2.81,80.8万,35.9万
428,1.5%,1.5,<0.1%,1419044,屋顶足球,上映9天,468,0.1%,2.80,80.8万,35.9万
428,2.2%,2.0,<0.1%,1374909,乘船而去,上映17天,378,0.1%,2.79,80.8万,35.9万
428,68.6%,78.3,<0.1%,1414027,八百矿工上井冈,,14,<0.1%,2.79,80.8万,35.9万
428,1.0%,0.9,<0.1%,1451499,被我弄丢的你,上映52天,733,0.2%,2.74,80.8万,35.9万
428,--,92.5,<0.1%,1385790,望道,,4,<0.1%,2.49,80.8万,35.9万
428,0.8%,0.9,<0.1%,1504186,中国车手周冠宇,上映10天,585,0.1%,2.17,80.8万,35.9万
428,1.1%,1.1,<0.1%,1446251,午夜怪谈,上映25天,479,0.1%,1.86,80.8万,35.9万
428,68.0%,116.5,<0.1%,225980,哈尔的移动城堡,点映,4,<0.1%,1.85,80.8万,35.9万
428,0.7%,0.8,<0.1%,1479602,疯狂星期一,上映10天,501,0.1%,1.70,80.8万,35.9万
428,45.9%,39.1,<0.1%,1435017,李夏·在路上,上映59天,10,<0.1%,1.65,80.8万,35.9万
428,0.9%,3.1,<0.1%,1164582,沙丘,,46,<0.1%,1.11,80.8万,35.9万
428,0.2%,0.2,<0.1%,1487901,冰雪女王5：融冰之战,上映25天,1377,0.3%,1.08,80.8万,35.9万
428,--,64.8,<0.1%,1300763,陀螺女孩,上映45天,4,<0.1%,1.03,80.8万,35.9万
