日期,上座率,场均人次,票房占比,电影ID,电影名字,已上映天数,排片场次,排片占比,当日票房,当日总出票,当日总场次
502,10.9%,18.3,27.6%,1413549,维和防暴队,上映2天,123663,25.1%,9503.64,851.5万,49.2万
502,20.3%,24.2,25.3%,1446323,末路狂花钱,上映2天,89933,18.2%,8707.63,851.5万,49.2万
502,19.6%,23.4,15.0%,78645,九龙城寨之围城,上映2天,53860,10.9%,5161.43,851.5万,49.2万
502,13.3%,16.5,13.3%,1488646,间谍过家家 代号：白,上映3天,71859,14.6%,4598.24,851.5万,49.2万
502,12.1%,13.5,6.5%,225980,哈尔的移动城堡,上映3天,42348,8.6%,2232.77,851.5万,49.2万
502,9.3%,8.8,2.7%,1489410,没有一顿火锅解决不了的事,上映2天,26903,5.4%,945.85,851.5万,49.2万
502,15.8%,17.9,2.5%,1470629,哥斯拉大战金刚2：帝国崛起,上映35天,11421,2.3%,872.81,851.5万,49.2万
502,6.3%,5.9,2.3%,1489942,穿过月亮的旅行,上映2天,33513,6.8%,793.65,851.5万,49.2万
502,8.4%,8.6,2.1%,1495758,猪猪侠大电影·星际行动,上映2天,24990,5.0%,723.93,851.5万,49.2万
502,17.1%,17.2,0.7%,1198578,你想活出怎样的人生,上映30天,4089,0.8%,270.43,851.5万,49.2万
502,15.1%,15.6,0.7%,475180,功夫熊猫4,上映42天,4124,0.8%,259.64,851.5万,49.2万
502,16.9%,16.5,0.3%,1500234,熊出没·逆转时空,上映83天,1759,0.3%,114.08,851.5万,49.2万
502,--,44.2,<0.1%,1417411,暴风,,124,<0.1%,19.97,851.5万,49.2万
502,14.0%,13.6,<0.1%,1310520,年少日记,上映14天,331,<0.1%,18.86,851.5万,49.2万
502,15.2%,20.7,<0.1%,1441786,沙丘2,上映56天,147,<0.1%,18.64,851.5万,49.2万
502,51.6%,68.0,<0.1%,1489930,阿莫阿依,上映48天,45,<0.1%,16.92,851.5万,49.2万
502,11.2%,8.3,<0.1%,1487151,我们一起摇太阳,上映34天,241,<0.1%,8.24,851.5万,49.2万
