日期,上座率,场均人次,票房占比,电影ID,电影名字,已上映天数,排片场次,排片占比,当日票房,当日总出票,当日总场次
522,2.0%,2.6,22.1%,1446323,末路狂花钱,上映22天,67045,18.2%,708.69,78.1万,36.7万
522,2.3%,3.0,20.0%,78645,九龙城寨之围城,上映22天,51868,14.1%,642.15,78.1万,36.7万
522,1.4%,1.8,12.1%,1334237,彷徨之刃,上映6天,53648,14.6%,387.87,78.1万,36.7万
522,1.2%,1.8,8.3%,1309779,猩球崛起：新世界,上映13天,35580,9.6%,268.12,78.1万,36.7万
522,1.1%,1.3,6.8%,1491249,错过你的那些年,上映4天,43622,11.8%,220.15,78.1万,36.7万
522,1.5%,1.6,4.0%,1413549,维和防暴队,上映22天,19868,5.4%,128.56,78.1万,36.7万
522,8.8%,7.2,2.9%,1495758,猪猪侠大电影·星际行动,上映22天,2733,0.7%,94.45,78.1万,36.7万
522,1.9%,2.0,2.7%,1478828,你是我的英雄,上映3天,8997,2.4%,88.82,78.1万,36.7万
522,0.9%,1.0,2.5%,1405602,朝云暮雨,上映6天,20523,5.5%,80.67,78.1万,36.7万
522,1.3%,1.3,2.2%,1461557,今夜，就算这份爱恋从世界上消失,上映5天,14491,3.9%,71.86,78.1万,36.7万
522,67.5%,84.3,1.8%,1435076,谁持彩练当空舞,,150,<0.1%,57.64,78.1万,36.7万
522,19.6%,122.6,1.6%,1489930,阿莫阿依,上映68天,75,<0.1%,54.30,78.1万,36.7万
522,1.7%,1.8,1.6%,225980,哈尔的移动城堡,上映23天,7192,1.9%,51.44,78.1万,36.7万
522,97.1%,78.7,1.5%,1511969,周立波回清溪,上映8天,170,<0.1%,51.11,78.1万,36.7万
522,1.3%,1.3,1.5%,1488646,间谍过家家 代号：白,上映23天,10199,2.7%,50.60,78.1万,36.7万
522,1.0%,1.4,1.1%,1374577,特技狂人,上映6天,6056,1.6%,36.36,78.1万,36.7万
522,45.4%,45.9,1.0%,1437173,绝地重生,上映70天,168,<0.1%,34.84,78.1万,36.7万
522,68.1%,128.0,0.7%,1352371,雪域少年,,37,<0.1%,23.67,78.1万,36.7万
522,34.4%,26.7,0.7%,1522256,我要当老师,上映35天,223,<0.1%,22.40,78.1万,36.7万
522,8.1%,7.7,0.4%,1446306,最后的，最初的,上映2天,553,0.1%,15.68,78.1万,36.7万
522,1.2%,1.1,0.3%,1518388,替身纸人2,上映5天,3393,0.9%,12.41,78.1万,36.7万
522,1.0%,1.1,0.2%,1470629,哥斯拉大战金刚2：帝国崛起,上映55天,2144,0.5%,9.52,78.1万,36.7万
522,--,146.8,0.2%,1259816,三叉戟,点映,10,<0.1%,8.32,78.1万,36.7万
522,100.0%,1008.0,0.2%,1464381,再会长江,点映,1,<0.1%,8.22,78.1万,36.7万
522,0.5%,0.5,0.2%,1466394,四月女友,上映5天,3965,1.0%,7.99,78.1万,36.7万
522,1.8%,9.2,0.2%,1431973,朱同在三年级丢失了超能力,点映,153,<0.1%,7.90,78.1万,36.7万
522,1.5%,1.5,0.2%,1198578,你想活出怎样的人生,上映50天,1166,0.3%,6.60,78.1万,36.7万
522,9.3%,22.9,0.1%,1419044,屋顶足球,上映33天,68,<0.1%,4.40,78.1万,36.7万
522,54.0%,131.4,0.1%,1414027,八百矿工上井冈,,10,<0.1%,4.30,78.1万,36.7万
522,0.8%,0.7,0.1%,1489942,穿过月亮的旅行,上映22天,1578,0.4%,4.16,78.1万,36.7万
522,0.1%,0.2,0.1%,1490986,你就在我身边,上映6天,6359,1.7%,3.94,78.1万,36.7万
522,8.4%,15.7,<0.1%,1356011,再见土拨鼠,上映34天,61,<0.1%,3.05,78.1万,36.7万
522,--,145.4,<0.1%,1282399,苍穹,展映,5,<0.1%,2.90,78.1万,36.7万
522,0.3%,0.4,<0.1%,1427828,不能错过的只有你,,1524,0.4%,2.09,78.1万,36.7万
522,15.6%,17.6,<0.1%,1370725,草木人间,上映50天,24,<0.1%,1.65,78.1万,36.7万
522,0.6%,0.6,<0.1%,475180,功夫熊猫4,上映62天,578,0.1%,1.41,78.1万,36.7万
522,63.8%,109.3,<0.1%,1522020,幸福慢车,上映44天,3,<0.1%,1.30,78.1万,36.7万
522,--,10.9,<0.1%,1417411,暴风,,30,<0.1%,1.19,78.1万,36.7万
522,2.5%,2.9,<0.1%,1434565,末路迷途,上映8天,118,<0.1%,1.17,78.1万,36.7万
522,60.0%,87.4,<0.1%,1504240,出发,,5,<0.1%,1.09,78.1万,36.7万
522,0.6%,0.6,<0.1%,1500234,熊出没·逆转时空,,431,0.1%,1.04,78.1万,36.7万
522,32.5%,37.9,<0.1%,1435017,李夏·在路上,上映83天,8,<0.1%,0.99,78.1万,36.7万
522,67.8%,51.6,<0.1%,1431842,浙南儿女英雄传之热血长虹,,5,<0.1%,0.90,78.1万,36.7万
522,4.3%,2.9,<0.1%,1462637,雪豹,上映50天,54,<0.1%,0.89,78.1万,36.7万
522,0.4%,0.5,<0.1%,1491810,发小儿万岁,点映,480,0.1%,0.81,78.1万,36.7万
522,1.5%,1.6,<0.1%,1441786,沙丘2,上映76天,67,<0.1%,0.74,78.1万,36.7万
522,1.5%,1.5,<0.1%,1310520,年少日记,上映34天,117,<0.1%,0.67,78.1万,36.7万
522,--,52.0,<0.1%,1355362,我们的七月,,4,<0.1%,0.62,78.1万,36.7万
522,35.0%,30.0,<0.1%,1356108,回西藏,,6,<0.1%,0.52,78.1万,36.7万
522,36.3%,31.4,<0.1%,1398070,我不是天才,上映12天,7,<0.1%,0.44,78.1万,36.7万
522,0.6%,0.6,<0.1%,1461216,红色冲浪板,上映6天,182,<0.1%,0.43,78.1万,36.7万
522,--,100.0,<0.1%,1411266,川流不“熄”,,1,<0.1%,0.40,78.1万,36.7万
522,1.5%,1.3,<0.1%,1448919,坠落的审判,上映55天,69,<0.1%,0.39,78.1万,36.7万
522,2.5%,1.8,<0.1%,1491251,一路向南,上映6天,54,<0.1%,0.36,78.1万,36.7万
522,--,3.1,<0.1%,1413665,云淡风轻,上映27天,28,<0.1%,0.33,78.1万,36.7万
522,--,39.7,<0.1%,1462645,孤军,,3,<0.1%,0.32,78.1万,36.7万
522,58.9%,61.0,<0.1%,1512418,美好人间,,2,<0.1%,0.30,78.1万,36.7万
522,--,25.0,<0.1%,1504186,中国车手周冠宇,上映34天,4,<0.1%,0.30,78.1万,36.7万
522,1.9%,2.6,<0.1%,1339006,妈妈和七天的时间,上映15天,39,<0.1%,0.29,78.1万,36.7万
522,0.9%,1.4,<0.1%,1488960,周处除三害,上映83天,48,<0.1%,0.28,78.1万,36.7万
522,23.0%,5.6,<0.1%,1526140,父亲在远方,上映3天,12,<0.1%,0.27,78.1万,36.7万
522,0.9%,0.7,<0.1%,1487151,我们一起摇太阳,上映54天,92,<0.1%,0.26,78.1万,36.7万
522,--,27.7,<0.1%,1419063,村里那些事,上映34天,3,<0.1%,0.24,78.1万,36.7万
522,31.2%,27.7,<0.1%,1487818,烽火塘田,,3,<0.1%,0.20,78.1万,36.7万
522,--,51.0,<0.1%,1499403,余下都是春天,,2,<0.1%,0.20,78.1万,36.7万
522,61.4%,50.0,<0.1%,1282839,冰下的鱼,零点场,1,<0.1%,0.20,78.1万,36.7万
522,--,24.8,<0.1%,1355149,生死坚守,,4,<0.1%,0.19,78.1万,36.7万
522,3.7%,3.0,<0.1%,1374349,孤注一掷,,33,<0.1%,0.18,78.1万,36.7万
522,12.3%,42.0,<0.1%,1516739,北极荒原,展映,1,<0.1%,0.18,78.1万,36.7万
522,--,20.0,<0.1%,1366363,烟火人间,,3,<0.1%,0.18,78.1万,36.7万
522,67.2%,71.0,<0.1%,1443049,孔秀,上映76天,1,<0.1%,0.17,78.1万,36.7万
522,0.6%,0.7,<0.1%,1434993,云雾女孩,上映6天,72,<0.1%,0.16,78.1万,36.7万
522,58.8%,40.0,<0.1%,1302341,邓小平小道,,1,<0.1%,0.14,78.1万,36.7万
522,2.1%,2.6,<0.1%,1483129,白日之下,上映41天,16,<0.1%,0.13,78.1万,36.7万
522,0.5%,0.3,<0.1%,1489410,没有一顿火锅解决不了的事,上映22天,112,<0.1%,0.13,78.1万,36.7万
522,1.5%,1.6,<0.1%,1490406,金的音像店,上映34天,16,<0.1%,0.12,78.1万,36.7万
522,5.1%,4.9,<0.1%,1521582,我，就是风!,点映,8,<0.1%,0.11,78.1万,36.7万
522,0.2%,0.3,<0.1%,1396308,魔幻奇缘之宝石公主,,158,<0.1%,0.11,78.1万,36.7万
522,25.8%,31.0,<0.1%,1461197,带彩球的帐篷,点映,1,<0.1%,0.11,78.1万,36.7万
522,0.5%,0.4,<0.1%,1413629,泪光中的妈妈,上映12天,81,<0.1%,0.10,78.1万,36.7万
522,--,16.7,<0.1%,1459208,边疆军魂,,3,<0.1%,0.10,78.1万,36.7万
522,--,6.0,<0.1%,1413045,白于山之歌,上映6天,4,<0.1%,0.09,78.1万,36.7万
522,42.3%,38.0,<0.1%,1442683,追光,,1,<0.1%,0.09,78.1万,36.7万
522,0.5%,0.5,<0.1%,1250661,消失的木偶,上映34天,53,<0.1%,0.08,78.1万,36.7万
522,1.0%,1.2,<0.1%,1374909,乘船而去,上映41天,14,<0.1%,0.07,78.1万,36.7万
522,49.2%,35.0,<0.1%,1418965,玩转门神,,1,<0.1%,0.07,78.1万,36.7万
522,0.6%,0.6,<0.1%,1446251,午夜怪谈,上映49天,31,<0.1%,0.06,78.1万,36.7万
522,--,4.0,<0.1%,1351778,爱在陇南,上映35天,4,<0.1%,0.05,78.1万,36.7万
522,--,1.4,<0.1%,344990,唐人街探案2,,17,<0.1%,0.05,78.1万,36.7万
522,--,2.0,<0.1%,672203,超级的我,,8,<0.1%,0.04,78.1万,36.7万
522,0.3%,0.3,<0.1%,1491083,大“反”派,上映49天,26,<0.1%,0.04,78.1万,36.7万
522,2.7%,2.6,<0.1%,1355225,睿王与庄妃,上映6天,5,<0.1%,0.04,78.1万,36.7万
522,--,1.0,<0.1%,1397232,少年先锋,,11,<0.1%,0.03,78.1万,36.7万
522,0.2%,0.3,<0.1%,1298240,黄雀在后！,上映50天,32,<0.1%,0.03,78.1万,36.7万
522,--,5.0,<0.1%,1435032,碧血黎明,上映12天,2,<0.1%,0.03,78.1万,36.7万
522,--,23.0,<0.1%,206,党的女儿,,1,<0.1%,0.02,78.1万,36.7万
522,--,0.5,<0.1%,1228,天空之城,,20,<0.1%,0.02,78.1万,36.7万
522,2.5%,3.0,<0.1%,1387181,悬崖下72小时,,2,<0.1%,0.01,78.1万,36.7万
522,8.7%,1.0,<0.1%,1244,红猪,,7,<0.1%,0.01,78.1万,36.7万
522,--,1.1,<0.1%,1331256,吉祥如意,,8,<0.1%,0.01,78.1万,36.7万
522,14.0%,16.0,<0.1%,1242377,毛泽东在上海1924,,1,<0.1%,0.01,78.1万,36.7万
522,--,64.0,<0.1%,1355569,笨鸟大冒险,,2,<0.1%,0.01,78.1万,36.7万
522,--,4.0,<0.1%,1489349,第二十条,,1,<0.1%,0.01,78.1万,36.7万
522,2.4%,2.5,<0.1%,65707,洛神,,2,<0.1%,0.00,78.1万,36.7万
522,0.1%,0.2,<0.1%,1320785,小行星猎人,,6,<0.1%,0.00,78.1万,36.7万
522,--,2.0,<0.1%,1320283,你的婚礼,,1,<0.1%,0.00,78.1万,36.7万
522,0.0%,0.2,<0.1%,1524534,金剑行动,上映5天,11,<0.1%,0.00,78.1万,36.7万
522,0.0%,<0.1,<0.1%,1487901,冰雪女王5：融冰之战,上映49天,11,<0.1%,0.00,78.1万,36.7万
522,--,0.0,<0.1%,1212732,我要去远方,,1,<0.1%,0,78.1万,36.7万
522,--,0.0,<0.1%,1490806,蜡笔小新：新次元！超能力大决战,,1,<0.1%,0,78.1万,36.7万
522,--,0.0,<0.1%,1427883,因你而动,上映76天,2,<0.1%,0,78.1万,36.7万
522,--,0.0,<0.1%,1299144,阿里巴巴与神灯,,1,<0.1%,0,78.1万,36.7万
522,--,0.0,<0.1%,1519724,重山之外,上映33天,6,<0.1%,0,78.1万,36.7万
522,--,0.0,<0.1%,525889,孤注一掷,,2,<0.1%,0,78.1万,36.7万
522,--,0.0,<0.1%,253997,浪漫风暴,展映,2,<0.1%,0,78.1万,36.7万
522,--,0.0,<0.1%,1217023,唐人街探案3,,1,<0.1%,0,78.1万,36.7万
522,--,0.0,<0.1%,1399225,永远是少年,,1,<0.1%,0,78.1万,36.7万
522,2.5%,0.0,<0.1%,359377,罗小黑战记,,9,<0.1%,0,78.1万,36.7万
522,--,0.0,<0.1%,1431907,茶啊二中,,2,<0.1%,0,78.1万,36.7万
522,--,0.0,<0.1%,1355439,歌动地天,,2,<0.1%,0,78.1万,36.7万
522,--,0.0,<0.1%,1495728,飞驰人生2,,1,<0.1%,0,78.1万,36.7万
522,--,0.0,<0.1%,1475137,长安三万里,,2,<0.1%,0,78.1万,36.7万
522,--,0.0,<0.1%,1414999,一山之隔,,1,<0.1%,0,78.1万,36.7万
522,--,0.0,<0.1%,1433391,申纪兰,,6,<0.1%,0,78.1万,36.7万
522,--,0.0,<0.1%,1251242,功夫乒乓,上映24天,1,<0.1%,0,78.1万,36.7万
522,--,0.0,<0.1%,1218273,误杀,,4,<0.1%,0,78.1万,36.7万
522,--,0.0,<0.1%,1515588,古堡守灵人,上映69天,2,<0.1%,0,78.1万,36.7万
522,--,0.0,<0.1%,342906,非凡任务,,1,<0.1%,0,78.1万,36.7万
522,--,0.0,<0.1%,1491079,替身纸人,,2,<0.1%,0,78.1万,36.7万
522,--,0.0,<0.1%,1493351,飞鸭向前冲,,2,<0.1%,0,78.1万,36.7万
522,--,0.0,<0.1%,1505569,大道十年,,1,<0.1%,0,78.1万,36.7万
522,--,0.0,<0.1%,1452790,消失的她,,9,<0.1%,0,78.1万,36.7万
522,--,0.0,<0.1%,1263778,毛泽东在才溪,,1,<0.1%,0,78.1万,36.7万
522,--,0.0,<0.1%,1448767,灿烂的她,上映69天,1,<0.1%,0,78.1万,36.7万
522,--,0.0,<0.1%,1212593,亿计划,上映28天,1,<0.1%,0,78.1万,36.7万
522,--,0.0,<0.1%,415422,天空之城,展映,1,<0.1%,0,78.1万,36.7万
