日期,上座率,场均人次,票房占比,电影ID,电影名字,已上映天数,排片场次,排片占比,当日票房,当日总出票,当日总场次
109,3.6%,5.4,38.2%,1458876,年会不能停！,上映12天,96016,27.4%,2046.85,136.1万,35.0万
109,3.2%,4.0,16.8%,1331905,金手指,上映11天,57096,16.3%,900.00,136.1万,35.0万
109,3.2%,3.5,12.3%,1207114,潜行,上映12天,48477,13.8%,658.48,136.1万,35.0万
109,3.2%,3.6,7.3%,1385865,三大队,上映26天,26797,7.6%,393.63,136.1万,35.0万
109,1.7%,2.0,5.6%,1461561,一闪一闪亮星星,上映11天,42076,12.0%,303.15,136.1万,35.0万
109,2.3%,3.2,4.7%,1260081,海王2：失落的王国,上映21天,20545,5.8%,256.36,136.1万,35.0万
109,2.8%,2.7,3.4%,1463744,非诚勿扰3,上映11天,16937,4.8%,183.62,136.1万,35.0万
109,91.6%,68.1,2.8%,1462645,孤军,上映13天,465,0.1%,149.81,136.1万,35.0万
109,2.2%,3.6,1.7%,1504098,泰勒·斯威夫特：时代巡回演唱会,上映10天,5655,1.6%,91.48,136.1万,35.0万
109,18.3%,20.4,0.8%,1509537,人民万岁,上映15天,576,0.1%,47.97,136.1万,35.0万
109,2.6%,2.5,0.8%,1479147,照明商店,上映33天,4792,1.3%,47.75,136.1万,35.0万
109,57.9%,47.9,0.5%,1487331,金色面具英雄,上映12天,189,<0.1%,31.65,136.1万,35.0万
109,27.7%,44.4,0.5%,1482089,我本是高山,上映47天,186,<0.1%,31.22,136.1万,35.0万
109,2.1%,2.0,0.5%,1482315,名侦探柯南：黑铁的鱼影,上映25天,4564,1.3%,29.92,136.1万,35.0万
109,2.7%,2.8,0.4%,338436,爱乐之城,,2455,0.7%,26.10,136.1万,35.0万
109,1.4%,1.3,0.4%,1431800,舒克贝塔·五角飞碟,上映11天,5292,1.5%,25.61,136.1万,35.0万
109,1.8%,1.8,0.3%,1441467,怒潮,上映25天,2318,0.6%,16.45,136.1万,35.0万
109,17.4%,21.1,0.3%,1474410,爆裂点,上映33天,164,<0.1%,16.24,136.1万,35.0万
109,26.4%,63.7,0.2%,1431886,志愿军：雄兵出击,,43,<0.1%,12.80,136.1万,35.0万
109,0.4%,0.4,0.2%,1413066,天降大任,上映4天,7602,2.1%,12.13,136.1万,35.0万
109,0.9%,0.9,0.1%,1320283,你的婚礼,,3279,0.9%,10.44,136.1万,35.0万
109,3.0%,2.9,0.1%,1459756,狗神,上映26天,751,0.2%,8.47,136.1万,35.0万
109,31.5%,91.6,0.1%,1414027,八百矿工上井冈,,24,<0.1%,5.49,136.1万,35.0万
109,3.4%,3.2,<0.1%,1218085,旺卡,上映33天,462,0.1%,5.31,136.1万,35.0万
109,16.5%,19.5,<0.1%,1357214,皮壳之下,上映首日,44,<0.1%,4.21,136.1万,35.0万
109,16.5%,28.9,<0.1%,1423992,零度极限,,54,<0.1%,3.94,136.1万,35.0万
109,--,154.6,<0.1%,1282399,苍穹,展映,5,<0.1%,3.09,136.1万,35.0万
109,20.2%,18.9,<0.1%,1461204,仲肯,上映30天,33,<0.1%,2.40,136.1万,35.0万
109,0.9%,0.9,<0.1%,1451694,再见，李可乐,上映40天,668,0.1%,2.30,136.1万,35.0万
109,0.9%,0.9,<0.1%,1490806,蜡笔小新：新次元！超能力大决战,上映46天,750,0.2%,1.95,136.1万,35.0万
109,34.7%,122.7,<0.1%,1487818,烽火塘田,上映61天,3,<0.1%,1.84,136.1万,35.0万
109,29.8%,39.3,<0.1%,1397232,少年先锋,上映31天,10,<0.1%,1.17,136.1万,35.0万
109,19.3%,26.1,<0.1%,1417411,暴风,,10,<0.1%,1.00,136.1万,35.0万
109,77.3%,140.0,<0.1%,1366178,夜幕将至,点映,2,<0.1%,0.98,136.1万,35.0万
109,70.7%,78.3,<0.1%,1457129,北京2022,,3,<0.1%,0.96,136.1万,35.0万
109,1.4%,1.2,<0.1%,1298381,涉过愤怒的海,上映46天,158,<0.1%,0.81,136.1万,35.0万
109,6.8%,35.0,<0.1%,1505569,大道十年,上映23天,7,<0.1%,0.80,136.1万,35.0万
109,55.4%,78.8,<0.1%,1445662,堡垒,,4,<0.1%,0.78,136.1万,35.0万
109,1.1%,1.1,<0.1%,1229055,寒单,上映5天,192,<0.1%,0.66,136.1万,35.0万
109,64.8%,51.3,<0.1%,1475123,光明使者周维忠,上映36天,3,<0.1%,0.61,136.1万,35.0万
109,1.3%,1.2,<0.1%,1493351,飞鸭向前冲,上映33天,162,<0.1%,0.60,136.1万,35.0万
109,2.1%,6.5,<0.1%,1300093,吾爱敦煌,上映54天,26,<0.1%,0.60,136.1万,35.0万
109,90.6%,120.0,<0.1%,1477400,你的约定,点映,1,<0.1%,0.60,136.1万,35.0万
109,24.3%,13.8,<0.1%,1216449,刀尖,上映47天,11,<0.1%,0.55,136.1万,35.0万
109,1.9%,1.8,<0.1%,1457792,汪汪队立大功大电影2：超能大冒险,,99,<0.1%,0.51,136.1万,35.0万
