日期,上座率,场均人次,票房占比,电影ID,电影名字,已上映天数,排片场次,排片占比,当日票房,当日总出票,当日总场次
529,1.5%,2.0,23.6%,1446323,末路狂花钱,上映29天,69922,19.3%,559.45,58.1万,36.0万
529,1.7%,2.3,22.2%,78645,九龙城寨之围城,上映29天,55073,15.2%,526.78,58.1万,36.0万
529,0.9%,1.4,7.5%,1309779,猩球崛起：新世界,上映20天,31449,8.7%,178.96,58.1万,36.0万
529,0.7%,0.9,7.3%,1259816,三叉戟,上映6天,48100,13.3%,173.99,58.1万,36.0万
529,1.0%,1.2,7.2%,1334237,彷徨之刃,上映13天,36144,10.0%,170.68,58.1万,36.0万
529,1.8%,2.0,3.4%,1478828,你是我的英雄,上映10天,8287,2.2%,80.70,58.1万,36.0万
529,1.2%,1.2,3.1%,1413549,维和防暴队,上映29天,15064,4.1%,75.65,58.1万,36.0万
529,0.9%,1.0,2.8%,1491249,错过你的那些年,上映11天,18392,5.1%,68.53,58.1万,36.0万
529,68.0%,85.6,2.1%,1511969,周立波回清溪,上映15天,170,<0.1%,51.93,58.1万,36.0万
529,64.8%,77.2,2.1%,1435076,谁持彩练当空舞,,141,<0.1%,50.62,58.1万,36.0万
529,1.0%,1.0,2.0%,1431973,朱同在三年级丢失了超能力,上映5天,12618,3.5%,49.67,58.1万,36.0万
529,81.1%,48.2,1.9%,1522256,我要当老师,上映42天,206,<0.1%,46.69,58.1万,36.0万
529,1.4%,1.5,1.7%,225980,哈尔的移动城堡,上映30天,6807,1.8%,41.17,58.1万,36.0万
529,0.9%,0.9,1.3%,1488646,间谍过家家 代号：白,上映30天,9113,2.5%,32.10,58.1万,36.0万
529,0.6%,0.7,1.1%,1322239,盟军敢死队,上映6天,9757,2.7%,27.50,58.1万,36.0万
529,1.3%,1.3,1.0%,1461557,今夜，就算这份爱恋从世界上消失,上映12天,4815,1.3%,24.21,58.1万,36.0万
529,65.4%,134.4,0.9%,1352371,雪域少年,,35,<0.1%,23.52,58.1万,36.0万
529,96.9%,160.8,0.9%,1418942,走走停停,点映,10,<0.1%,22.62,58.1万,36.0万
529,0.6%,0.6,0.6%,1405602,朝云暮雨,上映13天,6408,1.7%,16.24,58.1万,36.0万
529,0.9%,1.3,0.5%,1374577,特技狂人,上映13天,2059,0.5%,12.32,58.1万,36.0万
529,5.2%,7.7,0.5%,1521582,我，就是风!,上映2天,449,0.1%,12.16,58.1万,36.0万
529,46.5%,61.1,0.4%,1489930,阿莫阿依,上映75天,33,<0.1%,11.35,58.1万,36.0万
529,3.2%,3.3,0.4%,1489942,穿过月亮的旅行,上映29天,854,0.2%,11.28,58.1万,36.0万
529,1.0%,1.0,0.4%,1370436,母亲的直觉,上映6天,2661,0.7%,11.05,58.1万,36.0万
529,19.9%,27.3,0.4%,1437173,绝地重生,上映77天,94,<0.1%,9.91,58.1万,36.0万
529,1.0%,1.0,0.3%,1518388,替身纸人2,上映12天,2304,0.6%,7.39,58.1万,36.0万
