日期,上座率,场均人次,票房占比,电影ID,电影名字,已上映天数,排片场次,排片占比,当日票房,当日总出票,当日总场次
317,6.4%,8.8,22.2%,1488960,周处除三害,上映17天,76280,19.3%,2667.91,288.3万,39.3万
317,6.5%,11.0,19.6%,1441786,沙丘2,上映10天,44115,11.2%,2357.55,288.3万,39.3万
317,11.5%,15.1,14.6%,475180,功夫熊猫4,点映,28849,7.3%,1753.82,288.3万,39.3万
317,4.4%,5.3,11.6%,1448767,灿烂的她,上映3天,68459,17.4%,1393.26,288.3万,39.3万
317,5.0%,5.5,9.0%,1451499,被我弄丢的你,上映10天,47782,12.1%,1085.37,288.3万,39.3万
317,7.2%,7.7,6.9%,1500234,熊出没·逆转时空,上映37天,27108,6.8%,830.46,288.3万,39.3万
317,5.4%,5.9,5.6%,1489349,第二十条,上映37天,27493,6.9%,676.46,288.3万,39.3万
317,5.8%,6.1,5.2%,1495728,飞驰人生2,上映37天,24239,6.1%,634.60,288.3万,39.3万
317,4.1%,3.9,1.6%,1478901,热辣滚烫,上映37天,12424,3.1%,201.21,288.3万,39.3万
317,1.9%,2.0,1.3%,1432006,红毯先生,上映3天,19816,5.0%,158.11,288.3万,39.3万
317,1.7%,1.8,0.4%,1442386,挑战,上映3天,7430,1.8%,53.44,288.3万,39.3万
317,23.2%,18.5,0.1%,1489930,阿莫阿依,上映2天,307,<0.1%,22.68,288.3万,39.3万
317,60.9%,63.8,0.1%,1443049,孔秀,上映10天,74,<0.1%,18.11,288.3万,39.3万
317,80.9%,102.0,0.1%,1462645,孤军,上映81天,43,<0.1%,17.81,288.3万,39.3万
317,68.9%,55.9,0.1%,1300093,吾爱敦煌,,44,<0.1%,14.28,288.3万,39.3万
317,16.2%,66.5,<0.1%,1385972,觅渡,,31,<0.1%,10.96,288.3万,39.3万
317,10.2%,31.5,<0.1%,1443924,奥本海默,,58,<0.1%,9.78,288.3万,39.3万
317,1.6%,1.6,<0.1%,1515588,古堡守灵人,上映3天,1857,0.4%,8.95,288.3万,39.3万
317,76.9%,90.6,<0.1%,1300763,陀螺女孩,上映3天,24,<0.1%,8.69,288.3万,39.3万
317,0.7%,0.7,<0.1%,1449034,生死赛车,上映2天,2772,0.7%,7.89,288.3万,39.3万
317,2.2%,2.0,<0.1%,1511023,午夜6号房,上映17天,1162,0.2%,7.52,288.3万,39.3万
317,37.4%,58.3,<0.1%,1491012,银河写手,点映,24,<0.1%,5.99,288.3万,39.3万
317,--,15.4,<0.1%,1475199,家园梦想,,78,<0.1%,4.86,288.3万,39.3万
317,3.7%,3.7,<0.1%,1505363,还是觉得你最好2,上映23天,345,<0.1%,4.78,288.3万,39.3万
317,--,176.6,<0.1%,1282399,苍穹,展映,5,<0.1%,3.53,288.3万,39.3万
317,3.3%,3.0,<0.1%,1460981,追月,上映10天,242,<0.1%,2.96,288.3万,39.3万
317,2.8%,2.9,<0.1%,1437173,绝地重生,上映4天,201,<0.1%,2.01,288.3万,39.3万
317,--,196.0,<0.1%,1385790,望道,,2,<0.1%,1.96,288.3万,39.3万
317,3.9%,3.2,<0.1%,1435968,阿盖尔：神秘特工,上映24天,117,<0.1%,1.68,288.3万,39.3万
317,1.6%,1.5,<0.1%,1299938,蜘蛛夫人：超感觉醒,上映17天,232,<0.1%,1.48,288.3万,39.3万
317,100.0%,340.0,<0.1%,1516739,北极荒原,展映,1,<0.1%,1.46,288.3万,39.3万
317,1.4%,1.1,<0.1%,1497948,戏杀,上映16天,351,<0.1%,1.31,288.3万,39.3万
317,100.0%,122.0,<0.1%,229,女王,,2,<0.1%,1.30,288.3万,39.3万
317,3.1%,2.7,<0.1%,1431800,舒克贝塔·五角飞碟,上映79天,104,<0.1%,1.02,288.3万,39.3万
317,6.1%,4.6,<0.1%,1260081,海王2：失落的王国,上映89天,52,<0.1%,0.85,288.3万,39.3万
317,73.4%,144.0,<0.1%,1433391,申纪兰,,1,<0.1%,0.43,288.3万,39.3万
317,--,85.0,<0.1%,1445662,堡垒,点映,2,<0.1%,0.42,288.3万,39.3万
317,--,150.0,<0.1%,1414027,八百矿工上井冈,,1,<0.1%,0.37,288.3万,39.3万
317,1.9%,1.5,<0.1%,1500903,开心超人之时空营救,上映58天,69,<0.1%,0.34,288.3万,39.3万
317,0.4%,0.6,<0.1%,1262729,冒牌特工,上映9天,123,<0.1%,0.33,288.3万,39.3万
317,0.7%,0.6,<0.1%,1413802,陌路狂刀,上映16天,116,<0.1%,0.33,288.3万,39.3万
317,--,70.0,<0.1%,1366363,烟火人间,上映65天,2,<0.1%,0.28,288.3万,39.3万
317,44.2%,62.5,<0.1%,1512418,美好人间,,2,<0.1%,0.28,288.3万,39.3万
317,2.0%,2.1,<0.1%,1432500,临时劫案,上映59天,37,<0.1%,0.27,288.3万,39.3万
317,--,8.6,<0.1%,672203,超级的我,,8,<0.1%,0.26,288.3万,39.3万
317,--,5.2,<0.1%,301457,周处除三害,,12,<0.1%,0.25,288.3万,39.3万
317,--,50.0,<0.1%,1491518,密室逃脱,,2,<0.1%,0.25,288.3万,39.3万
317,3.1%,0.7,<0.1%,1469637,疯狂元素城,,124,<0.1%,0.24,288.3万,39.3万
317,--,88.0,<0.1%,1515688,战歌行,上映74天,1,<0.1%,0.24,288.3万,39.3万
317,44.6%,59.0,<0.1%,1228771,梅艳芳,,1,<0.1%,0.22,288.3万,39.3万
317,0.6%,0.5,<0.1%,1413511,极速阻击,上映首日,113,<0.1%,0.22,288.3万,39.3万
317,2.0%,2.3,<0.1%,1458876,年会不能停！,上映80天,20,<0.1%,0.17,288.3万,39.3万
317,2.3%,1.9,<0.1%,1413629,泪光中的妈妈,,25,<0.1%,0.15,288.3万,39.3万
317,6.3%,4.3,<0.1%,1459756,狗神,上映94天,10,<0.1%,0.15,288.3万,39.3万
317,2.7%,2.0,<0.1%,1228,天空之城,,23,<0.1%,0.12,288.3万,39.3万
317,0.7%,0.6,<0.1%,1519246,大话情圣,上映10天,41,<0.1%,0.11,288.3万,39.3万
317,67.9%,55.0,<0.1%,1418965,玩转门神,上映73天,1,<0.1%,0.11,288.3万,39.3万
317,37.8%,26.0,<0.1%,1431842,浙南儿女英雄传之热血长虹,上映53天,1,<0.1%,0.09,288.3万,39.3万
317,--,4.0,<0.1%,1229786,秋田,上映53天,6,<0.1%,0.09,288.3万,39.3万
317,2.1%,1.6,<0.1%,78535,功夫熊猫3,,14,<0.1%,0.08,288.3万,39.3万
317,--,3.5,<0.1%,1298450,蜘蛛侠：纵横宇宙,,8,<0.1%,0.07,288.3万,39.3万
317,--,20.0,<0.1%,1431886,志愿军：雄兵出击,,1,<0.1%,0.07,288.3万,39.3万
