日期,上座率,场均人次,票房占比,电影ID,电影名字,已上映天数,排片场次,排片占比,当日票房,当日总出票,当日总场次
101,21.8%,26.7,25.6%,1458876,年会不能停！,上映4天,78767,17.2%,8494.87,806.5万,45.8万
101,18.2%,21.0,19.3%,1331905,金手指,上映3天,70970,15.5%,6426.59,806.5万,45.8万
101,8.5%,12.9,17.1%,1461561,一闪一闪亮星星,上映3天,107688,23.5%,5698.34,806.5万,45.8万
101,13.1%,14.1,11.3%,1207114,潜行,上映4天,66903,14.6%,3748.21,806.5万,45.8万
101,18.7%,28.2,6.3%,1260081,海王2：失落的王国,上映13天,18430,4.0%,2104.91,806.5万,45.8万
101,18.8%,21.3,5.9%,1385865,三大队,上映18天,21321,4.6%,1956.80,806.5万,45.8万
101,11.2%,10.2,3.5%,1463744,非诚勿扰3,上映3天,26956,5.8%,1163.24,806.5万,45.8万
101,14.4%,14.3,3.3%,1431800,舒克贝塔·五角飞碟,上映3天,20626,4.5%,1099.36,806.5万,45.8万
101,10.1%,16.8,2.6%,1504098,泰勒·斯威夫特：时代巡回演唱会,上映2天,10355,2.2%,894.16,806.5万,45.8万
101,19.5%,19.8,1.3%,1482315,名侦探柯南：黑铁的鱼影,上映17天,6657,1.4%,441.63,806.5万,45.8万
101,7.8%,7.0,1.0%,1320283,你的婚礼,,12914,2.8%,342.52,806.5万,45.8万
101,12.2%,11.8,0.4%,1479147,照明商店,上映25天,3496,0.7%,164.57,806.5万,45.8万
101,10.2%,9.8,0.2%,338436,爱乐之城,,2299,0.5%,92.92,806.5万,45.8万
101,23.1%,24.6,0.2%,1413066,天降大任,点映,698,0.1%,79.04,806.5万,45.8万
101,10.5%,10.3,0.2%,1490806,蜡笔小新：新次元！超能力大决战,上映38天,2426,0.5%,72.04,806.5万,45.8万
101,21.2%,21.5,0.1%,1218085,旺卡,上映25天,696,0.1%,61.44,806.5万,45.8万
101,17.1%,15.8,0.1%,1493351,飞鸭向前冲,上映25天,1034,0.2%,55.87,806.5万,45.8万
101,9.7%,9.3,0.1%,1441467,怒潮,上映17天,1473,0.3%,55.68,806.5万,45.8万
101,46.5%,60.1,0.1%,1474410,爆裂点,上映25天,140,<0.1%,42.36,806.5万,45.8万
101,16.8%,16.4,<0.1%,1459756,狗神,上映18天,457,<0.1%,32.87,806.5万,45.8万
101,16.8%,18.8,<0.1%,1509537,人民万岁,上映7天,287,<0.1%,23.15,806.5万,45.8万
101,10.3%,176.6,<0.1%,1482089,我本是高山,上映39天,25,<0.1%,17.61,806.5万,45.8万
