日期,上座率,场均人次,票房占比,电影ID,电影名字,已上映天数,排片场次,排片占比,当日票房,当日总出票,当日总场次
112,5.7%,8.6,37.0%,1458876,年会不能停！,上映15天,90200,23.4%,3043.15,207.9万,38.4万
112,4.2%,5.2,12.0%,1331905,金手指,上映14天,45380,11.8%,988.55,207.9万,38.4万
112,4.7%,5.4,11.9%,1439164,动物园里有什么？,上映首日,48191,12.5%,985.22,207.9万,38.4万
112,4.8%,6.6,10.2%,1442365,养蜂人,上映首日,31911,8.3%,842.91,207.9万,38.4万
112,3.4%,3.7,6.0%,1207114,潜行,上映15天,35275,9.1%,499.32,207.9万,38.4万
112,4.3%,4.6,4.7%,1385865,三大队,上映29天,20211,5.2%,386.15,207.9万,38.4万
112,3.5%,4.7,3.2%,1260081,海王2：失落的王国,上映24天,14113,3.6%,270.00,207.9万,38.4万
112,2.8%,2.9,3.1%,1376729,大雨,上映首日,21599,5.6%,260.36,207.9万,38.4万
112,2.1%,2.3,2.5%,1461561,一闪一闪亮星星,上映14天,25208,6.5%,205.73,207.9万,38.4万
112,3.1%,2.8,1.4%,1463744,非诚勿扰3,上映14天,10271,2.6%,120.22,207.9万,38.4万
112,3.5%,5.9,1.2%,1504098,泰勒·斯威夫特：时代巡回演唱会,上映13天,3546,0.9%,102.14,207.9万,38.4万
112,70.7%,60.9,0.9%,1462645,孤军,上映16天,283,<0.1%,77.62,207.9万,38.4万
112,24.3%,25.9,0.6%,1509537,人民万岁,上映18天,522,0.1%,54.05,207.9万,38.4万
112,3.4%,3.3,0.5%,1479147,照明商店,上映36天,3547,0.9%,45.87,207.9万,38.4万
112,3.6%,3.5,0.5%,1482315,名侦探柯南：黑铁的鱼影,上映28天,3710,0.9%,44.45,207.9万,38.4万
112,73.9%,64.1,0.4%,1482089,我本是高山,上映50天,149,<0.1%,37.24,207.9万,38.4万
112,2.1%,2.0,0.4%,1431800,舒克贝塔·五角飞碟,上映14天,4720,1.2%,35.52,207.9万,38.4万
112,2.3%,2.2,0.3%,1477400,你的约定,上映首日,3129,0.8%,32.46,207.9万,38.4万
112,3.8%,3.6,0.3%,338436,爱乐之城,,1702,0.4%,24.82,207.9万,38.4万
112,0.6%,1.1,0.2%,1320785,小行星猎人,上映首日,4645,1.2%,18.98,207.9万,38.4万
112,65.4%,86.0,0.1%,1414027,八百矿工上井冈,,54,<0.1%,11.67,207.9万,38.4万
112,5.2%,6.6,0.1%,1218085,旺卡,上映36天,415,0.1%,11.07,207.9万,38.4万
112,0.8%,0.8,0.1%,1413066,天降大任,上映7天,3419,0.8%,10.41,207.9万,38.4万
112,37.5%,43.4,<0.1%,1431886,志愿军：雄兵出击,,38,<0.1%,8.00,207.9万,38.4万
112,4.0%,3.9,<0.1%,1459756,狗神,上映29天,475,0.1%,7.43,207.9万,38.4万
112,1.3%,1.2,<0.1%,1320283,你的婚礼,,1534,0.3%,6.76,207.9万,38.4万
112,0.5%,0.6,<0.1%,1356108,回西藏,上映2天,2740,0.7%,6.71,207.9万,38.4万
112,1.2%,1.2,<0.1%,1441467,怒潮,上映28天,1240,0.3%,6.06,207.9万,38.4万
112,--,109.4,<0.1%,1445662,堡垒,,22,<0.1%,6.01,207.9万,38.4万
112,25.6%,55.5,<0.1%,1505569,大道十年,上映26天,20,<0.1%,4.00,207.9万,38.4万
112,2.6%,3.3,<0.1%,1366178,夜幕将至,上映首日,340,<0.1%,3.95,207.9万,38.4万
112,1.5%,1.5,<0.1%,1490806,蜡笔小新：新次元！超能力大决战,上映49天,798,0.2%,3.46,207.9万,38.4万
112,--,212.0,<0.1%,1282399,苍穹,展映,4,<0.1%,3.39,207.9万,38.4万
112,18.8%,19.8,<0.1%,1300093,吾爱敦煌,上映57天,47,<0.1%,3.27,207.9万,38.4万
112,47.4%,43.8,<0.1%,1461204,仲肯,上映33天,16,<0.1%,2.70,207.9万,38.4万
112,30.0%,48.0,<0.1%,1437173,绝地重生,,17,<0.1%,2.53,207.9万,38.4万
112,12.4%,26.6,<0.1%,1423992,零度极限,,36,<0.1%,2.40,207.9万,38.4万
112,1.4%,1.3,<0.1%,1451694,再见，李可乐,上映43天,443,0.1%,2.24,207.9万,38.4万
112,13.5%,38.0,<0.1%,1458940,江豚·风时舞,点映,17,<0.1%,2.20,207.9万,38.4万
112,46.0%,80.8,<0.1%,1443556,夏来冬往,上映3天,5,<0.1%,2.01,207.9万,38.4万
112,4.2%,23.8,<0.1%,1515202,涅槃重生,上映22天,22,<0.1%,1.92,207.9万,38.4万
112,2.3%,2.6,<0.1%,1493351,飞鸭向前冲,上映36天,204,<0.1%,1.80,207.9万,38.4万
112,83.3%,154.0,<0.1%,1457129,北京2022,,2,<0.1%,1.77,207.9万,38.4万
112,19.3%,21.3,<0.1%,1280203,开国将帅授衔1955,上映50天,22,<0.1%,1.47,207.9万,38.4万
112,0.8%,72.8,<0.1%,1487818,烽火塘田,上映64天,5,<0.1%,1.45,207.9万,38.4万
112,46.6%,35.2,<0.1%,1216449,刀尖,上映50天,13,<0.1%,1.40,207.9万,38.4万
112,0.6%,0.6,<0.1%,1198835,极限奇援,上映首日,617,0.1%,1.39,207.9万,38.4万
112,27.7%,45.1,<0.1%,1366363,烟火人间,零点场,8,<0.1%,1.39,207.9万,38.4万
112,30.0%,57.5,<0.1%,1475123,光明使者周维忠,上映39天,6,<0.1%,1.38,207.9万,38.4万
112,22.8%,19.8,<0.1%,1414041,汉文皇后（戏曲 越剧）,上映26天,20,<0.1%,1.27,207.9万,38.4万
112,3.2%,3.1,<0.1%,1457792,汪汪队立大功大电影2：超能大冒险,,101,<0.1%,0.98,207.9万,38.4万
112,21.0%,37.1,<0.1%,1433391,申纪兰,,10,<0.1%,0.93,207.9万,38.4万
112,--,51.7,<0.1%,1355232,硬核老爸,上映83天,7,<0.1%,0.83,207.9万,38.4万
112,0.1%,0.2,<0.1%,1469906,深城树下,上映首日,1443,0.3%,0.81,207.9万,38.4万
112,--,16.8,<0.1%,1475199,家园梦想,上映50天,12,<0.1%,0.70,207.9万,38.4万
112,15.1%,10.8,<0.1%,1383679,生命如花爱如蜜,点映,12,<0.1%,0.68,207.9万,38.4万
112,23.1%,66.0,<0.1%,1414999,一山之隔,,5,<0.1%,0.66,207.9万,38.4万
112,--,15.3,<0.1%,1462693,四季童年,上映29天,11,<0.1%,0.62,207.9万,38.4万
112,2.5%,3.0,<0.1%,1481790,星愿,上映50天,48,<0.1%,0.62,207.9万,38.4万
112,8.6%,29.0,<0.1%,1355439,歌动地天,上映26天,9,<0.1%,0.54,207.9万,38.4万
112,1.5%,1.2,<0.1%,1298381,涉过愤怒的海,上映49天,82,<0.1%,0.47,207.9万,38.4万
112,93.4%,100.0,<0.1%,1500039,雪豹和她的朋友们,,1,<0.1%,0.45,207.9万,38.4万
112,10.0%,16.0,<0.1%,1446134,开山人,上映46天,8,<0.1%,0.44,207.9万,38.4万
112,2.1%,2.0,<0.1%,1355509,消失的收藏家,上映22天,68,<0.1%,0.41,207.9万,38.4万
112,1.0%,1.0,<0.1%,1474410,爆裂点,上映36天,93,<0.1%,0.37,207.9万,38.4万
112,1.4%,1.1,<0.1%,1487331,金色面具英雄,上映15天,99,<0.1%,0.37,207.9万,38.4万
112,3.1%,2.8,<0.1%,1244,红猪,上映57天,31,<0.1%,0.32,207.9万,38.4万
112,1.6%,1.6,<0.1%,1505746,诡摇铃,上映36天,64,<0.1%,0.29,207.9万,38.4万
112,--,48.5,<0.1%,1457165,穿越烽火,,2,<0.1%,0.29,207.9万,38.4万
112,2.1%,21.0,<0.1%,1413344,平教之路,,3,<0.1%,0.28,207.9万,38.4万
112,1.4%,23.3,<0.1%,1417411,暴风,,3,<0.1%,0.27,207.9万,38.4万
112,0.9%,1.5,<0.1%,1229055,寒单,上映8天,50,<0.1%,0.23,207.9万,38.4万
112,2.6%,7.7,<0.1%,1398580,小马鞭,上映89天,7,<0.1%,0.21,207.9万,38.4万
112,0.0%,0.1,<0.1%,1362705,爱的重叠,上映首日,511,0.1%,0.21,207.9万,38.4万
112,19.4%,23.8,<0.1%,1435106,让花儿绽放,上映29天,4,<0.1%,0.19,207.9万,38.4万
112,--,75.0,<0.1%,1514521,执笔为刀,上映36天,1,<0.1%,0.18,207.9万,38.4万
112,65.5%,59.0,<0.1%,1437441,力量密码,,1,<0.1%,0.17,207.9万,38.4万
112,--,2.6,<0.1%,1340449,单声,,10,<0.1%,0.13,207.9万,38.4万
112,--,9.3,<0.1%,1415055,冰建王国,上映26天,6,<0.1%,0.11,207.9万,38.4万
112,1.2%,1.7,<0.1%,1284979,饥饿游戏：鸣鸟与蛇之歌,上映57天,11,<0.1%,0.10,207.9万,38.4万
112,--,4.0,<0.1%,672203,超级的我,,8,<0.1%,0.09,207.9万,38.4万
112,7.1%,8.0,<0.1%,1418965,玩转门神,上映8天,5,<0.1%,0.08,207.9万,38.4万
112,0.6%,0.3,<0.1%,1359725,瞒天过海,上映36天,54,<0.1%,0.06,207.9万,38.4万
112,3.5%,22.0,<0.1%,1302085,七声,,1,<0.1%,0.06,207.9万,38.4万
112,--,7.0,<0.1%,1432552,追·寻,上映8天,4,<0.1%,0.05,207.9万,38.4万
112,1.0%,0.9,<0.1%,1424182,猎杀,上映15天,16,<0.1%,0.04,207.9万,38.4万
112,1.1%,1.0,<0.1%,1357214,皮壳之下,上映4天,9,<0.1%,0.03,207.9万,38.4万
112,11.8%,5.5,<0.1%,1385972,觅渡,,2,<0.1%,0.02,207.9万,38.4万
112,0.3%,0.8,<0.1%,1461252,兄弟，请注意,上映13天,8,<0.1%,0.02,207.9万,38.4万
112,20.0%,3.0,<0.1%,346288,封神第一部,,1,<0.1%,0.01,207.9万,38.4万
112,2.1%,1.3,<0.1%,1215684,午夜迷途,,3,<0.1%,0.01,207.9万,38.4万
112,--,0.1,<0.1%,345319,爱情三点半,上映15天,19,<0.1%,0.01,207.9万,38.4万
112,--,0.2,<0.1%,1430688,热搜,上映44天,11,<0.1%,0.00,207.9万,38.4万
112,0.0%,0.2,<0.1%,1450443,月光武士,上映29天,9,<0.1%,0.00,207.9万,38.4万
112,--,0.2,<0.1%,1410386,铃芽之旅,,11,<0.1%,0.00,207.9万,38.4万
112,0.8%,0.3,<0.1%,1439161,热烈,,3,<0.1%,0.00,207.9万,38.4万
112,--,0.1,<0.1%,78068,中国合伙人,,9,<0.1%,0.00,207.9万,38.4万
112,0.4%,0.5,<0.1%,1491846,落地生根,,2,<0.1%,0.00,207.9万,38.4万
112,--,0.0,<0.1%,1298265,坏蛋联盟,,2,<0.1%,0,207.9万,38.4万
112,--,0.0,<0.1%,1343888,逆境追凶,上映29天,1,<0.1%,0,207.9万,38.4万
112,--,0.0,<0.1%,1297985,靠近我一点,上映50天,1,<0.1%,0,207.9万,38.4万
112,--,0.0,<0.1%,1319075,守岛人,,3,<0.1%,0,207.9万,38.4万
112,--,0.0,<0.1%,3,非诚勿扰2,,1,<0.1%,0,207.9万,38.4万
112,--,0.0,<0.1%,1514412,红手印,上映28天,1,<0.1%,0,207.9万,38.4万
112,--,0.0,<0.1%,1466190,安国夫人（戏曲 京剧）,上映32天,1,<0.1%,0,207.9万,38.4万
112,--,0.0,<0.1%,342286,根据地,,1,<0.1%,0,207.9万,38.4万
112,--,0.0,<0.1%,1515688,战歌行,上映9天,5,<0.1%,0,207.9万,38.4万
112,--,0.0,<0.1%,1384928,谷魂,,1,<0.1%,0,207.9万,38.4万
112,--,0.0,<0.1%,1299292,天下无敌,上映16天,12,<0.1%,0,207.9万,38.4万
112,--,0.0,<0.1%,1462626,满江红,,1,<0.1%,0,207.9万,38.4万
112,--,0.0,<0.1%,1433696,这个杀手不太冷静,,1,<0.1%,0,207.9万,38.4万
112,--,0.0,<0.1%,1470061,蚂蚁传奇之神木奇缘,上映28天,1,<0.1%,0,207.9万,38.4万
112,--,0.0,<0.1%,249342,海王,,3,<0.1%,0,207.9万,38.4万
112,--,0.0,<0.1%,248906,流浪地球,,1,<0.1%,0,207.9万,38.4万
112,--,0.0,<0.1%,1397103,古庙迷杀,上映57天,1,<0.1%,0,207.9万,38.4万
112,--,0.0,<0.1%,1254650,沉默笔录,上映43天,1,<0.1%,0,207.9万,38.4万
112,--,0.0,<0.1%,1220935,一个人的江湖,,2,<0.1%,0,207.9万,38.4万
112,--,0.0,<0.1%,1515512,踪迹,上映22天,4,<0.1%,0,207.9万,38.4万
112,--,0.0,<0.1%,1367512,守望相思树,,3,<0.1%,0,207.9万,38.4万
112,--,0.0,<0.1%,1250896,超级马力欧兄弟大电影,,2,<0.1%,0,207.9万,38.4万
112,--,0.0,<0.1%,1371010,二手杰作,上映78天,1,<0.1%,0,207.9万,38.4万
112,--,0.0,<0.1%,1432500,临时劫案,点映,4,<0.1%,0,207.9万,38.4万
112,--,0.0,<0.1%,1455531,迷你特工队之汉堡大作战,上映63天,3,<0.1%,0,207.9万,38.4万
112,--,0.0,<0.1%,1510511,我向星星许个愿,上映64天,4,<0.1%,0,207.9万,38.4万
112,--,0.0,<0.1%,1500903,开心超人之时空营救,点映,1,<0.1%,0,207.9万,38.4万
