日期,上座率,场均人次,票房占比,电影ID,电影名字,已上映天数,排片场次,排片占比,当日票房,当日总出票,当日总场次
220,12.9%,16.1,29.4%,1489349,第二十条,上映11天,108296,25.8%,7785.95,590.9万,41.8万
220,11.2%,13.7,27.5%,1495728,飞驰人生2,上映11天,117395,28.0%,7293.21,590.9万,41.8万
220,9.5%,12.3,25.1%,1478901,热辣滚烫,上映11天,119698,28.6%,6652.06,590.9万,41.8万
220,14.7%,15.7,17.5%,1500234,熊出没·逆转时空,上映11天,67475,16.1%,4640.86,590.9万,41.8万
220,89.4%,78.7,0.1%,1462645,孤军,上映55天,95,<0.1%,30.36,590.9万,41.8万
220,0.0%,24.8,<0.1%,1229786,秋田,上映27天,182,<0.1%,18.95,590.9万,41.8万
220,3.0%,2.4,<0.1%,1458876,年会不能停！,上映54天,1701,0.4%,16.73,590.9万,41.8万
220,6.8%,8.5,<0.1%,1504098,泰勒·斯威夫特：时代巡回演唱会,上映52天,141,<0.1%,6.04,590.9万,41.8万
220,3.8%,3.3,<0.1%,1432500,临时劫案,上映33天,433,0.1%,5.46,590.9万,41.8万
220,1.9%,1.7,<0.1%,1335394,八戒之天蓬下界,上映11天,552,0.1%,4.15,590.9万,41.8万
220,5.6%,4.0,<0.1%,1331905,金手指,上映53天,199,<0.1%,3.50,590.9万,41.8万
220,--,169.4,<0.1%,1282399,苍穹,展映,5,<0.1%,3.38,590.9万,41.8万
220,100.0%,126.4,<0.1%,1505363,还是觉得你最好2,点映,7,<0.1%,3.09,590.9万,41.8万
220,2.9%,2.9,<0.1%,1431800,舒克贝塔·五角飞碟,上映53天,265,<0.1%,3.08,590.9万,41.8万
220,--,96.9,<0.1%,1435076,谁持彩练当空舞,上映57天,9,<0.1%,3.04,590.9万,41.8万
220,5.9%,4.5,<0.1%,1260081,海王2：失落的王国,上映63天,151,<0.1%,2.47,590.9万,41.8万
220,3.8%,2.9,<0.1%,1442365,养蜂人,上映40天,149,<0.1%,1.87,590.9万,41.8万
220,4.7%,3.5,<0.1%,338436,爱乐之城,,67,<0.1%,1.03,590.9万,41.8万
220,62.3%,200.0,<0.1%,1516739,北极荒原,展映,1,<0.1%,0.86,590.9万,41.8万
220,3.5%,2.8,<0.1%,1218085,旺卡,上映75天,69,<0.1%,0.75,590.9万,41.8万
220,0.7%,0.6,<0.1%,1281273,破战,上映5天,266,<0.1%,0.68,590.9万,41.8万
220,6.2%,4.1,<0.1%,1459756,狗神,上映68天,29,<0.1%,0.62,590.9万,41.8万
220,2.2%,2.0,<0.1%,1490806,蜡笔小新：新次元！超能力大决战,上映88天,97,<0.1%,0.57,590.9万,41.8万
220,7.6%,10.5,<0.1%,1509537,人民万岁,上映57天,14,<0.1%,0.55,590.9万,41.8万
220,--,49.0,<0.1%,1475123,光明使者周维忠,上映78天,2,<0.1%,0.39,590.9万,41.8万
220,--,48.0,<0.1%,1280203,开国将帅授衔1955,上映89天,1,<0.1%,0.36,590.9万,41.8万
220,2.2%,1.3,<0.1%,1207114,潜行,上映54天,67,<0.1%,0.34,590.9万,41.8万
220,2.0%,1.3,<0.1%,1479147,照明商店,上映75天,55,<0.1%,0.29,590.9万,41.8万
220,1.3%,0.8,<0.1%,1385865,三大队,上映68天,71,<0.1%,0.27,590.9万,41.8万
220,1.3%,1.3,<0.1%,1500903,开心超人之时空营救,上映32天,59,<0.1%,0.25,590.9万,41.8万
220,7.0%,5.3,<0.1%,1355509,消失的收藏家,上映61天,15,<0.1%,0.24,590.9万,41.8万
220,4.6%,0.4,<0.1%,1432006,红毯先生,点映,90,<0.1%,0.21,590.9万,41.8万
220,1.0%,0.8,<0.1%,1439164,动物园里有什么？,上映40天,63,<0.1%,0.19,590.9万,41.8万
220,5.5%,1.5,<0.1%,1487151,我们一起摇太阳,,22,<0.1%,0.16,590.9万,41.8万
220,--,7.0,<0.1%,672203,超级的我,,8,<0.1%,0.16,590.9万,41.8万
220,1.8%,1.2,<0.1%,1463744,非诚勿扰3,上映53天,26,<0.1%,0.15,590.9万,41.8万
220,2.6%,2.5,<0.1%,1458940,江豚·风时舞,上映32天,17,<0.1%,0.13,590.9万,41.8万
220,--,35.0,<0.1%,1418965,玩转门神,上映47天,1,<0.1%,0.10,590.9万,41.8万
220,0.9%,0.8,<0.1%,1461561,一闪一闪亮星星,上映53天,39,<0.1%,0.10,590.9万,41.8万
220,0.6%,1.1,<0.1%,1320785,小行星猎人,上映40天,22,<0.1%,0.10,590.9万,41.8万
220,1.0%,1.2,<0.1%,1376729,大雨,上映40天,18,<0.1%,0.08,590.9万,41.8万
220,12.9%,6.8,<0.1%,1431946,双山阻击战,上映26天,4,<0.1%,0.08,590.9万,41.8万
220,3.9%,2.5,<0.1%,1441467,怒潮,上映67天,8,<0.1%,0.07,590.9万,41.8万
220,58.6%,31.0,<0.1%,1515202,涅槃重生,上映61天,1,<0.1%,0.07,590.9万,41.8万
220,4.7%,0.9,<0.1%,1413066,天降大任,上映46天,22,<0.1%,0.06,590.9万,41.8万
220,--,6.0,<0.1%,1431842,浙南儿女英雄传之热血长虹,上映27天,2,<0.1%,0.04,590.9万,41.8万
220,3.5%,4.0,<0.1%,1437173,绝地重生,点映,2,<0.1%,0.02,590.9万,41.8万
220,3.3%,0.3,<0.1%,1489348,黄貔：天降财神猫,上映11天,12,<0.1%,0.01,590.9万,41.8万
220,2.2%,1.3,<0.1%,1387181,悬崖下72小时,上映26天,3,<0.1%,0.01,590.9万,41.8万
220,--,4.0,<0.1%,1414041,汉文皇后（戏曲 越剧）,上映65天,1,<0.1%,0.01,590.9万,41.8万
220,--,<0.1,<0.1%,1500039,雪豹和她的朋友们,,176,<0.1%,0.00,590.9万,41.8万
220,1.0%,0.6,<0.1%,1426009,世界欠我一个你,上映26天,5,<0.1%,0.00,590.9万,41.8万
220,0.2%,1.0,<0.1%,1431886,志愿军：雄兵出击,,2,<0.1%,0.00,590.9万,41.8万
220,--,2.0,<0.1%,1357214,皮壳之下,上映43天,1,<0.1%,0.00,590.9万,41.8万
220,0.1%,0.2,<0.1%,1461260,森巴幸福岛之我要回家,上映25天,13,<0.1%,0.00,590.9万,41.8万
220,1.3%,0.5,<0.1%,1300093,吾爱敦煌,上映96天,2,<0.1%,0.00,590.9万,41.8万
220,2.2%,0.5,<0.1%,1356108,回西藏,上映41天,2,<0.1%,0.00,590.9万,41.8万
220,1.1%,0.5,<0.1%,1309995,谁能背我飞行,上映25天,2,<0.1%,0.00,590.9万,41.8万
220,--,0.5,<0.1%,1457152,乌蒙奇缘,上映21天,2,<0.1%,0.00,590.9万,41.8万
220,--,0.0,<0.1%,1397103,古庙迷杀,上映96天,1,<0.1%,0,590.9万,41.8万
220,--,0.0,<0.1%,1287590,我心飞扬,,1,<0.1%,0,590.9万,41.8万
220,--,0.0,<0.1%,1470659,少年的我,上映26天,1,<0.1%,0,590.9万,41.8万
220,--,0.0,<0.1%,1355287,宝贝回家之玩命追击,上映23天,4,<0.1%,0,590.9万,41.8万
220,--,0.0,<0.1%,1355429,疯狂丑小鸭2靠谱英雄,,1,<0.1%,0,590.9万,41.8万
220,--,0.0,<0.1%,345797,猪八戒传说,,1,<0.1%,0,590.9万,41.8万
220,--,0.0,<0.1%,1491846,落地生根,,1,<0.1%,0,590.9万,41.8万
220,--,0.0,<0.1%,1372970,破冰少年,上映34天,1,<0.1%,0,590.9万,41.8万
220,--,0.0,<0.1%,1215684,午夜迷途,,1,<0.1%,0,590.9万,41.8万
220,--,0.0,<0.1%,1396308,魔幻奇缘之宝石公主,,1,<0.1%,0,590.9万,41.8万
220,--,0.0,<0.1%,1398529,家有儿女之神犬当家,上映32天,2,<0.1%,0,590.9万,41.8万
220,--,0.0,<0.1%,1475199,家园梦想,上映89天,34,<0.1%,0,590.9万,41.8万
220,--,0.0,<0.1%,1446134,开山人,上映85天,1,<0.1%,0,590.9万,41.8万
220,--,0.0,<0.1%,246591,大鱼海棠,,1,<0.1%,0,590.9万,41.8万
220,--,0.0,<0.1%,1362705,爱的重叠,上映40天,1,<0.1%,0,590.9万,41.8万
220,--,0.0,<0.1%,1469906,深城树下,上映40天,1,<0.1%,0,590.9万,41.8万
220,--,0.0,<0.1%,1320283,你的婚礼,,1,<0.1%,0,590.9万,41.8万
220,--,0.0,<0.1%,1366363,烟火人间,上映39天,4,<0.1%,0,590.9万,41.8万
220,8.2%,0.0,<0.1%,1328895,花千骨,上映32天,2,<0.1%,0,590.9万,41.8万
220,--,0.0,<0.1%,1197614,误闯隐形岛,上映32天,1,<0.1%,0,590.9万,41.8万
220,--,0.0,<0.1%,1487331,金色面具英雄,上映54天,1,<0.1%,0,590.9万,41.8万
220,--,0.0,<0.1%,1413284,不动声色,上映96天,3,<0.1%,0,590.9万,41.8万
220,--,0.0,<0.1%,1482089,我本是高山,上映89天,5,<0.1%,0,590.9万,41.8万
220,--,0.0,<0.1%,1290415,课本,上映25天,2,<0.1%,0,590.9万,41.8万
220,--,0.0,<0.1%,1424182,猎杀,上映54天,1,<0.1%,0,590.9万,41.8万
220,3.9%,0.0,<0.1%,1433654,还是觉得你最好,,2,<0.1%,0,590.9万,41.8万
220,32.8%,0.0,<0.1%,1482315,名侦探柯南：黑铁的鱼影,上映67天,5,<0.1%,0,590.9万,41.8万
220,--,0.0,<0.1%,1319147,妈妈的礼物,,1,<0.1%,0,590.9万,41.8万
