日期,上座率,场均人次,票房占比,电影ID,电影名字,已上映天数,排片场次,排片占比,当日票房,当日总出票,当日总场次
214,38.6%,55.5,36.1%,1478901,热辣滚烫,上映5天,156981,31.9%,43027.85,2418.1万,49.2万
214,40.8%,52.4,30.5%,1495728,飞驰人生2,上映5天,139188,28.3%,36375.43,2418.1万,49.2万
214,48.4%,48.4,15.5%,1489349,第二十条,上映5天,78224,15.9%,18565.69,2418.1万,49.2万
214,41.7%,47.8,14.8%,1500234,熊出没·逆转时空,上映5天,77355,15.7%,17657.70,2418.1万,49.2万
214,28.7%,23.8,2.3%,1487151,我们一起摇太阳,,23435,4.7%,2783.86,2418.1万,49.2万
214,10.1%,8.4,0.4%,1432006,红毯先生,点映,9687,1.9%,481.67,2418.1万,49.2万
214,85.9%,83.1,<0.1%,1505363,还是觉得你最好2,点映,109,<0.1%,47.46,2418.1万,49.2万
214,14.0%,12.2,<0.1%,1458876,年会不能停！,上映48天,856,0.1%,47.04,2418.1万,49.2万
214,4.1%,3.9,<0.1%,1335394,八戒之天蓬下界,上映5天,2455,0.4%,42.08,2418.1万,49.2万
214,2.9%,2.7,<0.1%,1489348,黄貔：天降财神猫,上映5天,1671,0.3%,20.77,2418.1万,49.2万
214,15.7%,14.8,<0.1%,1260081,海王2：失落的王国,上映57天,312,<0.1%,19.93,2418.1万,49.2万
214,26.9%,45.7,<0.1%,1504098,泰勒·斯威夫特：时代巡回演唱会,上映46天,75,<0.1%,17.53,2418.1万,49.2万
214,16.3%,13.8,<0.1%,1482315,名侦探柯南：黑铁的鱼影,上映61天,203,<0.1%,10.97,2418.1万,49.2万
214,87.8%,88.0,<0.1%,1462645,孤军,上映49天,21,<0.1%,7.38,2418.1万,49.2万
214,9.5%,9.0,<0.1%,1432500,临时劫案,上映27天,195,<0.1%,6.93,2418.1万,49.2万
214,--,184.9,<0.1%,1362705,爱的重叠,上映34天,8,<0.1%,5.70,2418.1万,49.2万
214,15.4%,14.8,<0.1%,1331905,金手指,上映47天,68,<0.1%,4.89,2418.1万,49.2万
214,8.9%,8.0,<0.1%,1431800,舒克贝塔·五角飞碟,上映47天,130,<0.1%,4.48,2418.1万,49.2万
214,--,162.8,<0.1%,1282399,苍穹,展映,6,<0.1%,3.90,2418.1万,49.2万
214,11.0%,9.0,<0.1%,338436,爱乐之城,,64,<0.1%,3.10,2418.1万,49.2万
214,15.6%,12.1,<0.1%,1218085,旺卡,上映69天,48,<0.1%,2.73,2418.1万,49.2万
214,9.9%,9.6,<0.1%,1442365,养蜂人,上映34天,43,<0.1%,1.94,2418.1万,49.2万
214,100.0%,332.0,<0.1%,1516739,北极荒原,展映,1,<0.1%,1.42,2418.1万,49.2万
214,3.3%,2.8,<0.1%,1461561,一闪一闪亮星星,上映47天,110,<0.1%,1.21,2418.1万,49.2万
214,--,33.9,<0.1%,672203,超级的我,,8,<0.1%,1.03,2418.1万,49.2万
214,5.3%,5.9,<0.1%,1490806,蜡笔小新：新次元！超能力大决战,上映82天,38,<0.1%,0.81,2418.1万,49.2万
214,5.2%,5.1,<0.1%,1500903,开心超人之时空营救,上映26天,42,<0.1%,0.79,2418.1万,49.2万
214,4.6%,3.5,<0.1%,1479147,照明商店,上映69天,47,<0.1%,0.70,2418.1万,49.2万
214,3.4%,6.9,<0.1%,1320785,小行星猎人,上映34天,22,<0.1%,0.65,2418.1万,49.2万
214,5.5%,6.9,<0.1%,1385865,三大队,上映62天,16,<0.1%,0.50,2418.1万,49.2万
214,7.9%,5.7,<0.1%,1207114,潜行,上映48天,20,<0.1%,0.50,2418.1万,49.2万
214,--,36.3,<0.1%,1366363,烟火人间,上映33天,3,<0.1%,0.44,2418.1万,49.2万
214,9.2%,5.9,<0.1%,1459756,狗神,上映62天,10,<0.1%,0.30,2418.1万,49.2万
214,--,80.0,<0.1%,1417411,暴风,,1,<0.1%,0.24,2418.1万,49.2万
214,2.9%,2.3,<0.1%,1463744,非诚勿扰3,上映47天,19,<0.1%,0.18,2418.1万,49.2万
214,4.4%,3.2,<0.1%,1320283,你的婚礼,,13,<0.1%,0.16,2418.1万,49.2万
214,2.5%,3.3,<0.1%,1439164,动物园里有什么？,上映34天,10,<0.1%,0.12,2418.1万,49.2万
214,--,20.0,<0.1%,1418965,玩转门神,上映41天,2,<0.1%,0.12,2418.1万,49.2万
214,8.9%,5.8,<0.1%,1433654,还是觉得你最好,,6,<0.1%,0.10,2418.1万,49.2万
