日期,上座率,场均人次,票房占比,电影ID,电影名字,已上映天数,排片场次,排片占比,当日票房,当日总出票,当日总场次
525,5.6%,7.5,20.3%,1446323,末路狂花钱,上映25天,58369,12.8%,1757.83,213.4万,45.6万
525,5.8%,7.9,16.6%,78645,九龙城寨之围城,上映25天,43766,9.6%,1435.36,213.4万,45.6万
525,4.8%,8.1,10.1%,1309779,猩球崛起：新世界,上映16天,25631,5.6%,881.22,213.4万,45.6万
525,1.6%,2.1,10.0%,1259816,三叉戟,上映2天,103251,22.6%,871.08,213.4万,45.6万
525,4.0%,4.5,5.7%,1334237,彷徨之刃,上映9天,26968,5.9%,498.34,213.4万,45.6万
525,4.7%,6.3,5.7%,1499685,谈判专家,点映,19621,4.3%,495.99,213.4万,45.6万
525,5.9%,6.0,3.7%,1491249,错过你的那些年,上映7天,14086,3.0%,320.30,213.4万,45.6万
525,2.5%,2.6,3.2%,1431973,朱同在三年级丢失了超能力,上映首日,29399,6.4%,282.26,213.4万,45.6万
525,6.0%,5.9,2.7%,1495758,猪猪侠大电影·星际行动,上映25天,10680,2.3%,239.81,213.4万,45.6万
525,6.3%,6.4,2.6%,1488646,间谍过家家 代号：白,上映26天,9342,2.0%,228.53,213.4万,45.6万
525,7.6%,8.0,2.2%,225980,哈尔的移动城堡,上映26天,5948,1.3%,190.38,213.4万,45.6万
525,4.6%,4.5,2.0%,1413549,维和防暴队,上映25天,9596,2.1%,177.47,213.4万,45.6万
525,1.6%,1.8,1.9%,1322239,盟军敢死队,上映2天,23595,5.1%,169.16,213.4万,45.6万
525,7.7%,7.7,0.9%,1461557,今夜，就算这份爱恋从世界上消失,上映8天,3025,0.6%,86.06,213.4万,45.6万
525,13.1%,14.5,0.9%,1385822,我才不要和你做朋友呢,点映,1396,0.3%,82.48,213.4万,45.6万
525,2.3%,2.5,0.9%,1478828,你是我的英雄,上映6天,6908,1.5%,81.21,213.4万,45.6万
525,2.2%,2.3,0.8%,1370436,母亲的直觉,上映2天,7251,1.5%,71.42,213.4万,45.6万
525,1.3%,1.2,0.7%,1491810,发小儿万岁,上映2天,15202,3.3%,67.61,213.4万,45.6万
525,6.1%,5.9,0.7%,475180,功夫熊猫4,上映65天,2810,0.6%,64.54,213.4万,45.6万
525,1.2%,1.2,0.7%,1397016,人生大事,,13634,2.9%,63.97,213.4万,45.6万
525,3.4%,4.5,0.7%,1376751,扫黑·决不放弃,点映,3651,0.8%,63.84,213.4万,45.6万
525,5.8%,5.5,0.6%,1500234,熊出没·逆转时空,,2641,0.5%,55.78,213.4万,45.6万
525,73.0%,85.0,0.5%,1511969,周立波回清溪,上映11天,142,<0.1%,43.59,213.4万,45.6万
525,4.7%,5.2,0.4%,1470629,哥斯拉大战金刚2：帝国崛起,上映58天,2006,0.4%,40.94,213.4万,45.6万
525,59.0%,67.1,0.4%,1522256,我要当老师,上映38天,140,<0.1%,39.79,213.4万,45.6万
525,3.8%,5.9,0.4%,1374577,特技狂人,上映9天,1232,0.2%,38.88,213.4万,45.6万
525,2.1%,1.8,0.3%,1405602,朝云暮雨,上映9天,4463,0.9%,32.90,213.4万,45.6万
525,82.2%,150.4,0.3%,1352371,雪域少年,,41,<0.1%,30.83,213.4万,45.6万
525,63.9%,86.9,0.2%,1435076,谁持彩练当空舞,,64,<0.1%,25.86,213.4万,45.6万
525,4.5%,112.8,0.2%,1489930,阿莫阿依,上映71天,37,<0.1%,25.02,213.4万,45.6万
525,3.4%,3.6,0.2%,1464381,再会长江,上映2天,1648,0.3%,22.62,213.4万,45.6万
525,5.9%,5.5,0.1%,1198578,你想活出怎样的人生,上映53天,796,0.1%,17.18,213.4万,45.6万
525,3.2%,3.0,0.1%,1518388,替身纸人2,上映8天,1660,0.3%,15.63,213.4万,45.6万
525,8.4%,113.8,0.1%,1414027,八百矿工上井冈,,16,<0.1%,10.26,213.4万,45.6万
525,27.0%,40.3,<0.1%,1437173,绝地重生,上映73天,44,<0.1%,7.69,213.4万,45.6万
525,37.1%,35.7,<0.1%,1446306,最后的，最初的,上映5天,59,<0.1%,7.23,213.4万,45.6万
525,76.2%,84.6,<0.1%,1512418,美好人间,,18,<0.1%,4.72,213.4万,45.6万
525,61.4%,81.3,<0.1%,1427883,因你而动,上映79天,22,<0.1%,4.47,213.4万,45.6万
525,95.5%,149.9,<0.1%,1418942,走走停停,点映,7,<0.1%,4.30,213.4万,45.6万
525,3.6%,2.9,<0.1%,1466394,四月女友,上映8天,330,<0.1%,4.22,213.4万,45.6万
525,14.5%,14.9,<0.1%,1414041,汉文皇后（戏曲 越剧）,,57,<0.1%,3.95,213.4万,45.6万
525,2.7%,1.8,<0.1%,1489942,穿过月亮的旅行,上映25天,515,0.1%,3.48,213.4万,45.6万
525,--,173.4,<0.1%,1282399,苍穹,展映,5,<0.1%,3.46,213.4万,45.6万
525,20.7%,16.5,<0.1%,1525122,康熙与路易十四,上映3天,61,<0.1%,3.27,213.4万,45.6万
525,6.5%,7.8,<0.1%,1441786,沙丘2,上映79天,51,<0.1%,3.22,213.4万,45.6万
525,1.4%,1.8,<0.1%,1396308,魔幻奇缘之宝石公主,,569,0.1%,3.05,213.4万,45.6万
