日期,上座率,场均人次,票房占比,电影ID,电影名字,已上映天数,排片场次,排片占比,当日票房,当日总出票,当日总场次
322,3.4%,5.3,36.4%,475180,功夫熊猫4,上映首日,98204,26.5%,2138.71,143.8万,37.0万
322,3.1%,4.1,17.5%,1488960,周处除三害,上映22天,64343,17.4%,1032.63,143.8万,37.0万
322,3.0%,4.6,11.5%,1441786,沙丘2,上映15天,30863,8.3%,680.02,143.8万,37.0万
322,4.7%,5.3,8.9%,1487151,我们一起摇太阳,点映,23873,6.4%,528.53,143.8万,37.0万
322,2.3%,2.6,6.4%,1448767,灿烂的她,上映8天,38113,10.3%,377.78,143.8万,37.0万
322,2.2%,2.4,5.4%,1451499,被我弄丢的你,上映15天,32325,8.7%,321.24,143.8万,37.0万
322,3.2%,3.3,4.8%,1489349,第二十条,上映42天,21361,5.7%,287.41,143.8万,37.0万
322,2.5%,2.6,3.2%,1495728,飞驰人生2,上映42天,17502,4.7%,193.71,143.8万,37.0万
322,2.4%,2.4,0.9%,1500234,熊出没·逆转时空,上映42天,6027,1.6%,58.05,143.8万,37.0万
322,1.5%,1.5,0.8%,1478901,热辣滚烫,上映42天,8106,2.1%,51.72,143.8万,37.0万
322,31.9%,23.8,0.6%,1437173,绝地重生,上映9天,508,0.1%,39.83,143.8万,37.0万
322,0.7%,0.7,0.4%,1445662,堡垒,上映首日,9698,2.6%,24.84,143.8万,37.0万
322,0.9%,0.9,0.3%,1432006,红毯先生,上映8天,5531,1.4%,19.99,143.8万,37.0万
322,88.4%,117.7,0.3%,1462645,孤军,上映86天,46,<0.1%,18.54,143.8万,37.0万
322,45.8%,91.5,0.2%,1385972,觅渡,,33,<0.1%,15.40,143.8万,37.0万
322,28.6%,65.8,0.1%,1355362,我们的七月,上映95天,45,<0.1%,8.88,143.8万,37.0万
322,1.4%,1.5,0.1%,1442386,挑战,上映8天,1506,0.4%,8.40,143.8万,37.0万
322,77.6%,82.7,0.1%,1431842,浙南儿女英雄传之热血长虹,上映58天,26,<0.1%,7.52,143.8万,37.0万
322,51.4%,84.6,0.1%,1414027,八百矿工上井冈,,31,<0.1%,6.99,143.8万,37.0万
322,1.9%,1.9,0.1%,1511023,午夜6号房,上映22天,1041,0.2%,6.41,143.8万,37.0万
322,1.5%,1.5,<0.1%,1515588,古堡守灵人,上映8天,1007,0.2%,4.59,143.8万,37.0万
322,--,196.6,<0.1%,1282399,苍穹,展映,5,<0.1%,3.93,143.8万,37.0万
322,2.9%,8.6,<0.1%,1489930,阿莫阿依,上映7天,112,<0.1%,3.12,143.8万,37.0万
322,14.8%,18.0,<0.1%,1443049,孔秀,上映15天,35,<0.1%,3.09,143.8万,37.0万
