日期,上座率,场均人次,票房占比,电影ID,电影名字,已上映天数,排片场次,排片占比,当日票房,当日总出票,当日总场次
528,1.5%,2.1,23.0%,1446323,末路狂花钱,上映28天,68637,19.0%,572.91,61.5万,36.0万
528,1.8%,2.4,21.4%,78645,九龙城寨之围城,上映28天,53717,14.9%,533.10,61.5万,36.0万
528,0.8%,1.0,7.8%,1259816,三叉戟,上映5天,48994,13.6%,195.28,61.5万,36.0万
528,1.1%,1.3,7.6%,1334237,彷徨之刃,上映12天,35190,9.7%,190.62,61.5万,36.0万
528,0.9%,1.4,7.3%,1309779,猩球崛起：新世界,上映19天,31002,8.6%,182.47,61.5万,36.0万
528,2.0%,2.1,3.4%,1478828,你是我的英雄,上映9天,8133,2.2%,86.52,61.5万,36.0万
528,1.0%,1.1,3.0%,1491249,错过你的那些年,上映10天,18484,5.1%,75.24,61.5万,36.0万
528,1.1%,1.2,2.8%,1413549,维和防暴队,上映28天,14608,4.0%,70.36,61.5万,36.0万
528,89.8%,63.1,2.5%,1522256,我要当老师,上映41天,231,<0.1%,64.38,61.5万,36.0万
528,76.5%,83.7,2.3%,1511969,周立波回清溪,上映14天,201,<0.1%,58.94,61.5万,36.0万
528,64.2%,77.3,2.0%,1435076,谁持彩练当空舞,,147,<0.1%,52.06,61.5万,36.0万
528,0.9%,0.9,1.8%,1431973,朱同在三年级丢失了超能力,上映4天,12766,3.5%,45.63,61.5万,36.0万
528,1.4%,1.5,1.5%,225980,哈尔的移动城堡,上映29天,6732,1.8%,39.77,61.5万,36.0万
528,9.7%,9.4,1.4%,1521582,我，就是风!,上映首日,1207,0.3%,35.67,61.5万,36.0万
528,0.9%,0.9,1.3%,1488646,间谍过家家 代号：白,上映29天,9245,2.5%,32.82,61.5万,36.0万
528,0.6%,0.8,1.2%,1322239,盟军敢死队,上映5天,10261,2.8%,30.91,61.5万,36.0万
528,1.4%,1.5,1.0%,1461557,今夜，就算这份爱恋从世界上消失,上映11天,4792,1.3%,26.12,61.5万,36.0万
528,66.4%,128.9,0.9%,1352371,雪域少年,,38,<0.1%,24.49,61.5万,36.0万
528,69.3%,75.2,0.7%,1489930,阿莫阿依,上映74天,42,<0.1%,18.32,61.5万,36.0万
528,36.5%,102.5,0.6%,1511483,坂本龙一：杰作,点映,33,<0.1%,16.55,61.5万,36.0万
528,0.6%,0.6,0.6%,1405602,朝云暮雨,上映12天,6467,1.7%,15.98,61.5万,36.0万
528,39.9%,36.4,0.6%,1437173,绝地重生,上映76天,96,<0.1%,15.16,61.5万,36.0万
528,1.0%,1.3,0.5%,1374577,特技狂人,上映12天,2009,0.5%,12.66,61.5万,36.0万
528,1.0%,1.1,0.4%,1370436,母亲的直觉,上映5天,2741,0.7%,12.38,61.5万,36.0万
528,1.4%,1.4,0.3%,1464381,再会长江,上映5天,1627,0.4%,8.15,61.5万,36.0万
528,0.6%,0.8,0.3%,1470629,哥斯拉大战金刚2：帝国崛起,上映61天,2244,0.6%,7.89,61.5万,36.0万
528,1.1%,1.0,0.3%,1518388,替身纸人2,上映11天,2305,0.6%,7.71,61.5万,36.0万
