日期,上座率,场均人次,票房占比,电影ID,电影名字,已上映天数,排片场次,排片占比,当日票房,当日总出票,当日总场次
508,3.6%,5.2,32.8%,78645,九龙城寨之围城,上映8天,73327,21.5%,1572.72,118.5万,34.1万
508,2.9%,4.2,31.4%,1446323,末路狂花钱,上映8天,89471,26.2%,1505.52,118.5万,34.1万
508,1.7%,2.6,17.0%,1413549,维和防暴队,上映8天,74261,21.7%,815.66,118.5万,34.1万
508,1.6%,2.2,6.6%,1488646,间谍过家家 代号：白,上映9天,37872,11.1%,319.97,118.5万,34.1万
508,2.1%,2.5,5.1%,225980,哈尔的移动城堡,上映9天,24619,7.2%,245.61,118.5万,34.1万
508,1.1%,1.3,1.6%,1489942,穿过月亮的旅行,上映8天,16243,4.7%,80.67,118.5万,34.1万
508,1.0%,1.4,0.9%,1470629,哥斯拉大战金刚2：帝国崛起,上映41天,7930,2.3%,46.19,118.5万,34.1万
508,47.1%,47.9,0.9%,1522256,我要当老师,上映21天,245,<0.1%,45.08,118.5万,34.1万
508,1.7%,1.9,0.5%,1198578,你想活出怎样的人生,上映36天,3506,1.0%,25.49,118.5万,34.1万
508,50.8%,79.7,0.4%,1489930,阿莫阿依,上映54天,55,<0.1%,23.15,118.5万,34.1万
508,--,47.3,0.3%,1417411,暴风,,106,<0.1%,17.61,118.5万,34.1万
508,1.7%,1.5,0.2%,1489410,没有一顿火锅解决不了的事,上映8天,1867,0.5%,11.43,118.5万,34.1万
508,0.3%,0.5,0.1%,1495758,猪猪侠大电影·星际行动,上映8天,4370,1.2%,6.57,118.5万,34.1万
508,1.9%,2.1,0.1%,1310520,年少日记,上映20天,625,0.1%,5.30,118.5万,34.1万
508,--,221.4,0.1%,1466394,四月女友,点映,5,<0.1%,5.05,118.5万,34.1万
508,0.6%,0.8,<0.1%,475180,功夫熊猫4,上映48天,1332,0.3%,4.42,118.5万,34.1万
508,12.3%,19.5,<0.1%,1437173,绝地重生,上映56天,59,<0.1%,3.90,118.5万,34.1万
508,65.8%,91.1,<0.1%,1414027,八百矿工上井冈,,14,<0.1%,3.59,118.5万,34.1万
508,0.4%,0.7,<0.1%,1339006,妈妈和七天的时间,上映首日,1350,0.3%,3.01,118.5万,34.1万
508,61.3%,88.1,<0.1%,1435076,谁持彩练当空舞,,10,<0.1%,2.97,118.5万,34.1万
508,6.1%,23.1,<0.1%,1356011,再见土拨鼠,上映20天,38,<0.1%,2.74,118.5万,34.1万
508,1.3%,1.3,<0.1%,1487151,我们一起摇太阳,上映40天,493,0.1%,2.67,118.5万,34.1万
508,--,133.4,<0.1%,1282399,苍穹,展映,5,<0.1%,2.66,118.5万,34.1万
508,--,324.0,<0.1%,1374577,特技狂人,点映,1,<0.1%,2.59,118.5万,34.1万
508,1.3%,1.5,<0.1%,1250661,消失的木偶,上映20天,528,0.1%,2.58,118.5万,34.1万
508,1.8%,3.0,<0.1%,1441786,沙丘2,上映62天,113,<0.1%,2.22,118.5万,34.1万
508,24.6%,34.2,<0.1%,1427883,因你而动,上映62天,22,<0.1%,1.88,118.5万,34.1万
508,9.6%,41.5,<0.1%,1522020,幸福慢车,上映30天,12,<0.1%,1.87,118.5万,34.1万
508,1.1%,2.8,<0.1%,1370725,草木人间,上映36天,157,<0.1%,1.78,118.5万,34.1万
508,0.8%,0.9,<0.1%,1500234,熊出没·逆转时空,上映89天,437,0.1%,1.54,118.5万,34.1万
508,2.3%,2.1,<0.1%,1448919,坠落的审判,上映41天,151,<0.1%,1.47,118.5万,34.1万
508,66.5%,70.6,<0.1%,1431842,浙南儿女英雄传之热血长虹,,5,<0.1%,1.23,118.5万,34.1万
508,5.6%,5.3,<0.1%,1489349,第二十条,上映89天,56,<0.1%,1.23,118.5万,34.1万
508,2.6%,2.7,<0.1%,1462637,雪豹,上映36天,96,<0.1%,1.04,118.5万,34.1万
508,1.9%,2.2,<0.1%,1483129,白日之下,上映27天,84,<0.1%,0.92,118.5万,34.1万
508,1.7%,1.6,<0.1%,1488960,周处除三害,上映69天,148,<0.1%,0.91,118.5万,34.1万
508,2.0%,2.4,<0.1%,1490406,金的音像店,上映20天,78,<0.1%,0.85,118.5万,34.1万
508,--,13.9,<0.1%,1397232,少年先锋,,15,<0.1%,0.79,118.5万,34.1万
508,3.7%,3.7,<0.1%,1374909,乘船而去,上映27天,47,<0.1%,0.61,118.5万,34.1万
508,0.6%,0.7,<0.1%,1491083,大“反”派,上映35天,221,<0.1%,0.56,118.5万,34.1万
508,2.0%,4.3,<0.1%,1419044,屋顶足球,上映19天,40,<0.1%,0.49,118.5万,34.1万
508,1.4%,3.3,<0.1%,1519724,重山之外,上映19天,29,<0.1%,0.48,118.5万,34.1万
508,--,39.0,<0.1%,1340449,单声,,4,<0.1%,0.46,118.5万,34.1万
508,--,9.6,<0.1%,1351778,爱在陇南,上映21天,13,<0.1%,0.40,118.5万,34.1万
508,46.7%,100.0,<0.1%,1300763,陀螺女孩,上映55天,1,<0.1%,0.40,118.5万,34.1万
508,0.4%,0.6,<0.1%,58747,数码宝贝02：最初的召唤,上映19天,186,<0.1%,0.39,118.5万,34.1万
508,--,4.0,<0.1%,1413665,云淡风轻,上映13天,26,<0.1%,0.39,118.5万,34.1万
508,1.4%,1.5,<0.1%,1446251,午夜怪谈,上映35天,69,<0.1%,0.35,118.5万,34.1万
