日期,上座率,场均人次,票房占比,电影ID,电影名字,已上映天数,排片场次,排片占比,当日票房,当日总出票,当日总场次
421,3.0%,4.8,26.3%,1470629,哥斯拉大战金刚2：帝国崛起,上映24天,89695,20.8%,1823.00,169.7万,43.1万
421,2.8%,4.1,21.7%,1198578,你想活出怎样的人生,上映19天,93845,21.7%,1504.14,169.7万,43.1万
421,5.8%,6.0,9.3%,475180,功夫熊猫4,上映31天,26902,6.2%,643.66,169.7万,43.1万
421,4.8%,5.0,8.0%,1487151,我们一起摇太阳,上映23天,26834,6.2%,555.42,169.7万,43.1万
421,3.4%,3.3,4.7%,1370725,草木人间,上映19天,25416,5.9%,325.79,169.7万,43.1万
421,1.3%,1.5,4.6%,58747,数码宝贝02：最初的召唤,上映2天,54543,12.6%,318.72,169.7万,43.1万
421,4.8%,4.7,3.9%,1491083,大“反”派,上映18天,15419,3.5%,273.83,169.7万,43.1万
421,3.1%,3.0,3.3%,1298240,黄雀在后！,上映19天,19948,4.6%,230.56,169.7万,43.1万
421,2.5%,2.5,2.7%,1310520,年少日记,上映3天,19326,4.4%,192.70,169.7万,43.1万
421,17.2%,21.7,2.2%,1489410,没有一顿火锅解决不了的事,点映,1761,0.4%,155.34,169.7万,43.1万
421,4.7%,4.5,1.6%,1500234,熊出没·逆转时空,上映72天,6619,1.5%,115.55,169.7万,43.1万
421,20.2%,19.1,1.6%,1356011,再见土拨鼠,上映3天,1620,0.3%,112.91,169.7万,43.1万
421,68.3%,60.0,0.9%,1522020,幸福慢车,上映13天,234,<0.1%,67.18,169.7万,43.1万
421,2.5%,2.5,0.8%,1483129,白日之下,上映10天,5894,1.3%,60.52,169.7万,43.1万
421,3.9%,3.4,0.7%,1488960,周处除三害,上映52天,4080,0.9%,54.56,169.7万,43.1万
421,4.4%,5.6,0.7%,1441786,沙丘2,上映45天,1697,0.3%,51.87,169.7万,43.1万
421,4.9%,4.6,0.5%,1448919,坠落的审判,上映24天,1870,0.4%,38.13,169.7万,43.1万
421,1.6%,1.9,0.4%,1469175,童话·世界,上映3天,3665,0.8%,28.02,169.7万,43.1万
421,1.3%,1.3,0.3%,1250661,消失的木偶,上映3天,6088,1.4%,24.92,169.7万,43.1万
421,1.5%,1.5,0.3%,1490406,金的音像店,上映3天,3786,0.8%,22.75,169.7万,43.1万
421,5.4%,5.5,0.2%,1462637,雪豹,上映19天,825,0.1%,19.01,169.7万,43.1万
421,2.1%,2.0,0.2%,1487901,冰雪女王5：融冰之战,上映18天,2600,0.6%,18.89,169.7万,43.1万
421,2.6%,3.0,0.2%,1357867,小倩,展映,1707,0.3%,18.40,169.7万,43.1万
421,66.6%,75.0,0.2%,1475199,家园梦想,,50,<0.1%,14.40,169.7万,43.1万
421,2.1%,2.3,0.1%,1504186,中国车手周冠宇,上映3天,1095,0.2%,9.92,169.7万,43.1万
421,2.9%,2.5,0.1%,1489349,第二十条,上映72天,858,0.1%,8.77,169.7万,43.1万
421,3.0%,2.6,0.1%,1495728,飞驰人生2,上映72天,714,0.1%,7.72,169.7万,43.1万
421,1.0%,0.9,0.1%,1298495,来自汪星的你,上映10天,2318,0.5%,7.13,169.7万,43.1万
421,1.3%,1.4,0.1%,1479602,疯狂星期一,上映3天,1236,0.2%,7.02,169.7万,43.1万
421,5.8%,4.7,<0.1%,1374909,乘船而去,上映10天,362,<0.1%,6.32,169.7万,43.1万
421,0.5%,0.7,<0.1%,1419044,屋顶足球,上映2天,2736,0.6%,6.10,169.7万,43.1万
421,2.3%,1.9,<0.1%,1451499,被我弄丢的你,上映45天,704,0.1%,5.29,169.7万,43.1万
421,53.6%,114.0,<0.1%,1414027,八百矿工上井冈,,15,<0.1%,4.72,169.7万,43.1万
421,0.6%,0.6,<0.1%,1519724,重山之外,上映2天,2165,0.5%,4.54,169.7万,43.1万
421,42.1%,69.4,<0.1%,1515431,寻秘自然：地球往事,,20,<0.1%,4.45,169.7万,43.1万
421,--,132.3,<0.1%,1385790,望道,,4,<0.1%,3.75,169.7万,43.1万
421,38.1%,53.9,<0.1%,1515447,寻秘自然：无形之力,,19,<0.1%,3.52,169.7万,43.1万
421,1.8%,6.1,<0.1%,1164582,沙丘,,90,<0.1%,3.39,169.7万,43.1万
421,--,165.2,<0.1%,1282399,苍穹,展映,5,<0.1%,3.30,169.7万,43.1万
421,0.7%,0.7,<0.1%,1379047,有你真好！,上映10天,1090,0.2%,2.92,169.7万,43.1万
421,1.3%,1.3,<0.1%,1446251,午夜怪谈,上映18天,467,0.1%,2.21,169.7万,43.1万
421,11.1%,9.6,<0.1%,1414041,汉文皇后（戏曲 越剧）,,35,<0.1%,1.60,169.7万,43.1万
421,10.7%,9.1,<0.1%,342288,抗战中的文艺（舞台纪录电影·话剧）,上映3天,39,<0.1%,1.59,169.7万,43.1万
421,87.7%,107.0,<0.1%,197420,失业生,,3,<0.1%,1.58,169.7万,43.1万
421,9.2%,63.6,<0.1%,1427883,因你而动,上映45天,7,<0.1%,1.11,169.7万,43.1万
421,0.3%,0.6,<0.1%,1522256,我要当老师,上映4天,357,<0.1%,0.93,169.7万,43.1万
421,3.9%,6.7,<0.1%,1351778,爱在陇南,上映4天,40,<0.1%,0.89,169.7万,43.1万
421,0.4%,0.4,<0.1%,1328836,出门在外,上映10天,544,0.1%,0.81,169.7万,43.1万
421,3.7%,5.5,<0.1%,1445662,堡垒,上映31天,52,<0.1%,0.73,169.7万,43.1万
421,17.4%,5.5,<0.1%,1244,红猪,,40,<0.1%,0.70,169.7万,43.1万
421,13.6%,42.0,<0.1%,1512418,美好人间,,6,<0.1%,0.66,169.7万,43.1万
421,0.4%,5.1,<0.1%,1458881,陨石江湖：天降20亿,上映10天,37,<0.1%,0.48,169.7万,43.1万
421,1.0%,1.0,<0.1%,1448767,灿烂的她,上映38天,141,<0.1%,0.48,169.7万,43.1万
421,15.3%,33.3,<0.1%,1423883,国鼎魂（戏曲 苏剧）,上映28天,3,<0.1%,0.44,169.7万,43.1万
421,1.0%,3.4,<0.1%,1437173,绝地重生,上映39天,34,<0.1%,0.37,169.7万,43.1万
421,11.9%,6.1,<0.1%,1228,天空之城,,22,<0.1%,0.34,169.7万,43.1万
421,0.8%,0.7,<0.1%,1224876,疯狂绑架,上映首日,103,<0.1%,0.29,169.7万,43.1万
421,--,8.6,<0.1%,672203,超级的我,,8,<0.1%,0.26,169.7万,43.1万
421,--,102.0,<0.1%,1504240,出发,,1,<0.1%,0.25,169.7万,43.1万
421,0.8%,0.7,<0.1%,1491012,银河写手,上映23天,84,<0.1%,0.25,169.7万,43.1万
421,60.9%,52.0,<0.1%,1366363,烟火人间,上映100天,1,<0.1%,0.20,169.7万,43.1万
421,--,10.3,<0.1%,1413629,泪光中的妈妈,点映,8,<0.1%,0.16,169.7万,43.1万
421,81.3%,63.0,<0.1%,1414999,一山之隔,,1,<0.1%,0.15,169.7万,43.1万
421,67.9%,55.0,<0.1%,1418965,玩转门神,,1,<0.1%,0.11,169.7万,43.1万
421,--,30.0,<0.1%,1431842,浙南儿女英雄传之热血长虹,上映88天,1,<0.1%,0.10,169.7万,43.1万
421,35.7%,35.0,<0.1%,1282839,冰下的鱼,,1,<0.1%,0.10,169.7万,43.1万
421,0.5%,0.5,<0.1%,1511023,午夜6号房,上映52天,63,<0.1%,0.09,169.7万,43.1万
421,70.9%,22.0,<0.1%,1356108,回西藏,,1,<0.1%,0.08,169.7万,43.1万
421,2.9%,1.9,<0.1%,1442386,挑战,上映38天,10,<0.1%,0.07,169.7万,43.1万
421,3.1%,2.8,<0.1%,1435076,谁持彩练当空舞,,8,<0.1%,0.06,169.7万,43.1万
421,10.2%,2.5,<0.1%,1396308,魔幻奇缘之宝石公主,,8,<0.1%,0.05,169.7万,43.1万
421,--,6.0,<0.1%,1427961,寻找消失的恋人,上映31天,3,<0.1%,0.05,169.7万,43.1万
421,1.4%,1.0,<0.1%,1515588,古堡守灵人,上映38天,12,<0.1%,0.03,169.7万,43.1万
421,2.3%,2.0,<0.1%,1387181,悬崖下72小时,上映87天,4,<0.1%,0.03,169.7万,43.1万
421,--,0.4,<0.1%,344990,唐人街探案2,,30,<0.1%,0.03,169.7万,43.1万
421,3.4%,2.0,<0.1%,1459756,狗神,,3,<0.1%,0.01,169.7万,43.1万
421,--,0.0,<0.1%,1488646,间谍过家家 代号：白,点映,2,<0.1%,0.01,169.7万,43.1万
421,--,29.0,<0.1%,1299144,阿里巴巴与神灯,,1,<0.1%,0.01,169.7万,43.1万
421,0.1%,0.2,<0.1%,1309869,少年日记,,23,<0.1%,0.01,169.7万,43.1万
421,--,0.2,<0.1%,1217023,唐人街探案3,,23,<0.1%,0.01,169.7万,43.1万
421,--,1.8,<0.1%,1413255,疯狂小世界,,6,<0.1%,0.01,169.7万,43.1万
421,--,3.0,<0.1%,1362705,爱的重叠,上映101天,1,<0.1%,0.00,169.7万,43.1万
421,--,0.3,<0.1%,359377,罗小黑战记,,10,<0.1%,0.00,169.7万,43.1万
421,2.8%,0.5,<0.1%,1482315,名侦探柯南：黑铁的鱼影,,6,<0.1%,0.00,169.7万,43.1万
421,0.0%,0.2,<0.1%,343568,哥斯拉大战金刚,,12,<0.1%,0.00,169.7万,43.1万
421,20.4%,0.2,<0.1%,1320785,小行星猎人,上映101天,13,<0.1%,0.00,169.7万,43.1万
421,0.8%,0.3,<0.1%,1457792,汪汪队立大功大电影2：超能大冒险,,8,<0.1%,0.00,169.7万,43.1万
421,--,0.2,<0.1%,1469637,疯狂元素城,,10,<0.1%,0.00,169.7万,43.1万
421,--,<0.1,<0.1%,247300,唐人街探案,,29,<0.1%,0.00,169.7万,43.1万
421,--,4.0,<0.1%,308,窃听风云2,,1,<0.1%,0.00,169.7万,43.1万
421,0.2%,0.3,<0.1%,1413066,天降大任,,3,<0.1%,0.00,169.7万,43.1万
421,0.3%,0.5,<0.1%,1413127,楠溪之恋,上映20天,2,<0.1%,0.00,169.7万,43.1万
421,--,<0.1,<0.1%,1419063,村里那些事,上映3天,11,<0.1%,0.00,169.7万,43.1万
421,1.5%,0.0,<0.1%,1374349,孤注一掷,,7,<0.1%,0.00,169.7万,43.1万
421,--,0.0,<0.1%,1486816,生命底色,,1,<0.1%,0.00,169.7万,43.1万
421,--,0.0,<0.1%,1383307,奇迹·笨小孩,,4,<0.1%,0,169.7万,43.1万
421,--,0.0,<0.1%,525889,孤注一掷,,1,<0.1%,0,169.7万,43.1万
421,--,0.0,<0.1%,1494533,凯利和超级可乐,,3,<0.1%,0,169.7万,43.1万
421,--,0.0,<0.1%,1497948,戏杀,上映51天,3,<0.1%,0,169.7万,43.1万
421,--,0.0,<0.1%,1394753,功夫王之萌虎上山,,1,<0.1%,0,169.7万,43.1万
421,--,0.0,<0.1%,78641,碧罗雪山,,1,<0.1%,0,169.7万,43.1万
421,--,0.0,<0.1%,1439164,动物园里有什么？,上映101天,1,<0.1%,0,169.7万,43.1万
