日期,上座率,场均人次,票房占比,电影ID,电影名字,已上映天数,排片场次,排片占比,当日票房,当日总出票,当日总场次
212,37.4%,49.9,36.5%,1478901,热辣滚烫,上映3天,148750,30.0%,36836.33,2035.7万,49.5万
212,34.5%,44.4,30.1%,1495728,飞驰人生2,上映3天,136276,27.5%,30386.38,2035.7万,49.5万
212,35.8%,42.1,18.0%,1500234,熊出没·逆转时空,上映3天,89618,18.0%,18254.47,2035.7万,49.5万
212,35.5%,35.3,13.5%,1489349,第二十条,上映3天,78225,15.7%,13698.58,2035.7万,49.5万
212,13.2%,10.4,0.8%,1487151,我们一起摇太阳,,16775,3.3%,848.68,2035.7万,49.5万
212,8.3%,6.9,0.6%,1432006,红毯先生,,19494,3.9%,705.12,2035.7万,49.5万
212,11.3%,9.5,<0.1%,1458876,年会不能停！,上映46天,1186,0.2%,50.46,2035.7万,49.5万
212,3.4%,3.2,<0.1%,1335394,八戒之天蓬下界,上映3天,2542,0.5%,34.58,2035.7万,49.5万
212,11.8%,11.1,<0.1%,1260081,海王2：失落的王国,上映55天,372,<0.1%,17.48,2035.7万,49.5万
212,3.2%,2.9,<0.1%,1489348,黄貔：天降财神猫,上映3天,872,0.1%,11.08,2035.7万,49.5万
212,13.2%,11.0,<0.1%,1482315,名侦探柯南：黑铁的鱼影,上映59天,192,<0.1%,8.48,2035.7万,49.5万
212,14.9%,22.2,<0.1%,1504098,泰勒·斯威夫特：时代巡回演唱会,上映44天,46,<0.1%,7.01,2035.7万,49.5万
212,10.0%,8.8,<0.1%,1432500,临时劫案,上映25天,193,<0.1%,6.68,2035.7万,49.5万
212,14.4%,12.1,<0.1%,1331905,金手指,上映45天,94,<0.1%,5.72,2035.7万,49.5万
212,67.3%,82.4,<0.1%,1462645,孤军,上映47天,17,<0.1%,5.59,2035.7万,49.5万
212,--,192.6,<0.1%,1362705,爱的重叠,上映32天,7,<0.1%,5.11,2035.7万,49.5万
212,--,168.8,<0.1%,1282399,苍穹,展映,6,<0.1%,4.05,2035.7万,49.5万
212,5.7%,5.1,<0.1%,1431800,舒克贝塔·五角飞碟,上映45天,134,<0.1%,3.01,2035.7万,49.5万
212,14.5%,10.7,<0.1%,1218085,旺卡,上映67天,47,<0.1%,2.39,2035.7万,49.5万
212,10.3%,8.9,<0.1%,1442365,养蜂人,上映32天,39,<0.1%,1.79,2035.7万,49.5万
212,100.0%,338.0,<0.1%,1516739,北极荒原,展映,1,<0.1%,1.45,2035.7万,49.5万
212,8.3%,6.7,<0.1%,338436,爱乐之城,,23,<0.1%,0.80,2035.7万,49.5万
212,--,26.4,<0.1%,672203,超级的我,,8,<0.1%,0.79,2035.7万,49.5万
212,1.7%,33.0,<0.1%,1387181,悬崖下72小时,上映18天,5,<0.1%,0.76,2035.7万,49.5万
212,2.3%,15.8,<0.1%,1376729,大雨,上映32天,9,<0.1%,0.51,2035.7万,49.5万
212,3.5%,3.0,<0.1%,1500903,开心超人之时空营救,上映24天,47,<0.1%,0.51,2035.7万,49.5万
212,3.5%,2.4,<0.1%,1490806,蜡笔小新：新次元！超能力大决战,上映80天,50,<0.1%,0.36,2035.7万,49.5万
212,2.5%,4.9,<0.1%,1320785,小行星猎人,上映32天,16,<0.1%,0.32,2035.7万,49.5万
212,7.3%,5.6,<0.1%,1459756,狗神,上映60天,11,<0.1%,0.31,2035.7万,49.5万
212,4.7%,2.9,<0.1%,1385865,三大队,上映60天,23,<0.1%,0.30,2035.7万,49.5万
212,2.6%,1.6,<0.1%,1479147,照明商店,上映67天,43,<0.1%,0.30,2035.7万,49.5万
212,7.8%,4.3,<0.1%,1207114,潜行,上映46天,17,<0.1%,0.29,2035.7万,49.5万
212,100.0%,80.0,<0.1%,1417411,暴风,,1,<0.1%,0.24,2035.7万,49.5万
212,3.5%,3.1,<0.1%,1461561,一闪一闪亮星星,上映45天,16,<0.1%,0.17,2035.7万,49.5万
212,7.4%,6.7,<0.1%,1355509,消失的收藏家,上映53天,6,<0.1%,0.13,2035.7万,49.5万
212,84.5%,60.0,<0.1%,1418965,玩转门神,上映39天,1,<0.1%,0.12,2035.7万,49.5万
212,1.9%,2.0,<0.1%,1439164,动物园里有什么？,上映32天,15,<0.1%,0.10,2035.7万,49.5万
212,1.1%,0.9,<0.1%,1463744,非诚勿扰3,上映45天,21,<0.1%,0.07,2035.7万,49.5万
212,1.6%,1.5,<0.1%,1413066,天降大任,上映38天,12,<0.1%,0.06,2035.7万,49.5万
212,1.2%,2.3,<0.1%,1509537,人民万岁,上映49天,4,<0.1%,0.03,2035.7万,49.5万
212,--,6.0,<0.1%,1197614,误闯隐形岛,上映24天,1,<0.1%,0.02,2035.7万,49.5万
212,--,5.0,<0.1%,1414041,汉文皇后（戏曲 越剧）,上映57天,1,<0.1%,0.01,2035.7万,49.5万
212,45.4%,5.0,<0.1%,1356108,回西藏,上映33天,1,<0.1%,0.01,2035.7万,49.5万
212,2.1%,2.0,<0.1%,1215684,午夜迷途,,2,<0.1%,0.01,2035.7万,49.5万
