日期,上座率,场均人次,票房占比,电影ID,电影名字,已上映天数,排片场次,排片占比,当日票房,当日总出票,当日总场次
426,1.4%,2.1,22.3%,1470629,哥斯拉大战金刚2：帝国崛起,上映29天,80352,21.9%,734.89,80.9万,36.6万
426,5.6%,7.3,17.1%,78645,九龙城寨之围城,点映,19982,5.4%,565.53,80.9万,36.6万
426,1.2%,1.8,16.4%,1198578,你想活出怎样的人生,上映24天,77894,21.2%,539.91,80.9万,36.6万
426,2.1%,2.2,8.3%,1487151,我们一起摇太阳,上映28天,29663,8.0%,275.80,80.9万,36.6万
426,2.1%,2.2,5.2%,1491083,大“反”派,上映23天,20716,5.6%,171.63,80.9万,36.6万
426,1.4%,1.4,4.4%,1370725,草木人间,上映24天,26990,7.3%,146.97,80.9万,36.6万
426,1.3%,1.3,3.1%,1298240,黄雀在后！,上映24天,21594,5.8%,103.81,80.9万,36.6万
426,1.8%,1.8,3.1%,1310520,年少日记,上映8天,14268,3.8%,102.23,80.9万,36.6万
426,1.7%,1.9,3.0%,475180,功夫熊猫4,上映36天,13314,3.6%,101.02,80.9万,36.6万
426,66.4%,64.2,1.5%,1522020,幸福慢车,上映18天,171,<0.1%,50.70,80.9万,36.6万
426,19.5%,16.7,1.4%,1522256,我要当老师,上映9天,646,0.1%,48.26,80.9万,36.6万
426,0.4%,0.5,1.1%,58747,数码宝贝02：最初的召唤,上映7天,20917,5.7%,38.70,80.9万,36.6万
426,1.6%,1.6,0.8%,1488960,周处除三害,上映57天,4542,1.2%,27.15,80.9万,36.6万
426,0.8%,0.9,0.6%,1483129,白日之下,上映15天,5792,1.5%,20.38,80.9万,36.6万
426,1.7%,2.3,0.6%,1441786,沙丘2,上映50天,1646,0.4%,20.35,80.9万,36.6万
426,34.8%,22.4,0.5%,1437173,绝地重生,上映44天,232,<0.1%,18.45,80.9万,36.6万
426,2.1%,2.1,0.5%,1448919,坠落的审判,上映29天,2031,0.5%,18.40,80.9万,36.6万
