日期,上座率,场均人次,票房占比,电影ID,电影名字,已上映天数,排片场次,排片占比,当日票房,当日总出票,当日总场次
106,11.2%,17.1,38.2%,1458876,年会不能停！,上映9天,99964,23.7%,6898.01,444.6万,42.1万
106,8.0%,10.3,13.8%,1331905,金手指,上映8天,60794,14.4%,2491.78,444.6万,42.1万
106,7.5%,7.7,9.6%,1413066,天降大任,上映首日,51417,12.2%,1740.41,444.6万,42.1万
106,7.3%,8.2,8.7%,1207114,潜行,上映9天,49473,11.7%,1585.02,444.6万,42.1万
106,10.2%,11.3,6.2%,1385865,三大队,上映23天,23633,5.6%,1125.97,444.6万,42.1万
106,4.8%,5.6,6.0%,1461561,一闪一闪亮星星,上映8天,52036,12.3%,1083.53,444.6万,42.1万
106,8.3%,12.2,5.2%,1260081,海王2：失落的王国,上映18天,19766,4.6%,951.22,444.6万,42.1万
106,10.7%,19.0,3.3%,1504098,泰勒·斯威夫特：时代巡回演唱会,上映7天,6537,1.5%,607.26,444.6万,42.1万
106,7.1%,6.7,2.6%,1463744,非诚勿扰3,上映8天,17318,4.1%,486.43,444.6万,42.1万
106,4.5%,4.4,1.5%,1431800,舒克贝塔·五角飞碟,上映8天,17809,4.2%,286.46,444.6万,42.1万
106,7.8%,8.0,0.7%,1482315,名侦探柯南：黑铁的鱼影,上映22天,5032,1.1%,131.64,444.6万,42.1万
106,7.1%,7.0,0.5%,1479147,照明商店,上映30天,3842,0.9%,106.46,444.6万,42.1万
106,79.5%,55.9,0.3%,1462645,孤军,上映10天,222,<0.1%,63.63,444.6万,42.1万
106,7.6%,7.0,0.3%,338436,爱乐之城,,2007,0.4%,56.99,444.6万,42.1万
106,44.9%,52.3,0.2%,1431886,志愿军：雄兵出击,上映101天,37,<0.1%,51.97,444.6万,42.1万
106,19.0%,30.2,0.2%,1509537,人民万岁,上映12天,397,<0.1%,49.46,444.6万,42.1万
106,3.9%,3.7,0.2%,1320283,你的婚礼,,3626,0.8%,48.36,444.6万,42.1万
106,1.8%,181.5,0.2%,1482089,我本是高山,上映44天,60,<0.1%,40.20,444.6万,42.1万
106,11.5%,11.4,0.1%,1218085,旺卡,上映30天,651,0.1%,29.44,444.6万,42.1万
106,4.8%,5.0,0.1%,1441467,怒潮,上映22天,1409,0.3%,28.57,444.6万,42.1万
106,14.2%,13.7,0.1%,1459756,狗神,上映23天,491,0.1%,28.32,444.6万,42.1万
106,37.5%,32.2,0.1%,1487331,金色面具英雄,上映9天,207,<0.1%,21.78,444.6万,42.1万
106,4.0%,4.2,<0.1%,1490806,蜡笔小新：新次元！超能力大决战,上映43天,1405,0.3%,16.64,444.6万,42.1万
106,9.5%,20.3,<0.1%,1474410,爆裂点,上映30天,172,<0.1%,16.09,444.6万,42.1万
106,6.0%,5.4,<0.1%,1493351,飞鸭向前冲,上映30天,520,0.1%,9.72,444.6万,42.1万
106,56.6%,45.4,<0.1%,1182736,等你醒来,上映72天,5,<0.1%,6.33,444.6万,42.1万
106,3.4%,3.2,<0.1%,1451694,再见，李可乐,上映37天,484,0.1%,6.13,444.6万,42.1万
106,10.9%,11.5,<0.1%,1457792,汪汪队立大功大电影2：超能大冒险,上映100天,160,<0.1%,5.96,444.6万,42.1万
106,91.7%,83.6,<0.1%,1413914,幸福小马灯,上映101天,7,<0.1%,3.80,444.6万,42.1万
106,--,175.6,<0.1%,1282399,苍穹,展映,5,<0.1%,3.51,444.6万,42.1万
106,69.8%,72.9,<0.1%,1414027,八百矿工上井冈,,18,<0.1%,3.28,444.6万,42.1万
106,25.9%,43.1,<0.1%,1461204,仲肯,上映27天,18,<0.1%,3.00,444.6万,42.1万
106,2.5%,3.2,<0.1%,1229055,寒单,上映2天,261,<0.1%,2.84,444.6万,42.1万
106,76.9%,29.5,<0.1%,1397232,少年先锋,上映28天,29,<0.1%,2.65,444.6万,42.1万
106,--,50.0,<0.1%,1507670,过山榜,上映44天,1,<0.1%,2.50,444.6万,42.1万
106,28.5%,26.7,<0.1%,1418965,玩转门神,上映2天,26,<0.1%,2.09,444.6万,42.1万
106,5.8%,4.6,<0.1%,1481790,星愿,上映44天,86,<0.1%,1.68,444.6万,42.1万
106,5.7%,4.4,<0.1%,1298381,涉过愤怒的海,上映43天,75,<0.1%,1.55,444.6万,42.1万
106,41.3%,45.6,<0.1%,1206962,喜马拉雅之灵,上映51天,8,<0.1%,1.28,444.6万,42.1万
106,24.8%,59.3,<0.1%,1487818,烽火塘田,上映58天,4,<0.1%,1.18,444.6万,42.1万
106,0.2%,0.9,<0.1%,1515688,战歌行,上映3天,423,0.1%,1.14,444.6万,42.1万
106,--,118.3,<0.1%,1500903,开心超人之时空营救,点映,3,<0.1%,1.14,444.6万,42.1万
106,2.3%,2.4,<0.1%,1505746,诡摇铃,上映30天,135,<0.1%,0.89,444.6万,42.1万
106,0.2%,6.3,<0.1%,1198835,极限奇援,点映,45,<0.1%,0.85,444.6万,42.1万
106,1.4%,3.6,<0.1%,1423992,零度极限,,75,<0.1%,0.72,444.6万,42.1万
106,83.3%,87.5,<0.1%,1343888,逆境追凶,上映23天,2,<0.1%,0.71,444.6万,42.1万
106,--,76.5,<0.1%,1500039,雪豹和她的朋友们,,2,<0.1%,0.67,444.6万,42.1万
106,2.3%,2.2,<0.1%,1355509,消失的收藏家,上映16天,108,<0.1%,0.66,444.6万,42.1万
106,9.9%,9.4,<0.1%,1414041,汉文皇后（戏曲 越剧）,上映20天,20,<0.1%,0.64,444.6万,42.1万
106,5.9%,5.1,<0.1%,1244,红猪,上映51天,28,<0.1%,0.63,444.6万,42.1万
106,--,75.0,<0.1%,1385972,觅渡,,2,<0.1%,0.60,444.6万,42.1万
106,1.4%,1.4,<0.1%,1359725,瞒天过海,上映30天,98,<0.1%,0.56,444.6万,42.1万
106,37.2%,29.6,<0.1%,1366178,夜幕将至,点映,5,<0.1%,0.46,444.6万,42.1万
106,--,35.7,<0.1%,1355232,硬核老爸,上映77天,6,<0.1%,0.45,444.6万,42.1万
106,5.5%,8.3,<0.1%,1458940,江豚·风时舞,点映,14,<0.1%,0.42,444.6万,42.1万
106,--,53.0,<0.1%,1432500,临时劫案,点映,2,<0.1%,0.37,444.6万,42.1万
106,33.6%,38.5,<0.1%,1439161,热烈,,2,<0.1%,0.33,444.6万,42.1万
106,--,7.8,<0.1%,672203,超级的我,,8,<0.1%,0.24,444.6万,42.1万
106,--,6.0,<0.1%,1475199,家园梦想,上映44天,11,<0.1%,0.23,444.6万,42.1万
