日期,上座率,场均人次,票房占比,电影ID,电影名字,已上映天数,排片场次,排片占比,当日票房,当日总出票,当日总场次
420,4.0%,6.3,26.4%,1470629,哥斯拉大战金刚2：帝国崛起,上映23天,87249,18.8%,2325.51,216.2万,46.2万
420,3.9%,5.7,23.8%,1198578,你想活出怎样的人生,上映18天,93492,20.2%,2096.23,216.2万,46.2万
420,7.5%,7.6,7.3%,475180,功夫熊猫4,上映30天,21135,4.5%,643.39,216.2万,46.2万
420,7.0%,7.0,7.3%,1487151,我们一起摇太阳,上映22天,22289,4.8%,642.03,216.2万,46.2万
420,1.7%,2.0,7.2%,58747,数码宝贝02：最初的召唤,上映首日,82290,17.7%,635.99,216.2万,46.2万
420,4.7%,4.5,4.3%,1370725,草木人间,上映18天,22065,4.7%,382.06,216.2万,46.2万
420,6.2%,5.9,3.1%,1491083,大“反”派,上映17天,12528,2.7%,276.02,216.2万,46.2万
420,4.4%,4.2,3.1%,1298240,黄雀在后！,上映18天,17056,3.6%,274.33,216.2万,46.2万
420,2.9%,3.0,2.7%,1310520,年少日记,上映2天,20615,4.4%,239.38,216.2万,46.2万
420,5.4%,5.0,1.2%,1500234,熊出没·逆转时空,上映71天,5523,1.1%,107.35,216.2万,46.2万
420,17.0%,15.6,1.2%,1356011,再见土拨鼠,上映2天,1866,0.4%,107.25,216.2万,46.2万
420,78.2%,219.4,1.2%,1488646,间谍过家家 代号：白,点映,96,<0.1%,106.89,216.2万,46.2万
420,1.9%,1.9,1.0%,1469175,童话·世界,上映2天,11626,2.5%,91.02,216.2万,46.2万
420,28.4%,28.0,0.7%,1489410,没有一顿火锅解决不了的事,点映,595,0.1%,69.93,216.2万,46.2万
420,3.0%,3.0,0.7%,1483129,白日之下,上映9天,5330,1.1%,64.47,216.2万,46.2万
420,6.1%,8.5,0.7%,1441786,沙丘2,上映44天,1402,0.3%,63.17,216.2万,46.2万
420,5.7%,4.9,0.7%,1488960,周处除三害,上映51天,3179,0.6%,62.37,216.2万,46.2万
420,49.3%,51.7,0.6%,1522020,幸福慢车,上映12天,240,<0.1%,58.69,216.2万,46.2万
420,1.2%,1.2,0.5%,1519724,重山之外,上映首日,11068,2.3%,50.25,216.2万,46.2万
420,7.0%,6.6,0.5%,1448919,坠落的审判,上映23天,1566,0.3%,45.05,216.2万,46.2万
420,2.4%,2.3,0.5%,1250661,消失的木偶,上映2天,6116,1.3%,44.85,216.2万,46.2万
420,11.1%,11.2,0.3%,1462637,雪豹,上映18天,740,0.1%,34.62,216.2万,46.2万
420,1.6%,1.8,0.3%,1490406,金的音像店,上映2天,3776,0.8%,27.00,216.2万,46.2万
420,0.5%,0.6,0.2%,1504186,中国车手周冠宇,上映2天,9976,2.1%,22.49,216.2万,46.2万
420,2.5%,2.9,0.2%,1357867,小倩,展映,1952,0.4%,20.55,216.2万,46.2万
420,0.5%,0.7,0.1%,1419044,屋顶足球,上映首日,6618,1.4%,17.54,216.2万,46.2万
