日期,上座率,场均人次,票房占比,电影ID,电影名字,已上映天数,排片场次,排片占比,当日票房,当日总出票,当日总场次
311,3.7%,5.0,28.9%,1488960,周处除三害,上映11天,80243,24.2%,1564.53,128.2万,33.1万
311,3.3%,5.3,27.0%,1441786,沙丘2,上映4天,58349,17.6%,1462.62,128.2万,33.1万
311,3.8%,4.4,20.2%,1451499,被我弄丢的你,上映4天,60672,18.3%,1096.74,128.2万,33.1万
311,2.3%,2.7,9.0%,1489349,第二十条,上映31天,43699,13.2%,491.55,128.2万,33.1万
311,2.3%,2.5,8.0%,1495728,飞驰人生2,上映31天,40987,12.3%,435.60,128.2万,33.1万
311,1.7%,1.8,3.3%,1478901,热辣滚烫,上映31天,25112,7.5%,182.78,128.2万,33.1万
311,1.1%,1.1,1.0%,1500234,熊出没·逆转时空,上映31天,11911,3.6%,54.59,128.2万,33.1万
311,85.3%,106.0,0.3%,1385972,觅渡,,45,<0.1%,20.18,128.2万,33.1万
311,30.3%,29.2,0.3%,1443049,孔秀,上映4天,165,<0.1%,19.43,128.2万,33.1万
311,74.8%,111.3,0.2%,1462645,孤军,上映75天,36,<0.1%,16.02,128.2万,33.1万
311,1.5%,1.6,0.2%,1511023,午夜6号房,上映11天,2555,0.7%,13.14,128.2万,33.1万
311,8.6%,10.4,0.1%,1504098,泰勒·斯威夫特：时代巡回演唱会,上映72天,183,<0.1%,7.83,128.2万,33.1万
311,2.1%,1.9,0.1%,1460981,追月,上映4天,794,0.2%,5.90,128.2万,33.1万
311,1.9%,1.7,<0.1%,1505363,还是觉得你最好2,上映17天,801,0.2%,5.22,128.2万,33.1万
311,61.4%,99.6,<0.1%,1300093,吾爱敦煌,,8,<0.1%,4.77,128.2万,33.1万
311,13.7%,13.8,<0.1%,1437173,绝地重生,点映,109,<0.1%,4.63,128.2万,33.1万
311,0.7%,0.6,<0.1%,1497948,戏杀,上映10天,1415,0.4%,3.31,128.2万,33.1万
311,--,8.7,<0.1%,1475199,家园梦想,,86,<0.1%,3.05,128.2万,33.1万
311,0.5%,0.5,<0.1%,1299938,蜘蛛夫人：超感觉醒,上映11天,900,0.2%,1.92,128.2万,33.1万
311,1.6%,26.3,<0.1%,1280203,开国将帅授衔1955,,12,<0.1%,1.57,128.2万,33.1万
311,1.1%,0.9,<0.1%,1435968,阿盖尔：神秘特工,上映18天,363,0.1%,1.53,128.2万,33.1万
311,2.8%,8.0,<0.1%,1443924,奥本海默,,24,<0.1%,1.15,128.2万,33.1万
311,0.4%,0.5,<0.1%,1262729,冒牌特工,上映3天,610,0.1%,1.07,128.2万,33.1万
311,1.2%,106.5,<0.1%,1385790,望道,,2,<0.1%,1.06,128.2万,33.1万
311,0.7%,0.6,<0.1%,1519246,大话情圣,上映4天,300,<0.1%,0.80,128.2万,33.1万
