日期,上座率,场均人次,票房占比,电影ID,电影名字,已上映天数,排片场次,排片占比,当日票房,当日总出票,当日总场次
321,1.7%,2.5,26.9%,1488960,周处除三害,上映21天,73569,22.7%,713.11,64.8万,32.3万
321,1.5%,2.6,18.3%,1441786,沙丘2,上映14天,40108,12.4%,484.47,64.8万,32.3万
321,1.5%,1.9,15.0%,1448767,灿烂的她,上映7天,56162,17.3%,397.20,64.8万,32.3万
321,1.4%,1.6,11.6%,1451499,被我弄丢的你,上映14天,46142,14.2%,308.65,64.8万,32.3万
321,1.9%,2.1,9.9%,1489349,第二十条,上映41天,29660,9.1%,263.87,64.8万,32.3万
321,1.6%,1.8,7.7%,1495728,飞驰人生2,上映41天,26432,8.1%,204.07,64.8万,32.3万
321,1.1%,1.1,2.5%,1478901,热辣滚烫,上映41天,14192,4.3%,67.71,64.8万,32.3万
321,0.8%,0.9,1.9%,1432006,红毯先生,上映7天,14703,4.5%,51.78,64.8万,32.3万
321,0.8%,0.9,1.2%,1500234,熊出没·逆转时空,上映41天,8868,2.7%,31.94,64.8万,32.3万
321,19.3%,14.4,0.8%,1437173,绝地重生,上映8天,491,0.1%,23.30,64.8万,32.3万
321,80.6%,106.1,0.6%,1462645,孤军,上映85天,49,<0.1%,18.13,64.8万,32.3万
321,55.6%,67.6,0.5%,1385972,觅渡,,40,<0.1%,13.82,64.8万,32.3万
321,0.6%,0.7,0.5%,1442386,挑战,上映7天,4642,1.4%,13.24,64.8万,32.3万
321,5.7%,7.2,0.2%,475180,功夫熊猫4,零点场,188,<0.1%,5.77,64.8万,32.3万
321,1.2%,1.2,0.1%,1511023,午夜6号房,上映21天,1309,0.4%,5.01,64.8万,32.3万
321,1.0%,0.9,0.1%,1515588,古堡守灵人,上映7天,1718,0.5%,4.88,64.8万,32.3万
321,11.0%,10.5,0.1%,1443049,孔秀,上映14天,72,<0.1%,3.65,64.8万,32.3万
321,1.4%,5.7,0.1%,1489930,阿莫阿依,上映6天,176,<0.1%,3.36,64.8万,32.3万
321,--,128.0,<0.1%,1282399,苍穹,展映,5,<0.1%,2.56,64.8万,32.3万
321,27.5%,77.5,<0.1%,1414027,八百矿工上井冈,,10,<0.1%,2.34,64.8万,32.3万
321,81.8%,90.6,<0.1%,1445662,堡垒,点映,10,<0.1%,2.26,64.8万,32.3万
