日期,上座率,场均人次,票房占比,电影ID,电影名字,已上映天数,排片场次,排片占比,当日票房,当日总出票,当日总场次
405,16.9%,23.6,46.1%,1198578,你想活出怎样的人生,上映3天,158145,34.7%,14434.84,785.2万,45.6万
405,13.0%,19.0,28.0%,1470629,哥斯拉大战金刚2：帝国崛起,上映8天,109106,23.9%,8764.64,785.2万,45.6万
405,15.3%,15.2,6.2%,475180,功夫熊猫4,上映15天,31783,6.9%,1955.58,785.2万,45.6万
405,10.9%,10.5,5.2%,1370725,草木人间,上映3天,40925,8.9%,1630.88,785.2万,45.6万
405,10.7%,10.1,4.6%,1298240,黄雀在后！,上映3天,37509,8.2%,1445.39,785.2万,45.6万
405,16.4%,14.5,3.3%,1487151,我们一起摇太阳,上映7天,17606,3.8%,1058.26,785.2万,45.6万
405,8.4%,7.6,1.7%,1491083,大“反”派,上映2天,19457,4.2%,562.56,785.2万,45.6万
405,13.0%,11.8,1.0%,1500234,熊出没·逆转时空,上映56天,6879,1.5%,320.25,785.2万,45.6万
405,4.7%,4.5,0.7%,1487901,冰雪女王5：融冰之战,上映2天,13914,3.0%,228.73,785.2万,45.6万
405,13.9%,11.9,0.6%,1488960,周处除三害,上映36天,4523,0.9%,215.60,785.2万,45.6万
405,21.6%,21.2,0.6%,1441786,沙丘2,上映29天,1883,0.4%,203.75,785.2万,45.6万
405,19.4%,16.3,0.4%,1448919,坠落的审判,上映8天,1973,0.4%,136.64,785.2万,45.6万
405,6.7%,6.3,0.2%,1462637,雪豹,上映3天,2836,0.6%,73.18,785.2万,45.6万
405,5.0%,4.5,0.1%,1446251,午夜怪谈,上映2天,3221,0.7%,50.67,785.2万,45.6万
405,23.3%,15.2,0.1%,1448767,灿烂的她,上映22天,734,0.1%,43.16,785.2万,45.6万
405,12.3%,9.4,0.1%,1495728,飞驰人生2,上映56天,853,0.1%,33.79,785.2万,45.6万
405,11.1%,8.1,<0.1%,1489349,第二十条,上映56天,895,0.1%,29.93,785.2万,45.6万
405,9.4%,6.8,<0.1%,1451499,被我弄丢的你,上映29天,1029,0.2%,27.85,785.2万,45.6万
405,9.6%,8.3,<0.1%,1483129,白日之下,点映,522,0.1%,17.38,785.2万,45.6万
405,--,77.6,<0.1%,1475199,家园梦想,,56,<0.1%,14.28,785.2万,45.6万
405,23.6%,24.5,<0.1%,1298495,来自汪星的你,点映,129,<0.1%,12.43,785.2万,45.6万
405,9.8%,13.9,<0.1%,1445662,堡垒,上映15天,316,<0.1%,11.19,785.2万,45.6万
405,8.0%,5.4,<0.1%,1478901,热辣滚烫,上映56天,314,<0.1%,6.98,785.2万,45.6万
405,4.8%,3.5,<0.1%,1491012,银河写手,上映7天,365,<0.1%,5.42,785.2万,45.6万
405,--,165.0,<0.1%,1434971,来日皆方长,,3,<0.1%,3.84,785.2万,45.6万
405,--,157.0,<0.1%,1282399,苍穹,展映,6,<0.1%,3.76,785.2万,45.6万
405,49.5%,108.0,<0.1%,1379047,有你真好！,点映,9,<0.1%,2.96,785.2万,45.6万
405,--,78.4,<0.1%,1362705,爱的重叠,上映85天,8,<0.1%,2.19,785.2万,45.6万
405,84.3%,75.7,<0.1%,1300763,陀螺女孩,上映22天,7,<0.1%,2.12,785.2万,45.6万
405,97.6%,314.0,<0.1%,1516739,北极荒原,展映,1,<0.1%,1.35,785.2万,45.6万
405,51.7%,83.8,<0.1%,1414027,八百矿工上井冈,,5,<0.1%,1.35,785.2万,45.6万
405,8.2%,5.1,<0.1%,1442386,挑战,上映22天,49,<0.1%,1.11,785.2万,45.6万
405,--,108.0,<0.1%,1385790,望道,,2,<0.1%,1.08,785.2万,45.6万
405,--,68.7,<0.1%,1491518,密室逃脱,,3,<0.1%,0.67,785.2万,45.6万
405,56.5%,18.8,<0.1%,1228,天空之城,,9,<0.1%,0.52,785.2万,45.6万
405,1.7%,1.5,<0.1%,1511023,午夜6号房,上映36天,87,<0.1%,0.41,785.2万,45.6万
405,--,20.2,<0.1%,1413629,泪光中的妈妈,,6,<0.1%,0.36,785.2万,45.6万
405,80.7%,55.0,<0.1%,1515431,寻秘自然：地球往事,,2,<0.1%,0.30,785.2万,45.6万
405,2.2%,2.6,<0.1%,343568,哥斯拉大战金刚,,29,<0.1%,0.28,785.2万,45.6万
405,30.2%,5.0,<0.1%,1244,红猪,,17,<0.1%,0.25,785.2万,45.6万
405,--,50.0,<0.1%,1515447,寻秘自然：无形之力,,1,<0.1%,0.25,785.2万,45.6万
405,1.6%,4.6,<0.1%,1437173,绝地重生,上映23天,14,<0.1%,0.23,785.2万,45.6万
405,1.7%,1.7,<0.1%,1515588,古堡守灵人,上映22天,47,<0.1%,0.22,785.2万,45.6万
405,29.7%,57.0,<0.1%,1374909,乘船而去,点映,1,<0.1%,0.17,785.2万,45.6万
405,1.7%,1.0,<0.1%,1432006,红毯先生,上映22天,33,<0.1%,0.14,785.2万,45.6万
405,--,45.0,<0.1%,1418965,玩转门神,上映92天,1,<0.1%,0.09,785.2万,45.6万
405,4.2%,2.3,<0.1%,1460981,追月,上映29天,8,<0.1%,0.07,785.2万,45.6万
405,6.1%,5.3,<0.1%,1489930,阿莫阿依,上映21天,3,<0.1%,0.05,785.2万,45.6万
405,1.3%,1.4,<0.1%,1449034,生死赛车,上映21天,9,<0.1%,0.04,785.2万,45.6万
405,51.8%,0.5,<0.1%,359377,罗小黑战记,,8,<0.1%,0.01,785.2万,45.6万
405,--,0.8,<0.1%,1413802,陌路狂刀,上映35天,5,<0.1%,0.01,785.2万,45.6万
405,1.0%,0.8,<0.1%,1499749,高中的我们,上映15天,5,<0.1%,0.01,785.2万,45.6万
405,--,4.0,<0.1%,246061,哥斯拉2：怪兽之王,,1,<0.1%,0.01,785.2万,45.6万
405,2.0%,1.5,<0.1%,343366,午夜怪谈,,2,<0.1%,0.01,785.2万,45.6万
405,0.6%,1.0,<0.1%,1500903,开心超人之时空营救,上映77天,4,<0.1%,0.01,785.2万,45.6万
405,0.5%,0.4,<0.1%,1469929,假如爱情欺骗了你,上映5天,8,<0.1%,0.00,785.2万,45.6万
405,1.9%,0.7,<0.1%,1423992,零度极限,上映3天,3,<0.1%,0.00,785.2万,45.6万
405,--,1.0,<0.1%,1413511,极速阻击,上映20天,1,<0.1%,0.00,785.2万,45.6万
405,--,0.0,<0.1%,341224,银河护卫队3,,1,<0.1%,0.00,785.2万,45.6万
405,--,0.0,<0.1%,1383307,奇迹·笨小孩,,3,<0.1%,0,785.2万,45.6万
405,--,0.0,<0.1%,525889,孤注一掷,,1,<0.1%,0,785.2万,45.6万
405,--,0.0,<0.1%,1497948,戏杀,上映35天,3,<0.1%,0,785.2万,45.6万
405,--,0.0,<0.1%,1439164,动物园里有什么？,上映85天,6,<0.1%,0,785.2万,45.6万
405,--,0.0,<0.1%,78894,红色恋人,,1,<0.1%,0,785.2万,45.6万
405,--,0.0,<0.1%,415422,天空之城,展映,1,<0.1%,0,785.2万,45.6万
405,--,0.0,<0.1%,1429264,新九品芝麻官,上映21天,3,<0.1%,0,785.2万,45.6万
405,--,0.0,<0.1%,344990,唐人街探案2,,2,<0.1%,0,785.2万,45.6万
405,--,0.0,<0.1%,1455642,宇宙护卫队：风暴力量,,1,<0.1%,0,785.2万,45.6万
405,--,0.0,<0.1%,1299144,阿里巴巴与神灯,,1,<0.1%,0,785.2万,45.6万
405,0.1%,0.0,<0.1%,1423883,国鼎魂（戏曲 苏剧）,上映12天,10,<0.1%,0,785.2万,45.6万
405,--,0.0,<0.1%,1355662,饮料超人,,1,<0.1%,0,785.2万,45.6万
405,--,0.0,<0.1%,1446250,巧虎奇幻舞台历险记,,1,<0.1%,0,785.2万,45.6万
405,--,0.0,<0.1%,1427883,因你而动,上映29天,4,<0.1%,0,785.2万,45.6万
405,--,0.0,<0.1%,1430688,热搜,,41,<0.1%,0,785.2万,45.6万
405,--,0.0,<0.1%,1331256,吉祥如意,,1,<0.1%,0,785.2万,45.6万
405,--,0.0,<0.1%,1336792,京门烽火,,29,<0.1%,0,785.2万,45.6万
405,--,0.0,<0.1%,301457,周处除三害,,1,<0.1%,0,785.2万,45.6万
405,--,0.0,<0.1%,672203,超级的我,,8,<0.1%,0,785.2万,45.6万
405,--,0.0,<0.1%,1431907,茶啊二中,,3,<0.1%,0,785.2万,45.6万
405,--,0.0,<0.1%,1475131,棉花糖和云朵妈妈1宝贝芯计划,,1,<0.1%,0,785.2万,45.6万
405,--,0.0,<0.1%,1427961,寻找消失的恋人,上映15天,7,<0.1%,0,785.2万,45.6万
405,--,0.0,<0.1%,1374349,孤注一掷,,5,<0.1%,0,785.2万,45.6万
405,--,0.0,<0.1%,1452790,消失的她,,4,<0.1%,0,785.2万,45.6万
405,--,0.0,<0.1%,1413896,潜艇总动员：环游地球80天,,2,<0.1%,0,785.2万,45.6万
405,--,0.0,<0.1%,1262729,冒牌特工,上映28天,5,<0.1%,0,785.2万,45.6万
405,--,0.0,<0.1%,1458940,江豚·风时舞,上映77天,1,<0.1%,0,785.2万,45.6万
405,--,0.0,<0.1%,246591,大鱼海棠,,1,<0.1%,0,785.2万,45.6万
405,--,0.0,<0.1%,1295309,疯狂梦幻城,,1,<0.1%,0,785.2万,45.6万
405,--,0.0,<0.1%,1351501,水让我重生,,1,<0.1%,0,785.2万,45.6万
405,--,0.0,<0.1%,1366363,烟火人间,上映84天,1,<0.1%,0,785.2万,45.6万
405,--,0.0,<0.1%,1336423,青檀,上映15天,4,<0.1%,0,785.2万,45.6万
405,--,0.0,<0.1%,1457152,乌蒙奇缘,上映66天,1,<0.1%,0,785.2万,45.6万
405,--,0.0,<0.1%,1299991,临时家族,上映14天,1,<0.1%,0,785.2万,45.6万
405,--,0.0,<0.1%,1462645,孤军,上映100天,1,<0.1%,0,785.2万,45.6万
405,--,0.0,<0.1%,1482089,我本是高山,,1,<0.1%,0,785.2万,45.6万
405,--,0.0,<0.1%,78535,功夫熊猫3,,2,<0.1%,0,785.2万,45.6万
405,--,0.0,<0.1%,1218273,误杀,,3,<0.1%,0,785.2万,45.6万
405,--,0.0,<0.1%,1413066,天降大任,上映91天,1,<0.1%,0,785.2万,45.6万
405,--,0.0,<0.1%,1509537,人民万岁,,1,<0.1%,0,785.2万,45.6万
405,--,0.0,<0.1%,1410386,铃芽之旅,,2,<0.1%,0,785.2万,45.6万
405,--,0.0,<0.1%,1482315,名侦探柯南：黑铁的鱼影,,6,<0.1%,0,785.2万,45.6万
405,--,0.0,<0.1%,1426009,世界欠我一个你,上映71天,1,<0.1%,0,785.2万,45.6万
405,--,0.0,<0.1%,1250896,超级马力欧兄弟大电影,,1,<0.1%,0,785.2万,45.6万
405,1.0%,0.0,<0.1%,1164582,沙丘,,2,<0.1%,0,785.2万,45.6万
405,--,0.0,<0.1%,1298450,蜘蛛侠：纵横宇宙,,2,<0.1%,0,785.2万,45.6万
405,--,0.0,<0.1%,1320785,小行星猎人,上映85天,3,<0.1%,0,785.2万,45.6万
405,--,0.0,<0.1%,1042603,了不起的菲丽西,,1,<0.1%,0,785.2万,45.6万
405,--,0.0,<0.1%,1519246,大话情圣,上映29天,2,<0.1%,0,785.2万,45.6万
