日期,上座率,场均人次,票房占比,电影ID,电影名字,已上映天数,排片场次,排片占比,当日票房,当日总出票,当日总场次
223,12.4%,16.4,32.3%,1489349,第二十条,上映14天,108399,26.5%,7820.10,548.4万,40.9万
223,10.8%,13.5,27.8%,1495728,飞驰人生2,上映14天,110938,27.1%,6714.50,548.4万,40.9万
223,8.6%,10.6,20.8%,1478901,热辣滚烫,上映14天,107116,26.2%,5034.75,548.4万,40.9万
223,14.4%,15.5,16.7%,1500234,熊出没·逆转时空,上映14天,60971,14.9%,4041.42,548.4万,40.9万
223,4.4%,4.8,1.4%,1435968,阿盖尔：神秘特工,上映首日,16242,3.9%,345.19,548.4万,40.9万
223,19.3%,21.6,0.3%,1505363,还是觉得你最好2,点映,954,0.2%,82.16,548.4万,40.9万
223,90.4%,83.9,0.1%,1462645,孤军,上映58天,117,<0.1%,38.22,548.4万,40.9万
223,3.3%,2.8,<0.1%,1458876,年会不能停！,上映57天,940,0.2%,10.56,548.4万,40.9万
223,--,82.9,<0.1%,1431886,志愿军：雄兵出击,,14,<0.1%,10.56,548.4万,40.9万
223,11.6%,18.9,<0.1%,1504098,泰勒·斯威夫特：时代巡回演唱会,上映55天,108,<0.1%,8.92,548.4万,40.9万
223,5.8%,4.7,<0.1%,1260081,海王2：失落的王国,上映66天,255,<0.1%,4.62,548.4万,40.9万
223,3.1%,2.8,<0.1%,1432500,临时劫案,上映36天,372,<0.1%,3.91,548.4万,40.9万
223,--,169.0,<0.1%,1282399,苍穹,展映,5,<0.1%,3.38,548.4万,40.9万
223,--,101.1,<0.1%,1435076,谁持彩练当空舞,上映60天,9,<0.1%,3.22,548.4万,40.9万
223,77.6%,105.7,<0.1%,1475123,光明使者周维忠,上映81天,6,<0.1%,2.53,548.4万,40.9万
223,35.6%,25.3,<0.1%,1509537,人民万岁,上映60天,27,<0.1%,2.52,548.4万,40.9万
223,2.8%,2.5,<0.1%,1431800,舒克贝塔·五角飞碟,上映56天,254,<0.1%,2.47,548.4万,40.9万
223,1.4%,1.4,<0.1%,1335394,八戒之天蓬下界,上映14天,398,<0.1%,2.20,548.4万,40.9万
223,48.3%,44.5,<0.1%,1431842,浙南儿女英雄传之热血长虹,上映30天,13,<0.1%,2.02,548.4万,40.9万
223,4.6%,3.9,<0.1%,1442365,养蜂人,上映43天,122,<0.1%,2.00,548.4万,40.9万
223,4.2%,3.4,<0.1%,1331905,金手指,上映56天,106,<0.1%,1.47,548.4万,40.9万
223,40.5%,138.5,<0.1%,1516739,北极荒原,展映,2,<0.1%,1.19,548.4万,40.9万
223,6.2%,14.0,<0.1%,1437173,绝地重生,点映,18,<0.1%,0.93,548.4万,40.9万
223,6.2%,4.1,<0.1%,338436,爱乐之城,,42,<0.1%,0.81,548.4万,40.9万
223,5.2%,3.2,<0.1%,1385865,三大队,上映71天,44,<0.1%,0.68,548.4万,40.9万
223,3.5%,3.3,<0.1%,1218085,旺卡,上映78天,45,<0.1%,0.56,548.4万,40.9万
223,4.7%,2.6,<0.1%,1207114,潜行,上映57天,50,<0.1%,0.56,548.4万,40.9万
223,7.5%,24.8,<0.1%,1431946,双山阻击战,上映29天,6,<0.1%,0.53,548.4万,40.9万
223,48.5%,93.5,<0.1%,1505569,大道十年,上映68天,2,<0.1%,0.46,548.4万,40.9万
223,0.9%,0.7,<0.1%,1281273,破战,上映8天,183,<0.1%,0.46,548.4万,40.9万
223,2.1%,2.2,<0.1%,1500903,开心超人之时空营救,上映35天,57,<0.1%,0.43,548.4万,40.9万
223,--,86.0,<0.1%,1445662,堡垒,点映,2,<0.1%,0.43,548.4万,40.9万
223,1.9%,1.8,<0.1%,1490806,蜡笔小新：新次元！超能力大决战,上映91天,85,<0.1%,0.41,548.4万,40.9万
223,2.4%,2.1,<0.1%,1479147,照明商店,上映78天,44,<0.1%,0.38,548.4万,40.9万
223,--,1.3,<0.1%,1229786,秋田,上映30天,73,<0.1%,0.38,548.4万,40.9万
223,1.4%,6.5,<0.1%,1376729,大雨,上映43天,16,<0.1%,0.37,548.4万,40.9万
223,2.4%,1.6,<0.1%,1439164,动物园里有什么？,上映43天,47,<0.1%,0.27,548.4万,40.9万
223,6.2%,6.4,<0.1%,1355509,消失的收藏家,上映64天,14,<0.1%,0.27,548.4万,40.9万
223,--,70.0,<0.1%,1280203,开国将帅授衔1955,上映92天,1,<0.1%,0.24,548.4万,40.9万
223,5.6%,3.8,<0.1%,1459756,狗神,上映71天,15,<0.1%,0.22,548.4万,40.9万
223,--,15.0,<0.1%,1366363,烟火人间,上映42天,3,<0.1%,0.18,548.4万,40.9万
223,4.2%,2.4,<0.1%,1463744,非诚勿扰3,上映56天,16,<0.1%,0.16,548.4万,40.9万
223,1.9%,1.7,<0.1%,1413066,天降大任,上映49天,23,<0.1%,0.15,548.4万,40.9万
223,2.0%,2.0,<0.1%,1458940,江豚·风时舞,上映35天,19,<0.1%,0.15,548.4万,40.9万
223,48.9%,35.0,<0.1%,1418965,玩转门神,上映50天,2,<0.1%,0.14,548.4万,40.9万
223,0.7%,1.2,<0.1%,1320785,小行星猎人,上映43天,22,<0.1%,0.13,548.4万,40.9万
223,4.1%,4.2,<0.1%,1387181,悬崖下72小时,上映29天,5,<0.1%,0.07,548.4万,40.9万
223,0.3%,0.3,<0.1%,1432006,红毯先生,点映,32,<0.1%,0.04,548.4万,40.9万
223,0.5%,3.3,<0.1%,1426009,世界欠我一个你,上映29天,4,<0.1%,0.03,548.4万,40.9万
223,--,1.6,<0.1%,672203,超级的我,,8,<0.1%,0.03,548.4万,40.9万
223,3.5%,1.8,<0.1%,1300093,吾爱敦煌,上映99天,4,<0.1%,0.03,548.4万,40.9万
223,0.7%,0.4,<0.1%,1461561,一闪一闪亮星星,上映56天,25,<0.1%,0.03,548.4万,40.9万
223,--,0.8,<0.1%,1487151,我们一起摇太阳,,13,<0.1%,0.03,548.4万,40.9万
223,2.3%,1.0,<0.1%,1414041,汉文皇后（戏曲 越剧）,上映68天,2,<0.1%,0.01,548.4万,40.9万
223,1.9%,1.0,<0.1%,1441467,怒潮,上映70天,4,<0.1%,0.01,548.4万,40.9万
223,1.5%,0.6,<0.1%,1482089,我本是高山,上映92天,5,<0.1%,0.01,548.4万,40.9万
223,0.1%,0.4,<0.1%,1461260,森巴幸福岛之我要回家,上映28天,7,<0.1%,0.00,548.4万,40.9万
223,--,2.0,<0.1%,1357214,皮壳之下,上映46天,1,<0.1%,0.00,548.4万,40.9万
223,1.8%,0.5,<0.1%,1309995,谁能背我飞行,上映28天,2,<0.1%,0.00,548.4万,40.9万
223,--,<0.1,<0.1%,1457152,乌蒙奇缘,上映24天,11,<0.1%,0.00,548.4万,40.9万
223,--,0.0,<0.1%,1310451,摇滚藏獒：乘风破浪,,1,<0.1%,0,548.4万,40.9万
