日期,上座率,场均人次,票房占比,电影ID,电影名字,已上映天数,排片场次,排片占比,当日票房,当日总出票,当日总场次
103,5.4%,7.5,31.9%,1458876,年会不能停！,上映6天,83349,22.9%,2460.11,191.8万,36.3万
103,5.2%,6.3,18.6%,1331905,金手指,上映5天,57568,15.8%,1436.19,191.8万,36.3万
103,4.4%,4.9,12.6%,1207114,潜行,上映6天,52080,14.3%,974.50,191.8万,36.3万
103,2.1%,2.8,9.2%,1461561,一闪一闪亮星星,上映5天,65383,18.0%,715.76,191.8万,36.3万
103,4.5%,5.1,6.5%,1385865,三大队,上映20天,23828,6.5%,507.41,191.8万,36.3万
103,3.2%,4.6,4.7%,1260081,海王2：失落的王国,上映15天,20154,5.5%,364.35,191.8万,36.3万
103,4.2%,3.9,4.4%,1463744,非诚勿扰3,上映5天,21127,5.8%,338.84,191.8万,36.3万
103,3.3%,5.5,2.3%,1504098,泰勒·斯威夫特：时代巡回演唱会,上映4天,7364,2.0%,182.57,191.8万,36.3万
103,74.9%,102.9,2.2%,1431886,志愿军：雄兵出击,上映98天,146,<0.1%,171.31,191.8万,36.3万
103,41.2%,28.8,1.9%,1509537,人民万岁,上映9天,1240,0.3%,147.05,191.8万,36.3万
103,99.3%,62.5,1.2%,1462645,孤军,上映7天,336,<0.1%,95.77,191.8万,36.3万
103,2.9%,2.8,0.6%,1479147,照明商店,上映27天,4073,1.1%,46.42,191.8万,36.3万
103,2.8%,2.7,0.4%,338436,爱乐之城,,3144,0.8%,33.17,191.8万,36.3万
103,2.5%,2.5,0.4%,1482315,名侦探柯南：黑铁的鱼影,上映19天,3938,1.0%,31.97,191.8万,36.3万
103,1.4%,1.3,0.3%,1320283,你的婚礼,,5919,1.6%,28.73,191.8万,36.3万
103,48.8%,42.7,0.3%,1487331,金色面具英雄,上映6天,203,<0.1%,27.83,191.8万,36.3万
103,1.1%,1.1,0.3%,1431800,舒克贝塔·五角飞碟,上映5天,6036,1.6%,23.91,191.8万,36.3万
103,2.4%,2.4,0.2%,1441467,怒潮,上映19天,2322,0.6%,22.80,191.8万,36.3万
103,8.0%,98.6,0.2%,1482089,我本是高山,上映41天,47,<0.1%,18.30,191.8万,36.3万
103,17.7%,18.8,0.2%,1474410,爆裂点,上映27天,198,<0.1%,17.59,191.8万,36.3万
103,5.0%,5.0,0.1%,1459756,狗神,上映20天,556,0.1%,10.40,191.8万,36.3万
103,3.9%,3.9,0.1%,1218085,旺卡,上映27天,573,0.1%,8.46,191.8万,36.3万
103,23.6%,84.6,0.1%,1414027,八百矿工上井冈,,38,<0.1%,8.08,191.8万,36.3万
103,12.5%,19.0,<0.1%,1461204,仲肯,上映24天,37,<0.1%,2.71,191.8万,36.3万
103,1.4%,1.3,<0.1%,1451694,再见，李可乐,上映34天,495,0.1%,2.48,191.8万,36.3万
103,--,111.6,<0.1%,1282399,苍穹,展映,5,<0.1%,2.23,191.8万,36.3万
103,0.9%,0.9,<0.1%,1490806,蜡笔小新：新次元！超能力大决战,上映40天,691,0.1%,1.77,191.8万,36.3万
103,69.7%,61.3,<0.1%,1475123,光明使者周维忠,上映30天,7,<0.1%,1.71,191.8万,36.3万
103,1.8%,1.9,<0.1%,1493351,飞鸭向前冲,上映27天,258,<0.1%,1.55,191.8万,36.3万
103,--,48.0,<0.1%,1182736,等你醒来,上映69天,3,<0.1%,1.15,191.8万,36.3万
103,2.9%,2.2,<0.1%,1298381,涉过愤怒的海,上映40天,106,<0.1%,1.06,191.8万,36.3万
103,1.6%,16.6,<0.1%,1216449,刀尖,上映41天,10,<0.1%,1.04,191.8万,36.3万
103,86.3%,110.3,<0.1%,1418965,玩转门神,点映,3,<0.1%,1.00,191.8万,36.3万
103,--,63.3,<0.1%,1487818,烽火塘田,上映55天,3,<0.1%,0.95,191.8万,36.3万
103,0.9%,1.2,<0.1%,1359725,瞒天过海,上映27天,149,<0.1%,0.78,191.8万,36.3万
103,9.4%,16.0,<0.1%,1446134,开山人,上映37天,11,<0.1%,0.77,191.8万,36.3万
103,1.9%,1.8,<0.1%,1505746,诡摇铃,上映27天,140,<0.1%,0.71,191.8万,36.3万
