日期,上座率,场均人次,票房占比,电影ID,电影名字,已上映天数,排片场次,排片占比,当日票房,当日总出票,当日总场次
422,1.0%,1.5,24.0%,1470629,哥斯拉大战金刚2：帝国崛起,上映25天,81466,22.3%,520.26,52.5万,36.4万
422,0.9%,1.3,19.5%,1198578,你想活出怎样的人生,上映20天,82933,22.7%,422.50,52.5万,36.4万
422,2.0%,2.1,10.9%,1487151,我们一起摇太阳,上映24天,27735,7.6%,238.12,52.5万,36.4万
422,1.5%,1.5,7.1%,1370725,草木人间,上映20天,27288,7.4%,155.31,52.5万,36.4万
422,2.3%,2.2,6.8%,1491083,大“反”派,上映19天,17425,4.7%,148.66,52.5万,36.4万
422,1.3%,1.3,4.8%,1298240,黄雀在后！,上映20天,21877,6.0%,105.36,52.5万,36.4万
422,58.7%,50.9,3.6%,1522020,幸福慢车,上映14天,328,<0.1%,78.97,52.5万,36.4万
422,1.1%,1.1,3.5%,1310520,年少日记,上映4天,17170,4.7%,75.96,52.5万,36.4万
422,0.5%,0.6,3.4%,58747,数码宝贝02：最初的召唤,上映3天,31661,8.6%,73.72,52.5万,36.4万
422,1.0%,1.0,2.2%,475180,功夫熊猫4,上映32天,12057,3.3%,49.17,52.5万,36.4万
422,1.4%,1.3,1.1%,1488960,周处除三害,上映53天,4566,1.2%,25.06,52.5万,36.4万
422,0.8%,0.9,1.0%,1483129,白日之下,上映11天,6558,1.8%,22.72,52.5万,36.4万
422,0.9%,0.8,0.6%,1250661,消失的木偶,上映4天,5581,1.5%,15.09,52.5万,36.4万
422,1.4%,1.7,0.6%,1441786,沙丘2,上映46天,1677,0.4%,14.95,52.5万,36.4万
422,--,65.4,0.6%,1475199,家园梦想,,54,<0.1%,13.76,52.5万,36.4万
422,1.7%,1.6,0.6%,1448919,坠落的审判,上映25天,2029,0.5%,13.63,52.5万,36.4万
422,81.5%,221.9,0.4%,1446323,末路狂花钱,点映,8,<0.1%,9.77,52.5万,36.4万
422,0.8%,0.8,0.4%,1490406,金的音像店,上映4天,3026,0.8%,9.51,52.5万,36.4万
422,2.2%,2.2,0.3%,1462637,雪豹,上映20天,874,0.2%,7.78,52.5万,36.4万
422,1.9%,1.8,0.2%,1504186,中国车手周冠宇,上映4天,884,0.2%,6.48,52.5万,36.4万
422,1.5%,1.3,0.2%,1519724,重山之外,上映3天,1269,0.3%,5.40,52.5万,36.4万
422,15.3%,12.4,0.2%,1437173,绝地重生,上映40天,118,<0.1%,4.86,52.5万,36.4万
422,49.3%,102.5,0.2%,1414027,八百矿工上井冈,,17,<0.1%,4.83,52.5万,36.4万
422,1.4%,1.3,0.2%,1489349,第二十条,上映73天,936,0.2%,4.79,52.5万,36.4万
422,0.9%,0.9,0.2%,1479602,疯狂星期一,上映4天,1225,0.3%,4.35,52.5万,36.4万
422,1.2%,1.1,0.1%,1495728,飞驰人生2,上映73天,776,0.2%,3.60,52.5万,36.4万
422,2.3%,2.2,0.1%,1374909,乘船而去,上映11天,452,0.1%,3.40,52.5万,36.4万
422,0.5%,0.5,0.1%,1500234,熊出没·逆转时空,上映73天,1757,0.4%,3.35,52.5万,36.4万
422,0.3%,0.3,0.1%,1469175,童话·世界,上映4天,2633,0.7%,3.13,52.5万,36.4万
422,1.0%,1.1,0.1%,1356011,再见土拨鼠,上映4天,701,0.1%,2.75,52.5万,36.4万
422,68.6%,41.6,0.1%,1489410,没有一顿火锅解决不了的事,点映,14,<0.1%,2.70,52.5万,36.4万
422,0.9%,0.8,0.1%,1451499,被我弄丢的你,上映46天,770,0.2%,2.52,52.5万,36.4万
422,--,105.3,<0.1%,1385790,望道,,3,<0.1%,2.05,52.5万,36.4万
422,1.0%,1.0,<0.1%,1446251,午夜怪谈,上映19天,526,0.1%,1.91,52.5万,36.4万
422,0.2%,0.2,<0.1%,1298495,来自汪星的你,上映11天,2515,0.6%,1.83,52.5万,36.4万
422,5.7%,15.1,<0.1%,1351778,爱在陇南,上映5天,46,<0.1%,1.50,52.5万,36.4万
422,0.1%,0.7,<0.1%,1522256,我要当老师,上映5天,450,0.1%,1.42,52.5万,36.4万
422,0.6%,2.3,<0.1%,1164582,沙丘,,80,<0.1%,1.19,52.5万,36.4万
422,0.1%,0.4,<0.1%,1419044,屋顶足球,上映3天,971,0.2%,1.05,52.5万,36.4万
422,0.2%,0.2,<0.1%,1379047,有你真好！,上映11天,1220,0.3%,1.00,52.5万,36.4万
422,0.3%,0.3,<0.1%,1328836,出门在外,上映11天,647,0.1%,0.64,52.5万,36.4万
422,6.9%,13.1,<0.1%,1445662,堡垒,上映32天,9,<0.1%,0.55,52.5万,36.4万
