日期,上座率,场均人次,票房占比,电影ID,电影名字,已上映天数,排片场次,排片占比,当日票房,当日总出票,当日总场次
219,16.7%,19.8,27.8%,1489349,第二十条,上映10天,106957,25.1%,9506.08,761.2万,42.5万
219,13.7%,16.7,26.5%,1495728,飞驰人生2,上映10天,119081,28.0%,9065.76,761.2万,42.5万
219,12.3%,16.1,26.2%,1478901,热辣滚烫,上映10天,123524,29.0%,8975.57,761.2万,42.5万
219,20.4%,21.3,19.1%,1500234,熊出没·逆转时空,上映10天,69936,16.4%,6532.96,761.2万,42.5万
219,--,26.2,<0.1%,1229786,秋田,上映26天,195,<0.1%,21.45,761.2万,42.5万
219,3.7%,3.0,<0.1%,1458876,年会不能停！,上映53天,1591,0.3%,19.29,761.2万,42.5万
219,7.0%,5.8,<0.1%,1260081,海王2：失落的王国,上映62天,458,0.1%,10.34,761.2万,42.5万
219,73.3%,92.6,<0.1%,1462645,孤军,上映54天,18,<0.1%,6.59,761.2万,42.5万
219,8.1%,10.5,<0.1%,1504098,泰勒·斯威夫特：时代巡回演唱会,上映51天,104,<0.1%,5.32,761.2万,42.5万
219,2.0%,1.6,<0.1%,1335394,八戒之天蓬下界,上映10天,710,0.1%,4.82,761.2万,42.5万
219,3.7%,3.2,<0.1%,1432500,临时劫案,上映32天,363,<0.1%,4.53,761.2万,42.5万
219,--,95.6,<0.1%,1435076,谁持彩练当空舞,上映56天,9,<0.1%,3.10,761.2万,42.5万
219,70.5%,71.9,<0.1%,1505363,还是觉得你最好2,点映,9,<0.1%,3.03,761.2万,42.5万
219,3.7%,3.2,<0.1%,1431800,舒克贝塔·五角飞碟,上映52天,234,<0.1%,2.97,761.2万,42.5万
219,4.9%,3.7,<0.1%,1331905,金手指,上映52天,176,<0.1%,2.96,761.2万,42.5万
219,--,102.7,<0.1%,1362705,爱的重叠,上映39天,6,<0.1%,2.18,761.2万,42.5万
219,5.7%,4.9,<0.1%,1500903,开心超人之时空营救,上映31天,105,<0.1%,2.16,761.2万,42.5万
219,4.1%,3.1,<0.1%,1442365,养蜂人,上映39天,118,<0.1%,1.61,761.2万,42.5万
219,5.1%,3.8,<0.1%,1218085,旺卡,上映74天,65,<0.1%,1.10,761.2万,42.5万
219,0.6%,0.5,<0.1%,1281273,破战,上映4天,500,0.1%,1.06,761.2万,42.5万
219,95.5%,86.3,<0.1%,1475123,光明使者周维忠,上映77天,3,<0.1%,1.03,761.2万,42.5万
219,4.9%,3.9,<0.1%,338436,爱乐之城,,57,<0.1%,0.96,761.2万,42.5万
219,3.7%,2.6,<0.1%,1207114,潜行,上映53天,52,<0.1%,0.52,761.2万,42.5万
219,2.2%,2.3,<0.1%,1490806,蜡笔小新：新次元！超能力大决战,上映87天,78,<0.1%,0.47,761.2万,42.5万
219,2.4%,2.0,<0.1%,1479147,照明商店,上映74天,52,<0.1%,0.42,761.2万,42.5万
219,11.0%,4.7,<0.1%,1459756,狗神,上映67天,19,<0.1%,0.37,761.2万,42.5万
219,11.1%,0.2,<0.1%,1432006,红毯先生,点映,261,<0.1%,0.37,761.2万,42.5万
219,1.1%,2.1,<0.1%,1320785,小行星猎人,上映39天,27,<0.1%,0.31,761.2万,42.5万
219,--,0.6,<0.1%,1500039,雪豹和她的朋友们,,169,<0.1%,0.25,761.2万,42.5万
219,1.6%,1.2,<0.1%,1385865,三大队,上映67天,44,<0.1%,0.23,761.2万,42.5万
219,1.8%,1.3,<0.1%,1439164,动物园里有什么？,上映39天,50,<0.1%,0.22,761.2万,42.5万
219,18.2%,14.5,<0.1%,1387181,悬崖下72小时,上映25天,4,<0.1%,0.20,761.2万,42.5万
219,6.5%,4.8,<0.1%,1355509,消失的收藏家,上映60天,13,<0.1%,0.18,761.2万,42.5万
219,1.7%,1.0,<0.1%,1461561,一闪一闪亮星星,上映52天,40,<0.1%,0.15,761.2万,42.5万
219,2.9%,2.0,<0.1%,1463744,非诚勿扰3,上映52天,16,<0.1%,0.14,761.2万,42.5万
219,15.5%,1.3,<0.1%,1487151,我们一起摇太阳,,27,<0.1%,0.13,761.2万,42.5万
219,1.5%,1.5,<0.1%,1376729,大雨,上映39天,16,<0.1%,0.08,761.2万,42.5万
219,62.5%,30.0,<0.1%,1418965,玩转门神,上映46天,1,<0.1%,0.06,761.2万,42.5万
219,7.2%,6.0,<0.1%,1433654,还是觉得你最好,,4,<0.1%,0.05,761.2万,42.5万
219,0.4%,0.5,<0.1%,1458940,江豚·风时舞,上映31天,27,<0.1%,0.04,761.2万,42.5万
219,0.3%,0.8,<0.1%,1413066,天降大任,上映45天,13,<0.1%,0.03,761.2万,42.5万
219,1.6%,1.8,<0.1%,1441467,怒潮,上映66天,4,<0.1%,0.02,761.2万,42.5万
219,--,6.0,<0.1%,1357214,皮壳之下,上映42天,1,<0.1%,0.01,761.2万,42.5万
219,--,6.0,<0.1%,1414041,汉文皇后（戏曲 越剧）,上映64天,1,<0.1%,0.01,761.2万,42.5万
219,5.4%,5.0,<0.1%,1431842,浙南儿女英雄传之热血长虹,上映26天,1,<0.1%,0.01,761.2万,42.5万
219,2.7%,0.2,<0.1%,1489348,黄貔：天降财神猫,上映10天,24,<0.1%,0.01,761.2万,42.5万
219,2.9%,1.0,<0.1%,1300093,吾爱敦煌,上映95天,2,<0.1%,0.01,761.2万,42.5万
219,0.3%,0.4,<0.1%,1509537,人民万岁,上映56天,8,<0.1%,0.01,761.2万,42.5万
219,7.0%,0.4,<0.1%,1482315,名侦探柯南：黑铁的鱼影,上映66天,7,<0.1%,0.01,761.2万,42.5万
219,0.3%,0.5,<0.1%,1482089,我本是高山,上映88天,4,<0.1%,0.00,761.2万,42.5万
