日期,上座率,场均人次,票房占比,电影ID,电影名字,已上映天数,排片场次,排片占比,当日票房,当日总出票,当日总场次
412,3.0%,4.5,35.0%,1198578,你想活出怎样的人生,上映10天,110607,28.3%,1922.62,137.9万,39.0万
412,2.7%,4.1,27.5%,1470629,哥斯拉大战金刚2：帝国崛起,上映15天,87307,22.3%,1508.86,137.9万,39.0万
412,3.4%,3.3,7.0%,1370725,草木人间,上映10天,30742,7.8%,389.11,137.9万,39.0万
412,3.9%,3.8,5.5%,1487151,我们一起摇太阳,上映14天,19366,4.9%,302.19,137.9万,39.0万
412,2.7%,2.7,5.0%,1298240,黄雀在后！,上映10天,27291,6.9%,278.64,137.9万,39.0万
412,2.8%,2.8,3.0%,475180,功夫熊猫4,上映22天,14560,3.7%,167.41,137.9万,39.0万
412,2.1%,2.0,2.6%,1298495,来自汪星的你,上映首日,20479,5.2%,147.86,137.9万,39.0万
412,2.2%,2.2,2.6%,1483129,白日之下,上映首日,17028,4.3%,144.06,137.9万,39.0万
412,2.7%,2.5,2.2%,1491083,大“反”派,上映9天,12969,3.3%,123.35,137.9万,39.0万
412,1.0%,1.0,1.1%,1379047,有你真好！,上映首日,17591,4.5%,63.47,137.9万,39.0万
412,30.0%,27.1,0.8%,1522020,幸福慢车,上映4天,360,<0.1%,45.47,137.9万,39.0万
412,4.8%,4.4,0.8%,1448919,坠落的审判,上映15天,2382,0.6%,44.51,137.9万,39.0万
412,4.0%,4.8,0.7%,1441786,沙丘2,上映36天,1700,0.4%,42.85,137.9万,39.0万
412,2.8%,2.5,0.7%,1488960,周处除三害,上映43天,4246,1.0%,41.88,137.9万,39.0万
412,5.0%,4.9,0.7%,1462637,雪豹,上映10天,2037,0.5%,41.83,137.9万,39.0万
412,1.6%,1.5,0.5%,1328836,出门在外,上映首日,5339,1.3%,30.53,137.9万,39.0万
412,47.5%,30.5,0.5%,1437173,绝地重生,上映30天,263,<0.1%,28.90,137.9万,39.0万
412,3.2%,2.9,0.3%,1500234,熊出没·逆转时空,上映63天,1619,0.4%,17.92,137.9万,39.0万
412,3.9%,4.2,0.2%,1489349,第二十条,上映63天,892,0.2%,14.65,137.9万,39.0万
412,63.3%,89.2,0.2%,1414027,八百矿工上井冈,,60,<0.1%,13.86,137.9万,39.0万
412,2.3%,2.2,0.2%,1446251,午夜怪谈,上映9天,1543,0.3%,12.24,137.9万,39.0万
412,0.8%,0.8,0.2%,1374909,乘船而去,上映首日,4348,1.1%,11.70,137.9万,39.0万
412,8.1%,69.9,0.1%,1355362,我们的七月,,43,<0.1%,9.01,137.9万,39.0万
412,83.0%,95.4,0.1%,1431842,浙南儿女英雄传之热血长虹,上映79天,20,<0.1%,6.67,137.9万,39.0万
412,2.6%,2.3,0.1%,1495728,飞驰人生2,上映63天,698,0.1%,6.52,137.9万,39.0万
412,2.1%,1.7,0.1%,1451499,被我弄丢的你,上映36天,891,0.2%,6.08,137.9万,39.0万
412,9.1%,10.1,0.1%,1445662,堡垒,上映22天,194,<0.1%,5.82,137.9万,39.0万
412,0.6%,0.6,<0.1%,1487901,冰雪女王5：融冰之战,上映9天,2473,0.6%,5.20,137.9万,39.0万
412,9.0%,31.7,<0.1%,1340449,单声,,48,<0.1%,4.32,137.9万,39.0万
412,0.9%,1.1,<0.1%,1458881,陨石江湖：天降20亿,上映首日,1004,0.2%,3.72,137.9万,39.0万
412,10.9%,44.5,<0.1%,1459208,边疆军魂,,36,<0.1%,3.20,137.9万,39.0万
412,1.5%,1.5,<0.1%,1448767,灿烂的她,上映29天,588,0.1%,3.09,137.9万,39.0万
412,0.7%,114.0,<0.1%,1385790,望道,,4,<0.1%,3.06,137.9万,39.0万
412,--,149.4,<0.1%,1282399,苍穹,展映,5,<0.1%,2.98,137.9万,39.0万
412,60.1%,83.7,<0.1%,1504240,出发,,14,<0.1%,2.93,137.9万,39.0万
412,29.4%,31.4,<0.1%,1414999,一山之隔,,33,<0.1%,2.72,137.9万,39.0万
412,1.2%,17.9,<0.1%,1442386,挑战,上映29天,44,<0.1%,2.40,137.9万,39.0万
412,68.5%,47.3,<0.1%,1435017,李夏·在路上,上映43天,17,<0.1%,2.21,137.9万,39.0万
412,--,18.3,<0.1%,1475199,家园梦想,,36,<0.1%,1.97,137.9万,39.0万
412,22.7%,33.0,<0.1%,1427883,因你而动,上映36天,20,<0.1%,1.65,137.9万,39.0万
412,--,66.5,<0.1%,1355149,生死坚守,,11,<0.1%,1.46,137.9万,39.0万
412,0.1%,47.3,<0.1%,1413629,泪光中的妈妈,点映,15,<0.1%,1.43,137.9万,39.0万
412,--,50.0,<0.1%,1300763,陀螺女孩,上映29天,7,<0.1%,1.40,137.9万,39.0万
412,--,96.3,<0.1%,1515431,寻秘自然：地球往事,,4,<0.1%,1.27,137.9万,39.0万
412,47.9%,64.9,<0.1%,1263778,毛泽东在才溪,,8,<0.1%,1.23,137.9万,39.0万
412,12.6%,105.5,<0.1%,1487818,烽火塘田,,4,<0.1%,1.05,137.9万,39.0万
412,20.7%,19.1,<0.1%,1489930,阿莫阿依,上映28天,14,<0.1%,0.92,137.9万,39.0万
412,16.5%,51.4,<0.1%,1351757,爸爸，我懂你了,,7,<0.1%,0.90,137.9万,39.0万
412,0.6%,0.6,<0.1%,1491012,银河写手,上映14天,337,<0.1%,0.80,137.9万,39.0万
412,--,250.0,<0.1%,1356011,再见土拨鼠,点映,1,<0.1%,0.75,137.9万,39.0万
412,46.4%,107.0,<0.1%,1515447,寻秘自然：无形之力,,2,<0.1%,0.69,137.9万,39.0万
412,1.1%,1.0,<0.1%,1511023,午夜6号房,上映43天,184,<0.1%,0.62,137.9万,39.0万
412,--,42.7,<0.1%,1351501,水让我重生,,6,<0.1%,0.51,137.9万,39.0万
412,20.2%,18.5,<0.1%,1462645,孤军,,6,<0.1%,0.35,137.9万,39.0万
412,--,43.0,<0.1%,1435076,谁持彩练当空舞,,2,<0.1%,0.30,137.9万,39.0万
412,--,45.3,<0.1%,1499403,余下都是春天,,3,<0.1%,0.27,137.9万,39.0万
