日期,上座率,场均人次,票房占比,电影ID,电影名字,已上映天数,排片场次,排片占比,当日票房,当日总出票,当日总场次
208,3.2%,4.8,39.5%,1458876,年会不能停！,上映42天,93384,25.7%,1699.22,113.6万,36.2万
208,3.3%,3.8,13.9%,1331905,金手指,上映41天,40435,11.1%,599.91,113.6万,36.2万
208,1.8%,2.3,13.0%,1432500,临时劫案,上映21天,64309,17.7%,559.20,113.6万,36.2万
208,3.0%,3.8,5.2%,1260081,海王2：失落的王国,上映51天,16210,4.4%,227.48,113.6万,36.2万
208,1.9%,1.9,4.3%,1439164,动物园里有什么？,上映28天,26193,7.2%,188.77,113.6万,36.2万
208,1.7%,2.0,4.0%,1442365,养蜂人,上映28天,20843,5.7%,173.38,113.6万,36.2万
208,2.1%,2.1,3.2%,1207114,潜行,上映42天,17061,4.7%,138.82,113.6万,36.2万
208,2.0%,2.1,3.0%,1385865,三大队,上映56天,15073,4.1%,133.23,113.6万,36.2万
208,4.2%,4.3,2.4%,1482315,名侦探柯南：黑铁的鱼影,上映55天,7795,2.1%,107.19,113.6万,36.2万
208,1.9%,1.8,1.9%,1500903,开心超人之时空营救,上映20天,13805,3.8%,85.00,113.6万,36.2万
208,3.0%,2.9,1.9%,1431800,舒克贝塔·五角飞碟,上映41天,7840,2.1%,83.90,113.6万,36.2万
208,1.8%,1.8,1.5%,1461561,一闪一闪亮星星,上映41天,10416,2.8%,65.77,113.6万,36.2万
208,2.6%,4.8,1.0%,1504098,泰勒·斯威夫特：时代巡回演唱会,上映40天,2221,0.6%,46.89,113.6万,36.2万
208,98.2%,67.4,0.6%,1462645,孤军,上映43天,107,<0.1%,28.81,113.6万,36.2万
208,2.0%,1.8,0.6%,1463744,非诚勿扰3,上映41天,3811,1.0%,27.55,113.6万,36.2万
208,2.6%,2.4,0.5%,1479147,照明商店,上映63天,2545,0.7%,24.30,113.6万,36.2万
208,2.8%,2.8,0.3%,1490806,蜡笔小新：新次元！超能力大决战,上映76天,1918,0.5%,15.85,113.6万,36.2万
208,34.1%,74.7,0.3%,1431886,志愿军：雄兵出击,,53,<0.1%,14.41,113.6万,36.2万
208,1.0%,1.0,0.3%,1376729,大雨,上映28天,3510,0.9%,14.11,113.6万,36.2万
208,2.2%,2.0,0.2%,1413066,天降大任,上映34天,1530,0.4%,10.79,113.6万,36.2万
208,0.6%,0.6,0.1%,1458940,江豚·风时舞,上映20天,3842,1.0%,8.10,113.6万,36.2万
208,4.1%,3.9,0.1%,1218085,旺卡,上映63天,465,0.1%,6.73,113.6万,36.2万
208,2.4%,2.2,0.1%,338436,爱乐之城,,739,0.2%,6.39,113.6万,36.2万
208,3.1%,2.9,0.1%,1459756,狗神,上映56天,431,0.1%,5.13,113.6万,36.2万
208,--,1000.0,0.1%,1433391,申纪兰,,2,<0.1%,5.00,113.6万,36.2万
208,1.0%,2.1,<0.1%,1320785,小行星猎人,上映28天,474,0.1%,4.26,113.6万,36.2万
208,81.2%,241.0,<0.1%,1393548,白床单,,7,<0.1%,3.37,113.6万,36.2万
208,65.0%,92.9,<0.1%,1435076,谁持彩练当空舞,上映45天,10,<0.1%,3.17,113.6万,36.2万
208,0.3%,0.3,<0.1%,1328895,花千骨,上映20天,2746,0.7%,2.65,113.6万,36.2万
208,--,3.6,<0.1%,1229786,秋田,上映15天,155,<0.1%,1.91,113.6万,36.2万
208,0.2%,0.3,<0.1%,1426009,世界欠我一个你,上映14天,1137,0.3%,1.12,113.6万,36.2万
208,0.5%,0.6,<0.1%,1461260,森巴幸福岛之我要回家,上映13天,554,0.1%,1.09,113.6万,36.2万
208,0.8%,0.7,<0.1%,1441467,怒潮,上映55天,371,0.1%,1.03,113.6万,36.2万
208,0.8%,0.8,<0.1%,1433654,还是觉得你最好,,463,0.1%,0.99,113.6万,36.2万
208,0.7%,1.4,<0.1%,1387181,悬崖下72小时,上映14天,178,<0.1%,0.98,113.6万,36.2万
208,45.3%,80.0,<0.1%,1457129,北京2022,,3,<0.1%,0.72,113.6万,36.2万
208,1.2%,1.2,<0.1%,1320283,你的婚礼,,165,<0.1%,0.69,113.6万,36.2万
208,0.6%,0.8,<0.1%,1398529,家有儿女之神犬当家,上映20天,209,<0.1%,0.63,113.6万,36.2万
208,40.5%,139.0,<0.1%,1221853,探寻外太空生命,展映,1,<0.1%,0.59,113.6万,36.2万
208,--,3.9,<0.1%,1475199,家园梦想,上映77天,39,<0.1%,0.57,113.6万,36.2万
208,--,100.5,<0.1%,1445662,堡垒,,2,<0.1%,0.50,113.6万,36.2万
208,1.3%,0.8,<0.1%,1366178,夜幕将至,上映28天,112,<0.1%,0.36,113.6万,36.2万
208,32.6%,38.0,<0.1%,1417411,暴风,,3,<0.1%,0.34,113.6万,36.2万
208,1.8%,1.8,<0.1%,1355509,消失的收藏家,上映49天,55,<0.1%,0.27,113.6万,36.2万
208,--,11.5,<0.1%,672203,超级的我,,8,<0.1%,0.26,113.6万,36.2万
208,0.9%,1.1,<0.1%,1482089,我本是高山,上映77天,60,<0.1%,0.26,113.6万,36.2万
208,--,21.3,<0.1%,1362705,爱的重叠,上映28天,3,<0.1%,0.22,113.6万,36.2万
208,0.9%,0.8,<0.1%,1509537,人民万岁,上映45天,64,<0.1%,0.20,113.6万,36.2万
208,0.9%,2.3,<0.1%,1431946,双山阻击战,上映14天,27,<0.1%,0.19,113.6万,36.2万
208,33.1%,36.5,<0.1%,1469906,深城树下,上映28天,2,<0.1%,0.16,113.6万,36.2万
208,0.5%,5.4,<0.1%,1280203,开国将帅授衔1955,上映77天,5,<0.1%,0.15,113.6万,36.2万
208,0.8%,0.6,<0.1%,1356108,回西藏,上映29天,54,<0.1%,0.13,113.6万,36.2万
208,1.2%,1.0,<0.1%,1414041,汉文皇后（戏曲 越剧）,上映53天,28,<0.1%,0.13,113.6万,36.2万
208,3.0%,2.4,<0.1%,1431842,浙南儿女英雄传之热血长虹,上映15天,15,<0.1%,0.12,113.6万,36.2万
208,--,8.8,<0.1%,1437173,绝地重生,,4,<0.1%,0.10,113.6万,36.2万
208,0.9%,1.4,<0.1%,1484755,唢呐客,上映22天,17,<0.1%,0.10,113.6万,36.2万
208,28.7%,50.0,<0.1%,1418965,玩转门神,上映35天,1,<0.1%,0.10,113.6万,36.2万
208,0.2%,0.3,<0.1%,1457152,乌蒙奇缘,上映9天,80,<0.1%,0.08,113.6万,36.2万
208,5.9%,0.2,<0.1%,1500039,雪豹和她的朋友们,,160,<0.1%,0.07,113.6万,36.2万
208,0.4%,0.4,<0.1%,1470659,少年的我,上映14天,61,<0.1%,0.06,113.6万,36.2万
208,1.8%,0.4,<0.1%,1493351,飞鸭向前冲,上映63天,53,<0.1%,0.06,113.6万,36.2万
208,0.4%,0.4,<0.1%,1359725,瞒天过海,上映63天,31,<0.1%,0.05,113.6万,36.2万
208,0.1%,0.1,<0.1%,1366363,烟火人间,上映27天,87,<0.1%,0.04,113.6万,36.2万
208,0.8%,0.9,<0.1%,1455531,迷你特工队之汉堡大作战,上映90天,15,<0.1%,0.04,113.6万,36.2万
208,0.4%,1.1,<0.1%,1477400,你的约定,上映28天,16,<0.1%,0.04,113.6万,36.2万
208,4.1%,3.8,<0.1%,1423992,零度极限,,4,<0.1%,0.03,113.6万,36.2万
208,1.5%,0.8,<0.1%,1505746,诡摇铃,上映63天,12,<0.1%,0.03,113.6万,36.2万
208,0.8%,1.8,<0.1%,1398580,小马鞭,,4,<0.1%,0.03,113.6万,36.2万
208,6.0%,2.7,<0.1%,1462635,秦淮河边一间房,上映22天,3,<0.1%,0.02,113.6万,36.2万
208,0.9%,0.4,<0.1%,1290415,课本,上映13天,14,<0.1%,0.02,113.6万,36.2万
208,--,0.8,<0.1%,1495728,飞驰人生2,点映,8,<0.1%,0.02,113.6万,36.2万
208,0.2%,0.5,<0.1%,1424182,猎杀,上映42天,8,<0.1%,0.01,113.6万,36.2万
208,0.4%,0.7,<0.1%,1372970,破冰少年,上映22天,9,<0.1%,0.01,113.6万,36.2万
208,1.7%,1.3,<0.1%,1337941,雄狮少年,,4,<0.1%,0.01,113.6万,36.2万
208,0.2%,0.3,<0.1%,1198835,极限奇援,上映28天,15,<0.1%,0.01,113.6万,36.2万
208,0.2%,0.2,<0.1%,1487331,金色面具英雄,上映42天,21,<0.1%,0.01,113.6万,36.2万
208,--,1.5,<0.1%,1413344,平教之路,,2,<0.1%,0.01,113.6万,36.2万
208,1.2%,1.5,<0.1%,1356421,探探猫人鱼公主,,2,<0.1%,0.00,113.6万,36.2万
208,0.2%,0.3,<0.1%,1450443,月光武士,上映56天,6,<0.1%,0.00,113.6万,36.2万
208,3.6%,2.0,<0.1%,1407233,新神榜：杨戬,,1,<0.1%,0.00,113.6万,36.2万
208,0.0%,<0.1,<0.1%,1197614,误闯隐形岛,上映20天,40,<0.1%,0.00,113.6万,36.2万
208,--,0.1,<0.1%,1397232,少年先锋,上映61天,16,<0.1%,0.00,113.6万,36.2万
208,0.1%,<0.1,<0.1%,1300093,吾爱敦煌,上映84天,33,<0.1%,0.00,113.6万,36.2万
208,0.0%,0.1,<0.1%,1428129,无价之宝,上映91天,9,<0.1%,0.00,113.6万,36.2万
208,--,<0.1,<0.1%,1435155,青春梦幻之穷小子的幸福,上映21天,27,<0.1%,0.00,113.6万,36.2万
208,0.2%,0.1,<0.1%,1510511,我向星星许个愿,上映91天,9,<0.1%,0.00,113.6万,36.2万
208,--,0.0,<0.1%,1487151,我们一起摇太阳,,1,<0.1%,0.00,113.6万,36.2万
208,--,0.0,<0.1%,1500234,熊出没·逆转时空,点映,7,<0.1%,0,113.6万,36.2万
208,--,0.0,<0.1%,1462626,满江红,,1,<0.1%,0,113.6万,36.2万
208,--,0.0,<0.1%,1335394,八戒之天蓬下界,点映,3,<0.1%,0,113.6万,36.2万
208,--,0.0,<0.1%,1446115,长津湖之水门桥,,3,<0.1%,0,113.6万,36.2万
208,--,0.0,<0.1%,1218091,飞驰人生,,1,<0.1%,0,113.6万,36.2万
208,--,0.0,<0.1%,1413255,疯狂小世界,,1,<0.1%,0,113.6万,36.2万
208,--,0.0,<0.1%,78049,百星酒店,,1,<0.1%,0,113.6万,36.2万
208,--,0.0,<0.1%,65707,洛神,,1,<0.1%,0,113.6万,36.2万
208,--,0.0,<0.1%,78068,中国合伙人,,2,<0.1%,0,113.6万,36.2万
208,--,0.0,<0.1%,1432006,红毯先生,,1,<0.1%,0,113.6万,36.2万
208,--,0.0,<0.1%,1399197,樱桃崮下,,1,<0.1%,0,113.6万,36.2万
208,--,0.0,<0.1%,1451508,超级飞侠：乐迪加速,,1,<0.1%,0,113.6万,36.2万
208,--,0.0,<0.1%,1396517,年少有你,,5,<0.1%,0,113.6万,36.2万
208,--,0.0,<0.1%,1367512,守望相思树,,3,<0.1%,0,113.6万,36.2万
208,--,0.0,<0.1%,1299144,阿里巴巴与神灯,,2,<0.1%,0,113.6万,36.2万
208,--,0.0,<0.1%,1514412,红手印,上映55天,1,<0.1%,0,113.6万,36.2万
208,--,0.0,<0.1%,1385972,觅渡,,3,<0.1%,0,113.6万,36.2万
208,--,0.0,<0.1%,1491846,落地生根,,1,<0.1%,0,113.6万,36.2万
208,--,0.0,<0.1%,1355569,笨鸟大冒险,,1,<0.1%,0,113.6万,36.2万
208,--,0.0,<0.1%,1355232,硬核老爸,,3,<0.1%,0,113.6万,36.2万
208,--,0.0,<0.1%,1413550,梦回金鸡岭,上映14天,9,<0.1%,0,113.6万,36.2万
208,--,0.0,<0.1%,1215684,午夜迷途,,5,<0.1%,0,113.6万,36.2万
