日期,上座率,场均人次,票房占比,电影ID,电影名字,已上映天数,排片场次,排片占比,当日票房,当日总出票,当日总场次
504,14.1%,19.0,28.6%,1446323,末路狂花钱,上映4天,104937,22.0%,7978.04,688.9万,47.5万
504,8.5%,13.5,22.2%,1413549,维和防暴队,上映4天,109688,23.0%,6187.65,688.9万,47.5万
504,15.9%,20.5,20.0%,78645,九龙城寨之围城,上映4天,66301,13.9%,5584.91,688.9万,47.5万
504,10.7%,13.0,11.8%,1488646,间谍过家家 代号：白,上映5天,65294,13.7%,3298.59,688.9万,47.5万
504,11.4%,12.1,6.1%,225980,哈尔的移动城堡,上映5天,35761,7.5%,1709.87,688.9万,47.5万
504,10.7%,13.1,2.6%,1470629,哥斯拉大战金刚2：帝国崛起,上映37天,13100,2.7%,724.19,688.9万,47.5万
504,7.8%,7.9,1.9%,1495758,猪猪侠大电影·星际行动,上映4天,20839,4.3%,549.64,688.9万,47.5万
504,5.6%,5.3,1.6%,1489942,穿过月亮的旅行,上映4天,21464,4.5%,455.78,688.9万,47.5万
504,6.1%,5.8,1.4%,1489410,没有一顿火锅解决不了的事,上映4天,17734,3.7%,411.86,688.9万,47.5万
504,11.6%,12.2,1.1%,475180,功夫熊猫4,上映44天,6512,1.3%,318.81,688.9万,47.5万
504,10.6%,10.8,0.7%,1198578,你想活出怎样的人生,上映32天,4960,1.0%,207.39,688.9万,47.5万
504,12.3%,12.6,0.5%,1500234,熊出没·逆转时空,上映85天,3201,0.6%,158.73,688.9万,47.5万
504,55.2%,53.4,0.1%,1334237,彷徨之刃,点映,142,<0.1%,33.17,688.9万,47.5万
504,3.4%,3.8,<0.1%,1396308,魔幻奇缘之宝石公主,,2022,0.4%,25.45,688.9万,47.5万
504,9.9%,14.7,<0.1%,1441786,沙丘2,上映58天,215,<0.1%,20.15,688.9万,47.5万
504,10.2%,9.9,<0.1%,1310520,年少日记,上映16天,421,<0.1%,17.18,688.9万,47.5万
