日期,上座率,场均人次,票房占比,电影ID,电影名字,已上映天数,排片场次,排片占比,当日票房,当日总出票,当日总场次
520,8.5%,10.6,26.9%,1446323,末路狂花钱,上映20天,58540,14.9%,2487.37,230.8万,39.1万
520,7.1%,9.4,18.4%,78645,九龙城寨之围城,上映20天,44710,11.4%,1706.35,230.8万,39.1万
520,5.0%,6.3,17.4%,1491249,错过你的那些年,上映2天,66688,17.0%,1609.79,230.8万,39.1万
520,3.5%,4.4,10.7%,1334237,彷徨之刃,上映4天,54406,13.8%,995.64,230.8万,39.1万
520,3.3%,5.3,7.7%,1309779,猩球崛起：新世界,上映11天,32829,8.3%,718.76,230.8万,39.1万
520,2.8%,3.1,3.3%,1461557,今夜，就算这份爱恋从世界上消失,上映3天,25760,6.5%,304.93,230.8万,39.1万
520,2.4%,2.5,2.4%,1405602,朝云暮雨,上映4天,22086,5.6%,225.01,230.8万,39.1万
520,3.4%,3.5,2.4%,1413549,维和防暴队,上映20天,15739,4.0%,224.83,230.8万,39.1万
520,4.8%,4.9,1.3%,225980,哈尔的移动城堡,上映21天,6307,1.6%,120.51,230.8万,39.1万
520,9.7%,8.4,1.2%,1495758,猪猪侠大电影·星际行动,上映20天,2762,0.7%,110.90,230.8万,39.1万
520,3.2%,3.2,1.1%,1488646,间谍过家家 代号：白,上映21天,9005,2.3%,110.57,230.8万,39.1万
520,6.1%,6.1,0.8%,1427828,不能错过的只有你,,3519,0.8%,78.41,230.8万,39.1万
520,4.1%,3.5,0.7%,1518388,替身纸人2,上映3天,5438,1.3%,66.71,230.8万,39.1万
520,1.6%,2.3,0.6%,1374577,特技狂人,上映4天,5705,1.4%,62.87,230.8万,39.1万
520,90.7%,82.8,0.5%,1385822,我才不要和你做朋友呢,点映,219,<0.1%,49.37,230.8万,39.1万
520,1.1%,1.2,0.5%,1478828,你是我的英雄,上映首日,8884,2.2%,48.62,230.8万,39.1万
520,75.7%,76.5,0.4%,1511969,周立波回清溪,上映6天,139,<0.1%,42.44,230.8万,39.1万
520,56.3%,81.7,0.4%,1489930,阿莫阿依,上映66天,90,<0.1%,42.35,230.8万,39.1万
520,1.2%,1.2,0.4%,1466394,四月女友,上映3天,8151,2.0%,39.25,230.8万,39.1万
520,0.7%,0.8,0.3%,1490986,你就在我身边,上映4天,12033,3.0%,34.99,230.8万,39.1万
520,19.4%,139.5,0.2%,1352371,雪域少年,,36,<0.1%,25.11,230.8万,39.1万
520,31.3%,47.4,0.2%,1437173,绝地重生,上映68天,105,<0.1%,23.19,230.8万,39.1万
520,3.2%,3.4,0.2%,1470629,哥斯拉大战金刚2：帝国崛起,上映53天,1635,0.4%,22.36,230.8万,39.1万
520,2.5%,2.1,0.1%,1489942,穿过月亮的旅行,上映20天,2215,0.5%,18.39,230.8万,39.1万
520,3.3%,3.2,0.1%,1198578,你想活出怎样的人生,上映48天,994,0.2%,12.00,230.8万,39.1万
520,60.5%,64.0,<0.1%,1435076,谁持彩练当空舞,,17,<0.1%,4.77,230.8万,39.1万
520,3.7%,4.6,<0.1%,1461216,红色冲浪板,上映4天,246,<0.1%,4.39,230.8万,39.1万
520,--,38.2,<0.1%,1417411,暴风,,31,<0.1%,4.21,230.8万,39.1万
