日期,上座率,场均人次,票房占比,电影ID,电影名字,已上映天数,排片场次,排片占比,当日票房,当日总出票,当日总场次
425,0.9%,1.5,21.7%,1470629,哥斯拉大战金刚2：帝国崛起,上映28天,76793,21.7%,489.83,55.2万,35.3万
425,4.9%,6.3,19.8%,78645,九龙城寨之围城,点映,18253,5.1%,447.59,55.2万,35.3万
425,0.8%,1.1,14.8%,1198578,你想活出怎样的人生,上映23天,75584,21.4%,335.28,55.2万,35.3万
425,1.6%,1.7,8.7%,1487151,我们一起摇太阳,上映27天,27743,7.8%,197.50,55.2万,35.3万
425,1.8%,1.8,5.9%,1491083,大“反”派,上映22天,19239,5.4%,134.22,55.2万,35.3万
425,1.1%,1.1,5.0%,1370725,草木人间,上映23天,26231,7.4%,114.37,55.2万,35.3万
425,0.9%,0.9,3.3%,1298240,黄雀在后！,上映23天,21043,5.9%,76.08,55.2万,35.3万
425,1.0%,1.1,2.8%,1310520,年少日记,上映7天,14570,4.1%,63.65,55.2万,35.3万
425,0.8%,0.9,1.7%,475180,功夫熊猫4,上映35天,10972,3.1%,39.65,55.2万,35.3万
425,0.3%,0.4,1.3%,58747,数码宝贝02：最初的召唤,上映6天,21864,6.2%,30.59,55.2万,35.3万
425,9.3%,8.0,0.9%,1522256,我要当老师,上映8天,599,0.1%,21.21,55.2万,35.3万
425,1.2%,1.2,0.9%,1488960,周处除三害,上映56天,4497,1.2%,20.69,55.2万,35.3万
425,0.6%,0.7,0.6%,1483129,白日之下,上映14天,5857,1.6%,15.71,55.2万,35.3万
425,1.2%,1.7,0.6%,1441786,沙丘2,上映49天,1582,0.4%,14.47,55.2万,35.3万
425,30.1%,25.0,0.6%,1522020,幸福慢车,上映17天,123,<0.1%,14.35,55.2万,35.3万
425,1.4%,1.4,0.5%,1448919,坠落的审判,上映28天,1957,0.5%,11.96,55.2万,35.3万
425,0.8%,0.7,0.5%,1250661,消失的木偶,上映7天,4802,1.3%,11.61,55.2万,35.3万
425,79.9%,100.3,0.4%,1414027,八百矿工上井冈,,36,<0.1%,9.75,55.2万,35.3万
425,19.3%,15.2,0.4%,1437173,绝地重生,上映43天,171,<0.1%,9.11,55.2万,35.3万
425,--,31.3,0.3%,1417411,暴风,,74,<0.1%,8.12,55.2万,35.3万
425,0.6%,0.6,0.3%,1490406,金的音像店,上映7天,2727,0.7%,7.11,55.2万,35.3万
425,5.8%,5.5,0.3%,1525094,长风万里,上映首日,405,0.1%,7.02,55.2万,35.3万
425,2.0%,1.7,0.2%,1489349,第二十条,上映76天,972,0.2%,6.44,55.2万,35.3万
425,14.6%,58.2,0.2%,1469929,假如爱情欺骗了你,上映25天,28,<0.1%,5.47,55.2万,35.3万
425,50.3%,32.8,0.2%,1458881,陨石江湖：天降20亿,上映14天,61,<0.1%,5.40,55.2万,35.3万
425,1.5%,1.4,0.2%,1504186,中国车手周冠宇,上映7天,858,0.2%,5.31,55.2万,35.3万
425,1.4%,1.5,0.2%,1462637,雪豹,上映23天,842,0.2%,5.28,55.2万,35.3万
425,56.0%,46.0,0.1%,1427883,因你而动,上映49天,29,<0.1%,3.36,55.2万,35.3万
425,--,160.2,0.1%,1282399,苍穹,展映,5,<0.1%,3.20,55.2万,35.3万
425,1.0%,1.0,0.1%,1495728,飞驰人生2,上映76天,773,0.2%,3.13,55.2万,35.3万
425,--,112.8,0.1%,1385790,望道,,4,<0.1%,3.01,55.2万,35.3万
425,1.8%,1.7,0.1%,1374909,乘船而去,上映14天,491,0.1%,2.94,55.2万,35.3万
425,0.9%,0.8,0.1%,1451499,被我弄丢的你,上映49天,751,0.2%,2.38,55.2万,35.3万
425,77.6%,74.2,0.1%,1387181,悬崖下72小时,上映91天,9,<0.1%,2.36,55.2万,35.3万
425,0.4%,0.4,<0.1%,1500234,熊出没·逆转时空,上映76天,1382,0.3%,2.10,55.2万,35.3万
425,0.3%,1.1,<0.1%,1356011,再见土拨鼠,上映7天,493,0.1%,1.92,55.2万,35.3万
425,0.5%,0.6,<0.1%,1519724,重山之外,上映6天,1115,0.3%,1.86,55.2万,35.3万
425,0.9%,0.9,<0.1%,1446251,午夜怪谈,上映22天,543,0.1%,1.72,55.2万,35.3万
425,0.4%,0.4,<0.1%,1479602,疯狂星期一,上映7天,882,0.2%,1.64,55.2万,35.3万
