日期,上座率,场均人次,票房占比,电影ID,电影名字,已上映天数,排片场次,排片占比,当日票房,当日总出票,当日总场次
530,1.4%,1.9,23.2%,1446323,末路狂花钱,上映30天,70489,19.5%,546.05,57.2万,36.0万
530,1.6%,2.2,21.4%,78645,九龙城寨之围城,上映30天,55703,15.4%,502.27,57.2万,36.0万
530,0.8%,1.3,7.3%,1309779,猩球崛起：新世界,上映21天,31357,8.7%,171.71,57.2万,36.0万
530,0.9%,1.0,6.4%,1334237,彷徨之刃,上映14天,35906,9.9%,150.47,57.2万,36.0万
530,0.6%,0.8,6.1%,1259816,三叉戟,上映7天,46420,12.8%,144.25,57.2万,36.0万
530,6.0%,6.6,3.1%,1385822,我才不要和你做朋友呢,点映,2830,0.7%,74.40,57.2万,36.0万
530,1.1%,1.1,3.0%,1413549,维和防暴队,上映30天,15471,4.2%,72.46,57.2万,36.0万
530,1.5%,1.7,2.9%,1478828,你是我的英雄,上映11天,8392,2.3%,69.15,57.2万,36.0万
530,0.8%,0.9,2.6%,1491249,错过你的那些年,上映12天,18022,5.0%,61.56,57.2万,36.0万
530,75.3%,79.7,2.3%,1511969,周立波回清溪,上映16天,194,<0.1%,55.95,57.2万,36.0万
530,56.6%,101.8,2.2%,1250604,里斯本丸沉没,展映,101,<0.1%,52.50,57.2万,36.0万
530,1.1%,1.1,2.2%,1431973,朱同在三年级丢失了超能力,上映6天,12378,3.4%,52.08,57.2万,36.0万
530,1.5%,1.6,1.6%,225980,哈尔的移动城堡,上映31天,6184,1.7%,37.60,57.2万,36.0万
530,71.6%,90.4,1.5%,1418942,走走停停,点映,17,<0.1%,35.32,57.2万,36.0万
530,91.3%,61.1,1.4%,1522256,我要当老师,上映43天,111,<0.1%,33.18,57.2万,36.0万
530,60.7%,82.1,1.2%,1435076,谁持彩练当空舞,,82,<0.1%,28.87,57.2万,36.0万
530,0.8%,0.9,1.1%,1488646,间谍过家家 代号：白,上映31天,7857,2.1%,27.19,57.2万,36.0万
530,0.6%,0.6,1.0%,1322239,盟军敢死队,上映7天,9124,2.5%,24.17,57.2万,36.0万
530,63.2%,133.4,0.9%,1352371,雪域少年,,35,<0.1%,23.34,57.2万,36.0万
530,1.2%,1.2,0.9%,1461557,今夜，就算这份爱恋从世界上消失,上映13天,4810,1.3%,22.27,57.2万,36.0万
530,0.6%,0.5,0.6%,1405602,朝云暮雨,上映14天,6428,1.7%,14.22,57.2万,36.0万
