日期,上座率,场均人次,票房占比,电影ID,电影名字,已上映天数,排片场次,排片占比,当日票房,当日总出票,当日总场次
121,6.5%,10.0,34.9%,1458876,年会不能停！,上映24天,95578,21.8%,3770.12,275.1万,43.8万
121,5.3%,7.2,24.8%,1432500,临时劫案,上映3天,96316,22.0%,2686.79,275.1万,43.8万
121,6.0%,6.7,9.1%,1331905,金手指,上映23天,37018,8.4%,989.34,275.1万,43.8万
121,4.5%,5.7,5.0%,1442365,养蜂人,上映10天,22712,5.1%,543.48,275.1万,43.8万
121,4.4%,4.6,4.0%,1439164,动物园里有什么？,上映10天,25426,5.8%,436.65,275.1万,43.8万
121,5.8%,5.9,2.8%,1385865,三大队,上映38天,12317,2.8%,310.30,275.1万,43.8万
121,3.8%,3.8,2.8%,1500903,开心超人之时空营救,上映2天,24156,5.5%,307.63,275.1万,43.8万
121,5.8%,7.5,2.4%,1260081,海王2：失落的王国,上映33天,9106,2.0%,269.61,275.1万,43.8万
121,4.2%,4.2,2.4%,1207114,潜行,上映24天,16237,3.7%,262.42,275.1万,43.8万
121,6.1%,12.4,1.4%,1504098,泰勒·斯威夫特：时代巡回演唱会,上映22天,2479,0.5%,152.55,275.1万,43.8万
121,6.4%,6.3,1.3%,1431800,舒克贝塔·五角飞碟,上映23天,6254,1.4%,148.66,275.1万,43.8万
121,1.2%,1.3,1.2%,1328895,花千骨,上映2天,26684,6.0%,130.55,275.1万,43.8万
121,3.5%,3.4,1.1%,1461561,一闪一闪亮星星,上映23天,10275,2.3%,124.72,275.1万,43.8万
121,1.9%,1.9,1.0%,1458940,江豚·风时舞,上映2天,16068,3.6%,117.50,275.1万,43.8万
121,7.3%,6.9,0.8%,1482315,名侦探柯南：黑铁的鱼影,上映37天,3745,0.8%,87.84,275.1万,43.8万
121,5.8%,4.9,0.7%,1463744,非诚勿扰3,上映23天,4056,0.9%,82.92,275.1万,43.8万
121,3.5%,3.3,0.5%,1376729,大雨,上映10天,4120,0.9%,54.59,275.1万,43.8万
121,1.8%,1.9,0.4%,1413066,天降大任,上映16天,6499,1.4%,46.22,275.1万,43.8万
121,4.2%,3.9,0.3%,1479147,照明商店,上映45天,2547,0.5%,38.85,275.1万,43.8万
121,42.7%,58.4,0.2%,1482089,我本是高山,上映59天,113,<0.1%,26.34,275.1万,43.8万
121,16.3%,75.5,0.2%,1462645,孤军,上映25天,58,<0.1%,21.68,275.1万,43.8万
121,5.4%,4.9,0.1%,338436,爱乐之城,,1087,0.2%,21.33,275.1万,43.8万
121,9.8%,9.5,0.1%,1218085,旺卡,上映45天,482,0.1%,18.52,275.1万,43.8万
121,7.7%,33.0,0.1%,1431886,志愿军：雄兵出击,,10,<0.1%,16.03,275.1万,43.8万
121,1.5%,2.8,0.1%,1320785,小行星猎人,上映10天,1123,0.2%,12.97,275.1万,43.8万
121,--,75.1,0.1%,1446134,开山人,上映55天,32,<0.1%,12.01,275.1万,43.8万
121,24.7%,29.8,<0.1%,1509537,人民万岁,上映27天,93,<0.1%,10.26,275.1万,43.8万
121,9.5%,8.5,<0.1%,1459756,狗神,上映38天,276,<0.1%,9.63,275.1万,43.8万
121,3.5%,3.4,<0.1%,1490806,蜡笔小新：新次元！超能力大决战,上映58天,1000,0.2%,9.62,275.1万,43.8万
121,0.8%,0.8,<0.1%,1433654,还是觉得你最好,,3124,0.7%,8.08,275.1万,43.8万
121,7.0%,6.6,<0.1%,1493351,飞鸭向前冲,上映45天,299,<0.1%,7.73,275.1万,43.8万
121,9.8%,8.3,<0.1%,1356108,回西藏,上映11天,172,<0.1%,7.02,275.1万,43.8万
121,2.3%,7.2,<0.1%,1366363,烟火人间,上映9天,256,<0.1%,6.49,275.1万,43.8万
121,1.2%,1.4,<0.1%,1398529,家有儿女之神犬当家,上映2天,1275,0.2%,6.34,275.1万,43.8万
121,7.8%,7.7,<0.1%,1457792,汪汪队立大功大电影2：超能大冒险,,226,<0.1%,5.77,275.1万,43.8万
121,--,167.6,<0.1%,1282399,苍穹,展映,5,<0.1%,3.35,275.1万,43.8万
121,5.6%,3.7,<0.1%,1366178,夜幕将至,上映10天,180,<0.1%,2.89,275.1万,43.8万
121,5.2%,8.8,<0.1%,1481790,星愿,上映59天,67,<0.1%,2.64,275.1万,43.8万
121,1.9%,1.8,<0.1%,1320283,你的婚礼,,384,<0.1%,2.41,275.1万,43.8万
121,2.2%,1.9,<0.1%,1441467,怒潮,上映37天,269,<0.1%,2.24,275.1万,43.8万
121,2.4%,2.0,<0.1%,1451694,再见，李可乐,上映52天,256,<0.1%,2.04,275.1万,43.8万
121,23.3%,36.0,<0.1%,1423992,零度极限,,22,<0.1%,2.02,275.1万,43.8万
121,0.1%,0.2,<0.1%,1435155,青春梦幻之穷小子的幸福,上映3天,3527,0.8%,1.46,275.1万,43.8万
121,--,85.3,<0.1%,1437173,绝地重生,,4,<0.1%,1.18,275.1万,43.8万
121,100.0%,334.0,<0.1%,1516739,北极荒原,展映,1,<0.1%,1.10,275.1万,43.8万
121,35.3%,33.7,<0.1%,1462635,秦淮河边一间房,上映4天,11,<0.1%,0.96,275.1万,43.8万
