日期,上座率,场均人次,票房占比,电影ID,电影名字,已上映天数,排片场次,排片占比,当日票房,当日总出票,当日总场次
130,2.7%,4.2,35.4%,1458876,年会不能停！,上映33天,93682,24.9%,1460.64,109.1万,37.5万
130,1.8%,2.4,16.0%,1432500,临时劫案,上映12天,72372,19.2%,661.41,109.1万,37.5万
130,3.2%,3.6,12.8%,1331905,金手指,上映32天,38011,10.1%,530.92,109.1万,37.5万
130,2.2%,2.3,5.4%,1439164,动物园里有什么？,上映19天,26988,7.1%,226.17,109.1万,37.5万
130,1.8%,2.2,4.9%,1442365,养蜂人,上映19天,23421,6.2%,202.13,109.1万,37.5万
130,2.8%,2.9,4.5%,1385865,三大队,上映47天,15811,4.2%,189.33,109.1万,37.5万
130,2.7%,3.4,4.2%,1260081,海王2：失落的王国,上映42天,13937,3.7%,176.42,109.1万,37.5万
130,2.3%,2.2,3.3%,1207114,潜行,上映33天,16486,4.3%,136.09,109.1万,37.5万
130,1.7%,1.7,1.8%,1500903,开心超人之时空营救,上映11天,14035,3.7%,75.86,109.1万,37.5万
130,2.0%,1.9,1.7%,1461561,一闪一闪亮星星,上映32天,10667,2.8%,72.55,109.1万,37.5万
130,3.3%,3.3,1.6%,1482315,名侦探柯南：黑铁的鱼影,上映46天,6371,1.6%,66.41,109.1万,37.5万
130,2.6%,2.6,1.4%,1431800,舒克贝塔·五角飞碟,上映32天,6521,1.7%,61.36,109.1万,37.5万
130,2.0%,3.6,0.9%,1504098,泰勒·斯威夫特：时代巡回演唱会,上映31天,2366,0.6%,39.42,109.1万,37.5万
130,2.6%,2.5,0.8%,1479147,照明商店,上映54天,3640,0.9%,36.02,109.1万,37.5万
130,2.8%,2.3,0.7%,1463744,非诚勿扰3,上映32天,3265,0.8%,28.92,109.1万,37.5万
130,1.2%,1.1,0.4%,1376729,大雨,上映19天,4051,1.0%,18.37,109.1万,37.5万
130,0.8%,0.8,0.4%,1458940,江豚·风时舞,上映11天,5457,1.4%,16.49,109.1万,37.5万
130,2.1%,2.0,0.3%,1413066,天降大任,上映25天,1890,0.5%,13.38,109.1万,37.5万
130,2.6%,2.6,0.2%,1490806,蜡笔小新：新次元！超能力大决战,上映67天,1509,0.4%,11.36,109.1万,37.5万
130,18.8%,21.2,0.2%,1431886,志愿军：雄兵出击,,49,<0.1%,9.55,109.1万,37.5万
130,3.5%,3.4,0.2%,1218085,旺卡,上映54天,705,0.1%,8.68,109.1万,37.5万
130,15.7%,17.2,0.2%,1509537,人民万岁,上映36天,136,<0.1%,8.50,109.1万,37.5万
130,2.7%,2.4,0.1%,338436,爱乐之城,,712,0.1%,6.81,109.1万,37.5万
130,31.0%,53.7,0.1%,1487331,金色面具英雄,上映33天,23,<0.1%,6.34,109.1万,37.5万
130,0.3%,0.3,0.1%,1328895,花千骨,上映11天,4300,1.1%,5.54,109.1万,37.5万
130,3.0%,2.8,<0.1%,1459756,狗神,上映47天,374,<0.1%,4.08,109.1万,37.5万
130,3.0%,2.7,<0.1%,1493351,飞鸭向前冲,上映54天,439,0.1%,3.98,109.1万,37.5万
130,--,180.6,<0.1%,1282399,苍穹,展映,5,<0.1%,3.61,109.1万,37.5万
130,0.3%,0.4,<0.1%,1426009,世界欠我一个你,上映5天,2426,0.6%,3.23,109.1万,37.5万
130,0.6%,1.2,<0.1%,1320785,小行星猎人,上映19天,591,0.1%,2.96,109.1万,37.5万
130,36.7%,97.7,<0.1%,1414027,八百矿工上井冈,,12,<0.1%,2.93,109.1万,37.5万
130,2.9%,3.9,<0.1%,1482089,我本是高山,上映68天,48,<0.1%,2.43,109.1万,37.5万
130,1.3%,1.2,<0.1%,1451694,再见，李可乐,上映61天,419,0.1%,1.96,109.1万,37.5万
130,--,3.6,<0.1%,1229786,秋田,上映6天,155,<0.1%,1.96,109.1万,37.5万
130,0.5%,0.7,<0.1%,1461260,森巴幸福岛之我要回家,上映4天,951,0.2%,1.83,109.1万,37.5万
130,5.6%,3.2,<0.1%,1366178,夜幕将至,上映19天,126,<0.1%,1.62,109.1万,37.5万
130,0.8%,0.8,<0.1%,1433654,还是觉得你最好,,666,0.1%,1.61,109.1万,37.5万
130,--,88.4,<0.1%,1445662,堡垒,,7,<0.1%,1.54,109.1万,37.5万
130,--,165.0,<0.1%,1457129,北京2022,,2,<0.1%,1.32,109.1万,37.5万
130,0.8%,0.8,<0.1%,1441467,怒潮,上映46天,373,<0.1%,1.16,109.1万,37.5万
130,14.7%,16.0,<0.1%,1462645,孤军,上映34天,22,<0.1%,1.05,109.1万,37.5万
130,5.3%,4.0,<0.1%,1366363,烟火人间,上映18天,101,<0.1%,0.95,109.1万,37.5万
130,31.7%,70.0,<0.1%,1475123,光明使者周维忠,上映57天,3,<0.1%,0.75,109.1万,37.5万
130,0.6%,0.6,<0.1%,1398529,家有儿女之神犬当家,上映11天,333,<0.1%,0.74,109.1万,37.5万
130,10.0%,4.4,<0.1%,1300093,吾爱敦煌,上映75天,42,<0.1%,0.65,109.1万,37.5万
130,15.2%,16.6,<0.1%,1417411,暴风,,11,<0.1%,0.65,109.1万,37.5万
