日期,上座率,场均人次,票房占比,电影ID,电影名字,已上映天数,排片场次,排片占比,当日票房,当日总出票,当日总场次
108,3.8%,5.7,38.4%,1458876,年会不能停！,上映11天,95620,27.2%,2151.75,142.3万,35.1万
108,3.4%,4.3,17.0%,1331905,金手指,上映10天,57150,16.2%,955.85,142.3万,35.1万
108,3.5%,3.8,12.6%,1207114,潜行,上映11天,48253,13.7%,710.40,142.3万,35.1万
108,3.3%,3.7,7.1%,1385865,三大队,上映25天,26299,7.4%,399.80,142.3万,35.1万
108,1.8%,2.1,6.0%,1461561,一闪一闪亮星星,上映10天,43406,12.3%,339.79,142.3万,35.1万
108,2.3%,3.2,4.4%,1260081,海王2：失落的王国,上映20天,20578,5.8%,251.02,142.3万,35.1万
108,2.9%,2.8,3.4%,1463744,非诚勿扰3,上映10天,16969,4.8%,191.57,142.3万,35.1万
108,98.6%,68.3,2.3%,1462645,孤军,上映12天,408,0.1%,134.26,142.3万,35.1万
108,2.4%,3.7,1.7%,1504098,泰勒·斯威夫特：时代巡回演唱会,上映9天,5841,1.6%,97.38,142.3万,35.1万
108,19.8%,20.9,0.8%,1509537,人民万岁,上映14天,563,0.1%,48.67,142.3万,35.1万
108,2.7%,2.5,0.8%,1479147,照明商店,上映32天,4520,1.2%,45.51,142.3万,35.1万
108,28.0%,66.7,0.7%,1482089,我本是高山,上映46天,168,<0.1%,42.54,142.3万,35.1万
108,55.2%,49.9,0.6%,1487331,金色面具英雄,上映11天,191,<0.1%,34.11,142.3万,35.1万
108,2.2%,2.2,0.5%,1482315,名侦探柯南：黑铁的鱼影,上映24天,4510,1.2%,31.66,142.3万,35.1万
108,1.2%,1.1,0.4%,1431800,舒克贝塔·五角飞碟,上映10天,5490,1.5%,23.50,142.3万,35.1万
108,2.5%,2.4,0.3%,338436,爱乐之城,,2324,0.6%,22.05,142.3万,35.1万
108,2.1%,2.0,0.3%,1441467,怒潮,上映24天,2207,0.6%,18.14,142.3万,35.1万
108,14.0%,19.0,0.2%,1474410,爆裂点,上映32天,177,<0.1%,15.31,142.3万,35.1万
108,0.4%,0.4,0.2%,1413066,天降大任,上映3天,9124,2.5%,13.31,142.3万,35.1万
108,1.0%,0.9,0.2%,1320283,你的婚礼,,3370,0.9%,11.30,142.3万,35.1万
108,25.7%,51.1,0.1%,1431886,志愿军：雄兵出击,,30,<0.1%,10.41,142.3万,35.1万
108,3.4%,3.3,0.1%,1459756,狗神,上映25天,728,0.2%,8.98,142.3万,35.1万
