日期,上座率,场均人次,票房占比,电影ID,电影名字,已上映天数,排片场次,排片占比,当日票房,当日总出票,当日总场次
216,25.4%,34.8,31.6%,1478901,热辣滚烫,上映7天,166103,33.9%,27592.87,1830.2万,48.9万
216,28.9%,36.2,28.3%,1495728,飞驰人生2,上映7天,141392,28.9%,24740.10,1830.2万,48.9万
216,40.8%,43.7,22.2%,1489349,第二十条,上映7天,92854,18.9%,19380.18,1830.2万,48.9万
216,39.3%,43.4,17.1%,1500234,熊出没·逆转时空,上映7天,74585,15.2%,14986.78,1830.2万,48.9万
216,11.9%,9.6,0.4%,1432006,红毯先生,点映,7710,1.5%,406.21,1830.2万,48.9万
216,11.7%,9.5,<0.1%,1458876,年会不能停！,上映50天,795,0.1%,32.63,1830.2万,48.9万
216,3.7%,3.5,<0.1%,1335394,八戒之天蓬下界,上映7天,1916,0.3%,29.32,1830.2万,48.9万
216,14.9%,13.2,<0.1%,1260081,海王2：失落的王国,上映59天,324,<0.1%,17.40,1830.2万,48.9万
216,83.4%,2.7,<0.1%,1487151,我们一起摇太阳,,1292,0.2%,16.47,1830.2万,48.9万
216,20.7%,31.7,<0.1%,1504098,泰勒·斯威夫特：时代巡回演唱会,上映48天,71,<0.1%,11.40,1830.2万,48.9万
216,8.7%,8.0,<0.1%,1432500,临时劫案,上映29天,191,<0.1%,6.06,1830.2万,48.9万
216,61.1%,104.8,<0.1%,1462645,孤军,上映51天,12,<0.1%,5.02,1830.2万,48.9万
216,10.6%,9.0,<0.1%,1431800,舒克贝塔·五角飞碟,上映49天,129,<0.1%,4.89,1830.2万,48.9万
216,2.0%,1.9,<0.1%,1489348,黄貔：天降财神猫,上映7天,632,0.1%,4.81,1830.2万,48.9万
216,--,141.4,<0.1%,1362705,爱的重叠,上映36天,8,<0.1%,4.44,1830.2万,48.9万
216,12.9%,10.8,<0.1%,1331905,金手指,上映49天,79,<0.1%,4.12,1830.2万,48.9万
216,--,169.8,<0.1%,1282399,苍穹,展映,6,<0.1%,4.07,1830.2万,48.9万
216,13.8%,11.2,<0.1%,1218085,旺卡,上映71天,53,<0.1%,2.47,1830.2万,48.9万
216,4.1%,3.9,<0.1%,1281273,破战,上映首日,130,<0.1%,1.98,1830.2万,48.9万
216,10.0%,8.9,<0.1%,1442365,养蜂人,上映36天,46,<0.1%,1.88,1830.2万,48.9万
216,100.0%,336.0,<0.1%,1516739,北极荒原,展映,1,<0.1%,1.44,1830.2万,48.9万
216,7.2%,5.9,<0.1%,1500903,开心超人之时空营救,上映28天,56,<0.1%,1.28,1830.2万,48.9万
216,43.4%,6.2,<0.1%,1482315,名侦探柯南：黑铁的鱼影,上映63天,37,<0.1%,0.99,1830.2万,48.9万
216,6.8%,5.6,<0.1%,1490806,蜡笔小新：新次元！超能力大决战,上映84天,38,<0.1%,0.77,1830.2万,48.9万
216,5.3%,14.0,<0.1%,1320785,小行星猎人,上映36天,11,<0.1%,0.75,1830.2万,48.9万
216,7.2%,6.1,<0.1%,338436,爱乐之城,,23,<0.1%,0.70,1830.2万,48.9万
216,--,18.8,<0.1%,672203,超级的我,,8,<0.1%,0.57,1830.2万,48.9万
216,5.4%,4.2,<0.1%,1207114,潜行,上映50天,24,<0.1%,0.40,1830.2万,48.9万
216,8.7%,6.0,<0.1%,1459756,狗神,上映64天,12,<0.1%,0.33,1830.2万,48.9万
216,3.1%,2.4,<0.1%,1479147,照明商店,上映71天,32,<0.1%,0.32,1830.2万,48.9万
216,6.8%,6.8,<0.1%,1355509,消失的收藏家,上映57天,11,<0.1%,0.22,1830.2万,48.9万
216,7.9%,5.4,<0.1%,1463744,非诚勿扰3,上映49天,8,<0.1%,0.20,1830.2万,48.9万
216,3.4%,2.8,<0.1%,1439164,动物园里有什么？,上映36天,13,<0.1%,0.17,1830.2万,48.9万
216,7.6%,3.8,<0.1%,1385865,三大队,上映64天,9,<0.1%,0.15,1830.2万,48.9万
