日期,上座率,场均人次,票房占比,电影ID,电影名字,已上映天数,排片场次,排片占比,当日票房,当日总出票,当日总场次
318,2.4%,3.4,28.0%,1488960,周处除三害,上映18天,73751,22.2%,963.91,84.1万,33.2万
318,2.0%,3.3,18.7%,1441786,沙丘2,上映11天,41821,12.6%,646.32,84.1万,33.2万
318,1.9%,2.4,15.6%,1448767,灿烂的她,上映4天,59511,17.9%,538.42,84.1万,33.2万
318,2.1%,2.4,13.4%,1451499,被我弄丢的你,上映11天,47144,14.2%,461.35,84.1万,33.2万
318,2.1%,2.4,8.2%,1489349,第二十条,上映38天,28646,8.6%,284.44,84.1万,33.2万
318,2.1%,2.2,6.9%,1495728,飞驰人生2,上映38天,25389,7.6%,240.33,84.1万,33.2万
318,1.4%,1.3,2.2%,1478901,热辣滚烫,上映38天,13730,4.1%,76.27,84.1万,33.2万
318,1.0%,1.1,2.2%,1432006,红毯先生,上映4天,17938,5.4%,76.17,84.1万,33.2万
318,0.9%,1.0,1.1%,1500234,熊出没·逆转时空,上映38天,9586,2.8%,38.22,84.1万,33.2万
318,76.4%,113.9,0.6%,1462645,孤军,上映82天,46,<0.1%,21.76,84.1万,33.2万
318,42.4%,76.6,0.4%,1385972,觅渡,,44,<0.1%,16.85,84.1万,33.2万
318,0.7%,0.7,0.4%,1442386,挑战,上映4天,5399,1.6%,15.41,84.1万,33.2万
318,8.1%,8.9,0.3%,1437173,绝地重生,上映5天,368,0.1%,11.03,84.1万,33.2万
318,75.3%,30.3,0.2%,1443049,孔秀,上映11天,73,<0.1%,9.30,84.1万,33.2万
318,1.3%,1.3,0.2%,1515588,古堡守灵人,上映4天,1838,0.5%,7.60,84.1万,33.2万
318,1.3%,1.3,0.1%,1511023,午夜6号房,上映18天,1280,0.3%,5.39,84.1万,33.2万
318,--,63.8,0.1%,1280203,开国将帅授衔1955,,12,<0.1%,3.83,84.1万,33.2万
318,0.4%,0.5,<0.1%,1449034,生死赛车,上映3天,1958,0.5%,3.30,84.1万,33.2万
318,0.3%,6.1,<0.1%,1489930,阿莫阿依,上映3天,126,<0.1%,2.98,84.1万,33.2万
318,2.0%,6.2,<0.1%,1443924,奥本海默,,67,<0.1%,2.26,84.1万,33.2万
318,--,137.3,<0.1%,1385790,望道,,3,<0.1%,2.06,84.1万,33.2万
318,1.4%,1.4,<0.1%,1505363,还是觉得你最好2,上映24天,380,0.1%,1.99,84.1万,33.2万
318,1.2%,1.4,<0.1%,1460981,追月,上映11天,374,0.1%,1.99,84.1万,33.2万
318,--,10.5,<0.1%,1475199,家园梦想,,41,<0.1%,1.89,84.1万,33.2万
318,45.9%,35.6,<0.1%,1300763,陀螺女孩,上映4天,13,<0.1%,1.85,84.1万,33.2万
318,0.7%,0.6,<0.1%,1497948,戏杀,上映17天,479,0.1%,1.07,84.1万,33.2万
