日期,上座率,场均人次,票房占比,电影ID,电影名字,已上映天数,排片场次,排片占比,当日票房,当日总出票,当日总场次
307,4.8%,6.3,45.2%,1488960,周处除三害,上映7天,93637,27.0%,2306.54,125.8万,34.6万
307,2.7%,3.5,21.6%,1489349,第二十条,上映27天,76901,22.2%,1102.01,125.8万,34.6万
307,2.2%,2.7,16.5%,1495728,飞驰人生2,上映27天,73214,21.1%,840.29,125.8万,34.6万
307,2.3%,2.4,10.2%,1478901,热辣滚烫,上映27天,53445,15.4%,521.13,125.8万,34.6万
307,1.1%,1.1,1.6%,1500234,熊出没·逆转时空,上映27天,19393,5.6%,85.64,125.8万,34.6万
307,2.0%,6.7,1.0%,1164582,沙丘,,1348,0.3%,54.54,125.8万,34.6万
307,1.2%,1.0,0.6%,1497948,戏杀,上映6天,8379,2.4%,31.64,125.8万,34.6万
307,82.6%,109.4,0.4%,1385972,觅渡,,49,<0.1%,22.46,125.8万,34.6万
307,0.7%,0.7,0.4%,1299938,蜘蛛夫人：超感觉醒,上映7天,7129,2.0%,20.51,125.8万,34.6万
307,2.3%,2.1,0.3%,1505363,还是觉得你最好2,上映13天,2486,0.7%,20.19,125.8万,34.6万
307,1.4%,1.3,0.3%,1511023,午夜6号房,上映7天,4388,1.2%,19.09,125.8万,34.6万
307,74.3%,104.3,0.3%,1462645,孤军,上映71天,41,<0.1%,16.99,125.8万,34.6万
307,1.4%,4.8,0.1%,1443924,奥本海默,,366,0.1%,9.88,125.8万,34.6万
307,1.3%,1.2,0.1%,1435968,阿盖尔：神秘特工,上映14天,1843,0.5%,9.42,125.8万,34.6万
307,13.9%,17.4,0.1%,1437173,绝地重生,点映,164,<0.1%,8.87,125.8万,34.6万
307,4.3%,6.7,0.1%,1504098,泰勒·斯威夫特：时代巡回演唱会,上映68天,176,<0.1%,5.55,125.8万,34.6万
307,1.0%,0.8,0.1%,1413802,陌路狂刀,上映6天,1525,0.4%,5.13,125.8万,34.6万
307,--,114.2,<0.1%,1282399,苍穹,展映,5,<0.1%,2.28,125.8万,34.6万
307,--,7.1,<0.1%,1475199,家园梦想,,77,<0.1%,2.23,125.8万,34.6万
307,15.0%,16.3,<0.1%,1300093,吾爱敦煌,,16,<0.1%,1.39,125.8万,34.6万
307,0.6%,1.8,<0.1%,1458876,年会不能停！,上映70天,168,<0.1%,1.00,125.8万,34.6万
307,40.1%,21.3,<0.1%,1366363,烟火人间,上映55天,6,<0.1%,0.77,125.8万,34.6万
307,--,92.5,<0.1%,1263778,毛泽东在才溪,,4,<0.1%,0.74,125.8万,34.6万
307,1.0%,1.0,<0.1%,1432500,临时劫案,上映49天,196,<0.1%,0.73,125.8万,34.6万
307,1.4%,1.2,<0.1%,1260081,海王2：失落的王国,上映79天,170,<0.1%,0.71,125.8万,34.6万
307,2.5%,73.0,<0.1%,1489930,阿莫阿依,点映,3,<0.1%,0.68,125.8万,34.6万
307,--,43.6,<0.1%,1445662,堡垒,点映,5,<0.1%,0.54,125.8万,34.6万
307,16.6%,26.0,<0.1%,1431946,双山阻击战,上映42天,6,<0.1%,0.46,125.8万,34.6万
307,--,18.7,<0.1%,1413629,泪光中的妈妈,,9,<0.1%,0.39,125.8万,34.6万
307,--,2.8,<0.1%,301457,周处除三害,,30,<0.1%,0.32,125.8万,34.6万
307,36.7%,27.0,<0.1%,1431886,志愿军：雄兵出击,,3,<0.1%,0.28,125.8万,34.6万
307,3.3%,2.9,<0.1%,1218085,旺卡,上映91天,30,<0.1%,0.25,125.8万,34.6万
307,--,92.0,<0.1%,1443049,孔秀,零点场,1,<0.1%,0.23,125.8万,34.6万
307,--,38.0,<0.1%,1459208,边疆军魂,上映84天,2,<0.1%,0.22,125.8万,34.6万
307,3.1%,10.2,<0.1%,1431842,浙南儿女英雄传之热血长虹,上映43天,6,<0.1%,0.22,125.8万,34.6万
307,3.9%,3.6,<0.1%,1509537,人民万岁,上映73天,17,<0.1%,0.19,125.8万,34.6万
307,1.2%,3.5,<0.1%,1458940,江豚·风时舞,上映48天,17,<0.1%,0.19,125.8万,34.6万
307,13.2%,45.0,<0.1%,1516739,北极荒原,展映,1,<0.1%,0.19,125.8万,34.6万
307,1.1%,1.0,<0.1%,1442365,养蜂人,上映56天,53,<0.1%,0.18,125.8万,34.6万
307,--,92.0,<0.1%,1499403,余下都是春天,,1,<0.1%,0.18,125.8万,34.6万
307,0.2%,0.9,<0.1%,1431800,舒克贝塔·五角飞碟,上映69天,67,<0.1%,0.17,125.8万,34.6万
307,1.8%,1.5,<0.1%,1331905,金手指,上映69天,31,<0.1%,0.16,125.8万,34.6万
307,79.4%,50.0,<0.1%,1355362,我们的七月,上映80天,1,<0.1%,0.15,125.8万,34.6万
307,2.3%,1.9,<0.1%,1459756,狗神,上映84天,27,<0.1%,0.14,125.8万,34.6万
307,--,30.0,<0.1%,342286,根据地,,2,<0.1%,0.12,125.8万,34.6万
307,65.4%,27.5,<0.1%,1512418,美好人间,,2,<0.1%,0.11,125.8万,34.6万
307,--,3.6,<0.1%,1229786,秋田,上映43天,7,<0.1%,0.09,125.8万,34.6万
307,52.9%,45.0,<0.1%,1418965,玩转门神,上映63天,1,<0.1%,0.09,125.8万,34.6万
307,10.6%,6.4,<0.1%,1340449,单声,,5,<0.1%,0.08,125.8万,34.6万
307,--,15.0,<0.1%,1433391,申纪兰,,2,<0.1%,0.07,125.8万,34.6万
307,0.3%,0.3,<0.1%,1479147,照明商店,上映91天,47,<0.1%,0.05,125.8万,34.6万
307,0.4%,0.4,<0.1%,1500903,开心超人之时空营救,上映48天,27,<0.1%,0.04,125.8万,34.6万
307,0.0%,<0.1,<0.1%,1335394,八戒之天蓬下界,上映27天,119,<0.1%,0.03,125.8万,34.6万
307,0.2%,0.3,<0.1%,1385865,三大队,上映84天,23,<0.1%,0.03,125.8万,34.6万
307,--,2.5,<0.1%,1482089,我本是高山,,4,<0.1%,0.03,125.8万,34.6万
307,0.6%,0.5,<0.1%,1376729,大雨,上映56天,12,<0.1%,0.02,125.8万,34.6万
307,0.1%,0.1,<0.1%,1281273,破战,上映21天,53,<0.1%,0.02,125.8万,34.6万
307,1.3%,1.8,<0.1%,1355509,消失的收藏家,上映77天,4,<0.1%,0.02,125.8万,34.6万
307,0.1%,0.1,<0.1%,1439164,动物园里有什么？,上映56天,41,<0.1%,0.02,125.8万,34.6万
307,--,0.8,<0.1%,672203,超级的我,,8,<0.1%,0.01,125.8万,34.6万
307,0.0%,0.2,<0.1%,1320785,小行星猎人,上映56天,19,<0.1%,0.01,125.8万,34.6万
307,--,1.0,<0.1%,1385816,八臂哪吒城的传说,上映14天,4,<0.1%,0.01,125.8万,34.6万
307,0.1%,0.1,<0.1%,1207114,潜行,上映70天,14,<0.1%,0.00,125.8万,34.6万
307,3.8%,2.0,<0.1%,1211219,禁锢,,1,<0.1%,0.00,125.8万,34.6万
307,--,1.0,<0.1%,1487151,我们一起摇太阳,点映,1,<0.1%,0.00,125.8万,34.6万
307,0.0%,<0.1,<0.1%,1441467,怒潮,上映83天,12,<0.1%,0.00,125.8万,34.6万
307,0.3%,0.3,<0.1%,1356108,回西藏,上映57天,3,<0.1%,0.00,125.8万,34.6万
307,--,0.5,<0.1%,1298542,白蛇2：青蛇劫起,,2,<0.1%,0.00,125.8万,34.6万
307,--,1.5,<0.1%,78064,青春雷锋,,8,<0.1%,0.00,125.8万,34.6万
