日期,上座率,场均人次,票房占比,电影ID,电影名字,已上映天数,排片场次,排片占比,当日票房,当日总出票,当日总场次
506,5.5%,7.5,32.6%,78645,九龙城寨之围城,上映6天,68134,19.1%,2086.45,158.0万,35.6万
506,3.8%,5.6,32.0%,1446323,末路狂花钱,上映6天,91663,25.7%,2043.54,158.0万,35.6万
506,2.1%,3.3,17.4%,1413549,维和防暴队,上映6天,81352,22.8%,1115.88,158.0万,35.6万
506,2.1%,2.8,7.1%,1488646,间谍过家家 代号：白,上映7天,43033,12.0%,457.62,158.0万,35.6万
506,2.6%,3.0,4.8%,225980,哈尔的移动城堡,上映7天,26502,7.4%,312.66,158.0万,35.6万
506,1.5%,1.7,1.7%,1489942,穿过月亮的旅行,上映6天,16930,4.7%,111.87,158.0万,35.6万
506,1.3%,1.7,0.9%,1470629,哥斯拉大战金刚2：帝国崛起,上映39天,8420,2.3%,61.74,158.0万,35.6万
506,2.1%,2.1,0.7%,1489410,没有一顿火锅解决不了的事,上映6天,5965,1.6%,49.80,158.0万,35.6万
506,2.1%,2.3,0.4%,1198578,你想活出怎样的人生,上映34天,3360,0.9%,30.13,158.0万,35.6万
506,45.7%,80.1,0.3%,1489930,阿莫阿依,上映52天,52,<0.1%,22.40,158.0万,35.6万
506,27.7%,28.4,0.2%,1522256,我要当老师,上映19天,158,<0.1%,19.02,158.0万,35.6万
506,0.2%,35.8,0.2%,1417411,暴风,,138,<0.1%,17.34,158.0万,35.6万
506,0.4%,0.6,0.1%,1495758,猪猪侠大电影·星际行动,上映6天,5358,1.5%,10.79,158.0万,35.6万
506,0.8%,1.0,<0.1%,475180,功夫熊猫4,上映46天,1533,0.4%,6.27,158.0万,35.6万
506,2.7%,2.8,<0.1%,1310520,年少日记,上映18天,487,0.1%,5.46,158.0万,35.6万
506,1.3%,1.4,<0.1%,1500234,熊出没·逆转时空,上映87天,569,0.1%,3.06,158.0万,35.6万
506,2.3%,3.4,<0.1%,1441786,沙丘2,上映60天,157,<0.1%,3.04,158.0万,35.6万
506,11.1%,24.2,<0.1%,1437173,绝地重生,上映54天,37,<0.1%,2.87,158.0万,35.6万
506,1.5%,1.8,<0.1%,1250661,消失的木偶,上映18天,482,0.1%,2.81,158.0万,35.6万
506,1.8%,1.8,<0.1%,1487151,我们一起摇太阳,上映38天,373,0.1%,2.81,158.0万,35.6万
