日期,上座率,场均人次,票房占比,电影ID,电影名字,已上映天数,排片场次,排片占比,当日票房,当日总出票,当日总场次
407,4.0%,5.7,42.6%,1198578,你想活出怎样的人生,上映5天,127381,33.0%,2843.38,165.9万,38.6万
407,2.9%,4.2,26.1%,1470629,哥斯拉大战金刚2：帝国崛起,上映10天,96711,25.0%,1746.62,165.9万,38.6万
407,3.6%,3.5,7.6%,1370725,草木人间,上映5天,38488,9.9%,512.56,165.9万,38.6万
407,3.5%,3.4,7.1%,1298240,黄雀在后！,上映5天,36945,9.5%,479.01,165.9万,38.6万
407,5.1%,4.7,5.8%,1487151,我们一起摇太阳,上映9天,20053,5.1%,392.03,165.9万,38.6万
407,2.9%,2.7,2.9%,1491083,大“反”派,上映4天,18879,4.8%,195.10,165.9万,38.6万
407,1.6%,1.6,2.0%,475180,功夫熊猫4,上映17天,19262,4.9%,133.63,165.9万,38.6万
407,5.3%,5.6,1.0%,1441786,沙丘2,上映31天,2309,0.5%,67.42,165.9万,38.6万
407,3.2%,2.9,0.9%,1488960,周处除三害,上映38天,5665,1.4%,66.39,165.9万,38.6万
407,5.3%,4.8,0.8%,1448919,坠落的审判,上映10天,2672,0.6%,54.06,165.9万,38.6万
407,9.1%,8.2,0.7%,1462637,雪豹,上映5天,1514,0.3%,51.98,165.9万,38.6万
407,4.6%,3.6,0.2%,1489349,第二十条,上映58天,1234,0.3%,17.73,165.9万,38.6万
407,--,73.8,0.2%,1475199,家园梦想,,55,<0.1%,15.93,165.9万,38.6万
407,1.8%,1.8,0.2%,1446251,午夜怪谈,上映4天,2522,0.6%,15.78,165.9万,38.6万
407,2.5%,1.9,0.1%,1451499,被我弄丢的你,上映31天,1331,0.3%,10.32,165.9万,38.6万
407,64.9%,80.6,0.1%,1300763,陀螺女孩,上映24天,30,<0.1%,9.67,165.9万,38.6万
407,3.0%,2.3,0.1%,1495728,飞驰人生2,上映58天,979,0.2%,9.62,165.9万,38.6万
407,0.9%,0.8,0.1%,1500234,熊出没·逆转时空,上映58天,2302,0.5%,7.37,165.9万,38.6万
407,0.4%,0.4,0.1%,1487901,冰雪女王5：融冰之战,上映4天,4672,1.2%,6.77,165.9万,38.6万
407,8.2%,8.4,<0.1%,1445662,堡垒,上映17天,293,<0.1%,6.52,165.9万,38.6万
407,6.3%,14.9,<0.1%,1437173,绝地重生,上映25天,101,<0.1%,5.02,165.9万,38.6万
407,--,164.6,<0.1%,1282399,苍穹,展映,5,<0.1%,3.29,165.9万,38.6万
407,1.3%,1.1,<0.1%,1448767,灿烂的她,上映24天,813,0.2%,3.06,165.9万,38.6万
407,--,131.0,<0.1%,1385790,望道,,4,<0.1%,2.99,165.9万,38.6万
407,2.0%,1.7,<0.1%,1478901,热辣滚烫,上映58天,367,<0.1%,2.73,165.9万,38.6万
407,74.1%,78.0,<0.1%,1414027,八百矿工上井冈,,10,<0.1%,2.39,165.9万,38.6万
407,1.2%,1.0,<0.1%,1491012,银河写手,上映9天,489,0.1%,2.28,165.9万,38.6万
407,0.5%,4.9,<0.1%,1432006,红毯先生,上映24天,70,<0.1%,1.68,165.9万,38.6万
407,17.2%,33.2,<0.1%,1413629,泪光中的妈妈,,14,<0.1%,1.07,165.9万,38.6万
407,--,112.5,<0.1%,1379047,有你真好！,点映,2,<0.1%,0.85,165.9万,38.6万
407,31.4%,52.5,<0.1%,1340449,单声,,4,<0.1%,0.63,165.9万,38.6万
407,100.0%,117.0,<0.1%,1374909,乘船而去,点映,1,<0.1%,0.43,165.9万,38.6万
407,25.0%,29.0,<0.1%,187,海洋天堂,,3,<0.1%,0.43,165.9万,38.6万
407,1.7%,1.6,<0.1%,1442386,挑战,上映24天,51,<0.1%,0.33,165.9万,38.6万
407,--,49.7,<0.1%,1459208,边疆军魂,,3,<0.1%,0.29,165.9万,38.6万
407,--,37.3,<0.1%,1435017,李夏·在路上,上映38天,3,<0.1%,0.23,165.9万,38.6万
407,0.5%,0.6,<0.1%,1511023,午夜6号房,上映38天,105,<0.1%,0.19,165.9万,38.6万
407,--,14.8,<0.1%,1355362,我们的七月,,4,<0.1%,0.17,165.9万,38.6万
407,22.7%,55.0,<0.1%,1418965,玩转门神,上映94天,1,<0.1%,0.16,165.9万,38.6万
407,--,40.0,<0.1%,1512418,美好人间,,1,<0.1%,0.16,165.9万,38.6万
407,2.4%,5.3,<0.1%,1362705,爱的重叠,上映87天,8,<0.1%,0.14,165.9万,38.6万
407,0.6%,4.5,<0.1%,1427961,寻找消失的恋人,上映17天,10,<0.1%,0.13,165.9万,38.6万
407,11.4%,8.8,<0.1%,1427883,因你而动,上映31天,4,<0.1%,0.09,165.9万,38.6万
407,--,3.5,<0.1%,1489930,阿莫阿依,上映23天,8,<0.1%,0.08,165.9万,38.6万
407,--,36.0,<0.1%,1499403,余下都是春天,,1,<0.1%,0.07,165.9万,38.6万
407,35.0%,19.0,<0.1%,1431842,浙南儿女英雄传之热血长虹,上映74天,1,<0.1%,0.06,165.9万,38.6万
407,0.4%,0.4,<0.1%,1515588,古堡守灵人,上映24天,59,<0.1%,0.05,165.9万,38.6万
407,0.6%,0.6,<0.1%,1469929,假如爱情欺骗了你,上映7天,16,<0.1%,0.05,165.9万,38.6万
407,--,3.8,<0.1%,1413802,陌路狂刀,上映37天,5,<0.1%,0.05,165.9万,38.6万
407,--,2.3,<0.1%,672203,超级的我,,8,<0.1%,0.05,165.9万,38.6万
407,0.1%,0.6,<0.1%,1423992,零度极限,上映5天,17,<0.1%,0.03,165.9万,38.6万
407,3.6%,3.3,<0.1%,1387181,悬崖下72小时,上映73天,3,<0.1%,0.03,165.9万,38.6万
407,0.7%,0.5,<0.1%,1460981,追月,上映31天,11,<0.1%,0.02,165.9万,38.6万
407,0.4%,0.3,<0.1%,343568,哥斯拉大战金刚,,15,<0.1%,0.01,165.9万,38.6万
407,1.6%,0.2,<0.1%,1228,天空之城,,17,<0.1%,0.01,165.9万,38.6万
407,70.7%,4.0,<0.1%,1459756,狗神,,1,<0.1%,0.01,165.9万,38.6万
407,0.6%,0.4,<0.1%,1443049,孔秀,上映31天,8,<0.1%,0.00,165.9万,38.6万
407,3.8%,1.0,<0.1%,78894,红色恋人,,2,<0.1%,0.00,165.9万,38.6万
407,5.5%,2.0,<0.1%,1505569,大道十年,,1,<0.1%,0.00,165.9万,38.6万
407,0.1%,0.1,<0.1%,1500903,开心超人之时空营救,上映79天,9,<0.1%,0.00,165.9万,38.6万
407,--,<0.1,<0.1%,1449034,生死赛车,上映23天,15,<0.1%,0.00,165.9万,38.6万
407,0.0%,<0.1,<0.1%,1320785,小行星猎人,上映87天,12,<0.1%,0.00,165.9万,38.6万
407,0.0%,<0.1,<0.1%,1423883,国鼎魂（戏曲 苏剧）,上映14天,45,<0.1%,0.00,165.9万,38.6万
407,--,0.5,<0.1%,1413511,极速阻击,上映22天,2,<0.1%,0.00,165.9万,38.6万
407,16.6%,0.0,<0.1%,1483129,白日之下,点映,5,<0.1%,0.00,165.9万,38.6万
407,--,0.5,<0.1%,1413255,疯狂小世界,,2,<0.1%,0.00,165.9万,38.6万
407,--,0.0,<0.1%,1244,红猪,,21,<0.1%,0.00,165.9万,38.6万
407,--,0.0,<0.1%,1383307,奇迹·笨小孩,,5,<0.1%,0,165.9万,38.6万
407,--,0.0,<0.1%,525889,孤注一掷,,1,<0.1%,0,165.9万,38.6万
407,--,0.0,<0.1%,1497948,戏杀,上映37天,6,<0.1%,0,165.9万,38.6万
407,--,0.0,<0.1%,1439164,动物园里有什么？,上映87天,1,<0.1%,0,165.9万,38.6万
407,--,0.0,<0.1%,1298495,来自汪星的你,点映,2,<0.1%,0,165.9万,38.6万
407,--,0.0,<0.1%,1429264,新九品芝麻官,上映23天,3,<0.1%,0,165.9万,38.6万
407,--,0.0,<0.1%,1356108,回西藏,上映88天,1,<0.1%,0,165.9万,38.6万
407,--,0.0,<0.1%,344990,唐人街探案2,,4,<0.1%,0,165.9万,38.6万
407,--,0.0,<0.1%,1466121,新猪猪侠大电影·超级赛车,,1,<0.1%,0,165.9万,38.6万
407,--,0.0,<0.1%,1446250,巧虎奇幻舞台历险记,,1,<0.1%,0,165.9万,38.6万
407,--,0.0,<0.1%,1331256,吉祥如意,,2,<0.1%,0,165.9万,38.6万
407,--,0.0,<0.1%,1499749,高中的我们,上映17天,7,<0.1%,0,165.9万,38.6万
407,--,0.0,<0.1%,1398529,家有儿女之神犬当家,上映79天,2,<0.1%,0,165.9万,38.6万
407,--,0.0,<0.1%,1336792,京门烽火,,3,<0.1%,0,165.9万,38.6万
407,--,0.0,<0.1%,301457,周处除三害,,1,<0.1%,0,165.9万,38.6万
407,--,0.0,<0.1%,1431907,茶啊二中,,3,<0.1%,0,165.9万,38.6万
