日期,上座率,场均人次,票房占比,电影ID,电影名字,已上映天数,排片场次,排片占比,当日票房,当日总出票,当日总场次
408,2.6%,3.7,38.1%,1198578,你想活出怎样的人生,上映6天,120818,32.5%,1722.80,113.0万,37.1万
408,2.1%,3.1,26.9%,1470629,哥斯拉大战金刚2：帝国崛起,上映11天,92789,25.0%,1215.89,113.0万,37.1万
408,3.0%,2.9,9.3%,1370725,草木人间,上映6天,37710,10.1%,420.17,113.0万,37.1万
408,2.6%,2.5,7.8%,1298240,黄雀在后！,上映6天,36523,9.8%,355.83,113.0万,37.1万
408,3.4%,3.2,6.3%,1487151,我们一起摇太阳,上映10天,21446,5.7%,288.91,113.0万,37.1万
408,2.4%,2.2,3.5%,1491083,大“反”派,上映5天,18853,5.0%,159.78,113.0万,37.1万
408,1.2%,1.2,1.8%,475180,功夫熊猫4,上映18天,16391,4.4%,82.11,113.0万,37.1万
408,2.1%,1.9,0.9%,1488960,周处除三害,上映39天,5959,1.6%,44.89,113.0万,37.1万
408,3.5%,3.2,0.8%,1448919,坠落的审判,上映11天,2910,0.7%,39.28,113.0万,37.1万
408,5.0%,4.7,0.8%,1462637,雪豹,上映6天,1899,0.5%,37.03,113.0万,37.1万
408,3.2%,3.4,0.7%,1441786,沙丘2,上映32天,1891,0.5%,31.89,113.0万,37.1万
408,--,83.5,0.3%,1475199,家园梦想,,55,<0.1%,17.24,113.0万,37.1万
408,3.5%,2.8,0.3%,1489349,第二十条,上映59天,1314,0.3%,14.85,113.0万,37.1万
408,1.5%,1.5,0.2%,1446251,午夜怪谈,上映5天,2461,0.6%,13.12,113.0万,37.1万
408,41.7%,29.1,0.2%,1437173,绝地重生,上映26天,134,<0.1%,12.76,113.0万,37.1万
408,83.7%,76.5,0.1%,1300763,陀螺女孩,上映25天,26,<0.1%,7.95,113.0万,37.1万
408,1.8%,1.5,0.1%,1451499,被我弄丢的你,上映32天,1225,0.3%,7.46,113.0万,37.1万
408,2.0%,1.6,0.1%,1495728,飞驰人生2,上映59天,1008,0.2%,6.87,113.0万,37.1万
408,0.8%,0.7,<0.1%,1500234,熊出没·逆转时空,上映59天,1547,0.4%,4.29,113.0万,37.1万
408,84.5%,68.5,<0.1%,1413629,泪光中的妈妈,,24,<0.1%,4.16,113.0万,37.1万
408,96.5%,140.7,<0.1%,1483129,白日之下,点映,7,<0.1%,3.87,113.0万,37.1万
408,0.2%,0.2,<0.1%,1487901,冰雪女王5：融冰之战,上映5天,3371,0.9%,3.04,113.0万,37.1万
408,--,101.4,<0.1%,1522020,幸福慢车,零点场,5,<0.1%,2.53,113.0万,37.1万
408,--,88.6,<0.1%,1414027,八百矿工上井冈,,9,<0.1%,2.49,113.0万,37.1万
408,38.5%,111.4,<0.1%,1379047,有你真好！,点映,5,<0.1%,2.29,113.0万,37.1万
408,0.9%,0.7,<0.1%,1448767,灿烂的她,上映25天,842,0.2%,2.09,113.0万,37.1万
